Sample	num_nodes	num_edges	edge_density	num_pos_edges	portion_pos_edges	num_neg_edges	portion_neg_edges	average_pos_association_strength	average_neg_association_strength	transitivity_global_clusering_coef	transitivity_ave_clustering_coef_mean_local	ave_path_length	assortativity_nominal_EukProk	assortativity_nominal_Sizefraction	assortativity_degree	count_nano	count_pico	count_euk	count_prok	count_euk_nano	count_euk_pico	count_prok_nano	count_prok_pico	fraction_nano	fraction_pico	fraction_euk	fraction_prok	fraction_euk_nano	fraction_euk_pico	fraction_prok_nano	fraction_prok_pico
staticNW	1906	2614	0.00143985149810104	2393	0.915455241009946	221	0.0845447589900536	0.686179654067801	-0.651886786190672	0.0234375	0.0213478104809763	9.84609304849126	0.607449772436369	0.347512088481209	0.0374316367385274	686	1220	996	910	529	467	157	753	35.9916054564533	64.0083945435467	52.2560335781742	47.7439664218258	27.7544596012592	24.501573976915	8.23714585519412	39.5068205666317
