Sample	num_nodes	num_edges	edge_density	num_pos_edges	portion_pos_edges	num_neg_edges	portion_neg_edges	average_pos_association_strength	average_neg_association_strength	transitivity_global_clusering_coef	transitivity_ave_clustering_coef_mean_local	ave_path_length	assortativity_nominal_EukProk	assortativity_nominal_Sizefraction	assortativity_degree	count_nano	count_pico	count_euk	count_prok	count_euk_nano	count_euk_pico	count_prok_nano	count_prok_pico	fraction_nano	fraction_pico	fraction_euk	fraction_prok	fraction_euk_nano	fraction_euk_pico	fraction_prok_nano	fraction_prok_pico
staticNW	2074	2389	0.00111131734134189	2068	0.865634156550858	321	0.134365843449142	0.712896972418527	-0.700362131849804	0.0242759795570698	0.019626829376133	11.5527018732749	0.467826859811624	0.261596083822483	0.146287053015089	758	1316	1583	491	674	909	84	407	36.5477338476374	63.4522661523626	76.3259402121504	23.6740597878496	32.4975891996143	43.8283510125362	4.05014464802314	19.6239151398264
