Source	Target	association_score	num_Triplets	MutualInformation	InterationInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	COMBI_II_DPI
ASV_698_16S_022_3	ASV_1123_16S_022_3	0.886460884602551	1	0.616591	-0.577783	0.358641	3	1	1
ASV_929_16S_022_3	ASV_1132_16S_022_3	0.754648918177312	1	0.728109	-0.569295	0.428571	3	1	1
ASV_748_16S_022_3	ASV_1130_16S_022_3	0.825456479606105	1	0.674214	0.012781	nan	3	1	1
ASV_184_16S_022_3	ASV_1129_16S_022_3	0.968173384666443	1	0.828958	-0.138125	0.929071	3	1	1
ASV_251_16S_022_3	ASV_1129_16S_022_3	0.847181138638923	1	0.564029	-0.178943	0.809191	3	1	1
ASV_773_16S_022_3	ASV_1134_16S_022_3	0.745556888195622	1	0.465707	-0.362045	0.358641	3	1	1
ASV_271_16S_022_3	ASV_1161_16S_022_3	0.634882986545563	1	0.730341	-0.266811	0.369630	3	1	1
ASV_525_16S_022_3	ASV_1161_16S_022_3	0.747477851878826	1	0.536831	-0.129044	0.333666	3	1	1
ASV_603_16S_022_3	ASV_1167_16S_022_3	0.779033150791157	1	0.520879	-0.268308	0.154845	3	1	1
ASV_155_16S_022_3	ASV_1165_16S_022_3	0.570205271244049	1	0.656767	-0.214262	0.059940	3	1	1
ASV_314_16S_022_3	ASV_1165_16S_022_3	0.688795328140259	1	0.634629	-0.034003	0.059940	3	1	1
ASV_604_16S_022_3	ASV_1211_16S_022_3	0.795439164899419	1	0.460389	0.362720	nan	3	1	1
ASV_315_16S_022_3	ASV_1221_16S_022_3	0.751480885986368	1	0.435770	-0.369141	0.572428	3	1	1
ASV_879_16S_022_3	ASV_1225_16S_022_3	0.680556907081519	1	0.533567	-0.515195	0.667333	3	1	1
ASV_1053_16S_022_3	ASV_1230_16S_022_3	0.626027430755337	1	0.602995	-0.476092	0.572428	3	1	1
ASV_748_16S_022_3	ASV_1234_16S_022_3	0.777509229120296	1	0.750859	-0.699544	0.214785	3	1	1
ASV_1019_16S_022_3	ASV_1238_16S_022_3	0.585050162357425	1	0.558186	-0.491557	0.668332	3	1	1
ASV_515_16S_022_3	ASV_1252_16S_022_3	0.536397695541382	1	0.482339	-0.353121	0.476523	3	1	1
ASV_1032_16S_022_3	ASV_1252_16S_022_3	0.81115112543458	1	0.472153	-0.433345	0.357642	3	1	1
ASV_238_16S_022_3	ASV_1273_16S_022_3	0.917755864147409	1	0.862569	-0.735666	0.024975	3	1	1
ASV_305_16S_022_3	ASV_1273_16S_022_3	0.756468485630262	1	0.734170	-0.562020	0.036963	3	1	1
ASV_772_16S_022_3	ASV_1273_16S_022_3	-0.660895586013794	1	0.527948	-0.446005	0.012987	3	1	1
ASV_394_16S_022_3	ASV_1277_16S_022_3	0.688673257827759	1	0.675162	-0.021854	0.501499	3	1	1
ASV_916_16S_022_3	ASV_1285_16S_022_3	0.804180997252019	1	0.710243	-0.458212	0.369630	3	1	1
ASV_1070_16S_022_3	ASV_1319_16S_022_3	0.743521801587646	1	0.505888	-0.505888	0.154845	3	1	1
ASV_106_16S_022_3	ASV_1324_16S_022_3	0.67657083272934	1	0.497912	0.211293	nan	3	1	1
ASV_1132_16S_022_3	ASV_1329_16S_022_3	0.821829681139993	1	0.685718	-0.566742	0.286713	3	1	1
ASV_1018_16S_022_3	ASV_1342_16S_022_3	0.783206928756699	1	0.473294	-0.399768	0.119880	3	1	1
ASV_911_16S_022_3	ASV_1358_16S_022_3	0.851488391508287	1	0.646965	-0.159213	0.082917	3	1	1
ASV_1040_16S_022_3	ASV_1392_16S_022_3	0.884832561016083	1	0.788383	0.111885	nan	3	1	1
ASV_661_16S_022_3	ASV_1398_16S_022_3	0.785620186739879	1	0.840904	-0.495656	0.310689	3	1	1
ASV_1025_16S_022_3	ASV_1398_16S_022_3	0.975168843660942	1	0.999930	-0.848011	0.072927	3	1	1
ASV_282_16S_022_3	ASV_1413_16S_022_3	0.668842494487762	1	0.583759	-0.370536	0.000999	3	1	1
ASV_427_16S_022_3	ASV_1413_16S_022_3	0.901871562004089	1	0.750777	-0.466343	0.120879	3	1	1
ASV_929_16S_022_3	ASV_1423_16S_022_3	0.982410768896495	1	0.788383	-0.729681	0.524476	3	1	1
ASV_1000_16S_022_3	ASV_1423_16S_022_3	0.637939989566803	1	0.593841	-0.632936	0.762238	3	1	1
ASV_1336_16S_022_3	ASV_1428_16S_022_3	0.56087201833725	1	0.558186	-0.467032	0.095904	3	1	1
ASV_595_16S_022_3	ASV_1468_16S_022_3	0.782169461250305	1	0.543412	-0.504605	0.285714	3	1	1
ASV_788_16S_022_3	ASV_1486_16S_022_3	0.605189085006714	1	0.523376	0.329870	nan	3	1	1
ASV_330_16S_022_3	ASV_1499_16S_022_3	0.971247656808959	1	0.957357	-0.820752	0.047952	3	1	1
ASV_724_16S_022_3	ASV_1506_16S_022_3	0.883120344705819	1	0.543412	0.279697	nan	3	1	1
ASV_791_16S_022_3	ASV_1506_16S_022_3	0.54491400718689	1	0.438329	0.252400	nan	3	1	1
ASV_1231_16S_022_3	ASV_1511_16S_022_3	0.823186472538603	1	0.533567	-0.665194	0.571429	3	1	1
ASV_1342_16S_022_3	ASV_1511_16S_022_3	0.631115138530731	1	0.616591	0.339563	nan	3	1	1
ASV_733_16S_022_3	ASV_1522_16S_022_3	-0.757125494325336	1	0.426741	-0.322048	0.775225	3	1	1
ASV_1428_16S_022_3	ASV_1536_16S_022_3	0.735751483544054	1	0.586556	-0.555135	0.573427	3	1	1
ASV_35_16S_022_3	ASV_1539_16S_022_3	-0.733372521432686	1	0.370650	-0.225087	0.203796	3	1	1
ASV_1004_16S_022_3	ASV_1567_16S_022_3	0.690743446350098	1	0.510817	-0.472010	0.572428	3	1	1
ASV_604_16S_022_3	ASV_1580_16S_022_3	0.606176614761353	1	0.496044	-0.566019	0.035964	3	1	1
ASV_770_16S_022_3	ASV_1580_16S_022_3	0.784495382186339	1	0.365652	-0.365652	0.237762	3	1	1
ASV_1404_16S_022_3	ASV_1598_16S_022_3	0.988826196603215	1	0.746293	-0.609688	0.214785	3	1	1
ASV_1456_16S_022_3	ASV_1608_16S_022_3	0.734002670368054	1	0.765550	-0.109927	0.811189	3	1	1
ASV_1346_16S_022_3	ASV_1611_16S_022_3	0.602362871170044	1	0.533567	-0.494760	0.358641	3	1	1
ASV_724_16S_022_3	ASV_1630_16S_022_3	0.757541710719556	1	0.527948	-0.438569	0.358641	3	1	1
