Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_198_16S_022_3	ASV_362_16S_022_3	1	ENV_NH4	0.508810	0.168853	-0.339957	0.112887	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_260_16S_022_3	ASV_362_16S_022_3	1	ENV_NH4	0.704581	0.426546	-0.278035	0.326673	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_159_16S_022_3	ASV_375_16S_022_3	1	ENV_NH4	0.750859	0.788524	0.037665	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_376_16S_022_3	ASV_393_16S_022_3	1	ENV_NH4	0.577806	0.296511	-0.281295	0.347652	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_111_16S_022_3	ASV_395_16S_022_3	1	ENV_NH4	0.806566	0.079677	-0.726889	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_330_16S_022_3	ASV_400_16S_022_3	1	ENV_NH4	0.619855	0.524932	-0.094923	0.524476	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_190_16S_022_3	ASV_403_16S_022_3	1	ENV_NH4	0.482048	0.178351	-0.303697	0.013986	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000
ASV_299_16S_022_3	ASV_403_16S_022_3	1	ENV_NH4	0.533002	0.510600	-0.022402	0.388611	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_232_16S_022_3	ASV_404_16S_022_3	1	ENV_NH4	0.586602	0.679454	0.092852	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_393_16S_022_3	ASV_404_16S_022_3	1	ENV_NH4	0.450102	0.409573	-0.040529	0.375624	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_322_16S_022_3	ASV_418_16S_022_3	1	ENV_NH4	0.566250	0.365241	-0.201009	0.201798	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_198_16S_022_3	ASV_427_16S_022_3	1	ENV_NH4	0.622559	0.117047	-0.505513	0.013986	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_361_16S_022_3	ASV_427_16S_022_3	1	ENV_NH4	0.958618	0.825810	-0.132809	0.739261	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_314_16S_022_3	ASV_432_16S_022_3	1	ENV_NH4	0.625515	0.236717	-0.388798	0.250749	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_149_16S_022_3	ASV_431_16S_022_3	1	ENV_NH4	0.209008	0.627647	0.418639	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000
ASV_94_16S_022_3	ASV_433_16S_022_3	1	ENV_NH4	0.387261	0.108039	-0.279221	0.413586	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_101_16S_022_3	ASV_433_16S_022_3	1	ENV_NH4	0.364511	0.367303	0.002793	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_95_16S_022_3	ASV_443_16S_022_3	1	ENV_NH4	0.472324	0.505528	0.033205	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
