Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_346_16S_022_3	ASV_520_16S_022_3	1	ENV_Temperature	0.689807	0.303846	-0.385961	0.611389	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_513_16S_022_3	ASV_526_16S_022_3	1	ENV_Temperature	0.663959	0.288387	-0.375572	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_259_16S_022_3	ASV_534_16S_022_3	1	ENV_Temperature	0.484975	1.378948	0.893973	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_356_16S_022_3	ASV_554_16S_022_3	1	ENV_Temperature	0.599986	0.064516	-0.535470	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_404_16S_022_3	ASV_567_16S_022_3	1	ENV_Temperature	0.532561	0.368563	-0.163998	0.612388	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_442_16S_022_3	ASV_572_16S_022_3	1	ENV_Temperature	0.610006	-0.013743	-0.623749	0.389610	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_513_16S_022_3	ASV_604_16S_022_3	1	ENV_Temperature	0.483138	0.083920	-0.399218	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_191_16S_022_3	ASV_614_16S_022_3	1	ENV_Temperature	0.451722	1.306757	0.855034	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_259_16S_022_3	ASV_618_16S_022_3	1	ENV_Temperature	0.576494	1.383048	0.806554	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_528_16S_022_3	ASV_619_16S_022_3	1	ENV_Temperature	0.815145	0.208510	-0.606635	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_39_16S_022_3	ASV_620_16S_022_3	1	ENV_Temperature	0.528327	0.035258	-0.493069	0.278721	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_90_16S_022_3	ASV_626_16S_022_3	1	ENV_Temperature	0.481607	0.036839	-0.444768	0.502498	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_600_16S_022_3	ASV_626_16S_022_3	1	ENV_Temperature	0.742716	0.084605	-0.658111	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_481_16S_022_3	ASV_645_16S_022_3	1	ENV_Temperature	0.510817	0.000000	-0.510817	0.945055	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_554_16S_022_3	ASV_645_16S_022_3	1	ENV_Temperature	0.413020	0.072097	-0.340923	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_510_16S_022_3	ASV_649_16S_022_3	1	ENV_Temperature	0.479137	0.096774	-0.382363	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_427_16S_022_3	ASV_652_16S_022_3	1	ENV_Temperature	0.803074	0.047293	-0.755781	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_77_16S_022_3	ASV_653_16S_022_3	1	ENV_Temperature	0.334480	-0.004116	-0.338597	0.610390	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_155_16S_022_3	ASV_659_16S_022_3	1	ENV_Temperature	0.897166	0.915667	0.018501	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_565_16S_022_3	ASV_712_16S_022_3	1	ENV_Temperature	0.555876	0.818554	0.262678	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_712_16S_022_3	ASV_719_16S_022_3	1	ENV_Temperature	0.707928	0.826481	0.118554	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_510_16S_022_3	ASV_726_16S_022_3	1	ENV_Temperature	0.584812	0.000000	-0.584812	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_733_16S_022_3	ASV_742_16S_022_3	1	ENV_Temperature	0.648495	0.000000	-0.648495	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_521_16S_022_3	ASV_748_16S_022_3	1	ENV_Temperature	0.908152	0.000000	-0.908152	0.945055	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_534_16S_022_3	ASV_748_16S_022_3	1	ENV_Temperature	0.678043	-0.047766	-0.725809	0.500500	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_681_16S_022_3	ASV_748_16S_022_3	1	ENV_Temperature	0.622336	0.000000	-0.622336	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_155_16S_022_3	ASV_783_16S_022_3	1	ENV_Temperature	0.892896	0.980328	0.087432	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_487_16S_022_3	ASV_826_16S_022_3	1	ENV_Temperature	0.565509	0.078799	-0.486710	0.556444	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_394_16S_022_3	ASV_828_16S_022_3	1	ENV_Temperature	0.440424	0.047766	-0.392658	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_171_16S_022_3	ASV_830_16S_022_3	1	ENV_Temperature	0.196938	0.077149	-0.119790	0.668332	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_618_16S_022_3	ASV_838_16S_022_3	1	ENV_Temperature	0.460004	0.136488	-0.323516	0.446553	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_626_16S_022_3	ASV_849_16S_022_3	1	ENV_Temperature	0.695209	0.132371	-0.562838	0.835165	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_318_16S_022_3	ASV_879_16S_022_3	1	ENV_Temperature	0.533567	0.000000	-0.533567	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_394_16S_022_3	ASV_886_16S_022_3	1	ENV_Temperature	0.738445	0.095532	-0.642914	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_759_16S_022_3	ASV_886_16S_022_3	1	ENV_Temperature	0.645751	0.108936	-0.536815	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_362_16S_022_3	ASV_890_16S_022_3	1	ENV_Temperature	0.779629	0.125880	-0.653748	0.557443	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_318_16S_022_3	ASV_896_16S_022_3	1	ENV_Temperature	0.496044	0.000000	-0.496044	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_498_16S_022_3	ASV_911_16S_022_3	1	ENV_Temperature	0.979625	0.000000	-0.979625	0.556444	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_922_16S_022_3	ASV_923_16S_022_3	1	ENV_Temperature	0.342150	0.000000	-0.342150	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_879_16S_022_3	ASV_925_16S_022_3	1	ENV_Temperature	0.425925	0.000000	-0.425925	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_766_16S_022_3	ASV_941_16S_022_3	1	ENV_Temperature	0.543412	0.000000	-0.543412	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_318_16S_022_3	ASV_958_16S_022_3	1	ENV_Temperature	0.496044	0.000000	-0.496044	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_934_16S_022_3	ASV_958_16S_022_3	1	ENV_Temperature	0.556317	0.000000	-0.556317	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_395_16S_022_3	ASV_963_16S_022_3	1	ENV_Temperature	0.682610	0.131663	-0.550947	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_894_16S_022_3	ASV_967_16S_022_3	1	ENV_Temperature	0.551820	2.914325	2.362506	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_97_16S_022_3	ASV_970_16S_022_3	1	ENV_Temperature	0.867619	0.000000	-0.867619	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_204_16S_022_3	ASV_970_16S_022_3	1	ENV_Temperature	0.664826	0.073678	-0.591148	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_238_16S_022_3	ASV_970_16S_022_3	1	ENV_Temperature	0.652283	0.000000	-0.652283	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_330_16S_022_3	ASV_970_16S_022_3	1	ENV_Temperature	0.758057	-0.035943	-0.793999	0.445554	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
