Source	Target	association_score	num_Triplets	MutualInformation	InterationInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	COMBI_II_DPI
ASV_267_16S_022_3	ASV_379_16S_022_3	0.552697013899815	1	0.684737	-0.562604	0.546454	3	1	1
ASV_157_16S_022_3	ASV_381_16S_022_3	0.544515669345856	1	0.671230	-0.737354	0.818182	3	1	1
ASV_66_16S_022_3	ASV_383_16S_022_3	0.67673796415329	1	0.673120	1.569358	nan	3	1	1
ASV_320_16S_022_3	ASV_386_16S_022_3	0.615967940486595	1	0.754639	1.438023	nan	3	1	1
ASV_260_16S_022_3	ASV_387_16S_022_3	0.85853034205904	1	0.943262	-0.794937	0.000999	3	1	1
ASV_21_16S_022_3	ASV_388_16S_022_3	0.528603792190552	1	0.514271	-0.125968	0.364635	3	1	1
ASV_7_16S_022_3	ASV_390_16S_022_3	-0.524275662360035	1	0.351261	-0.302304	0.000999	3	1	1
ASV_386_16S_022_3	ASV_392_16S_022_3	0.590017709385017	1	0.694922	1.406024	nan	3	1	1
ASV_132_16S_022_3	ASV_396_16S_022_3	0.530401753279096	1	0.691371	0.994895	nan	3	1	1
ASV_311_16S_022_3	ASV_396_16S_022_3	0.538688832488591	1	0.680843	-0.402318	0.091908	3	1	1
ASV_218_16S_022_3	ASV_397_16S_022_3	0.57076	1	0.582530	1.254851	nan	3	1	1
ASV_274_16S_022_3	ASV_400_16S_022_3	0.55338584387192	1	0.541810	-0.428975	0.000999	3	1	1
ASV_193_16S_022_3	ASV_402_16S_022_3	0.820168134430121	1	0.791777	-0.227724	0.546454	3	1	1
ASV_185_16S_022_3	ASV_401_16S_022_3	0.931910014153259	1	0.934609	-0.715547	0.819181	3	1	1
ASV_225_16S_022_3	ASV_401_16S_022_3	0.521462346565947	1	0.764207	0.577906	nan	3	1	1
ASV_312_16S_022_3	ASV_401_16S_022_3	0.610412013269483	1	0.689402	0.865543	nan	3	1	1
ASV_218_16S_022_3	ASV_407_16S_022_3	-0.58763592770795	1	0.443995	0.887822	nan	3	1	1
ASV_109_16S_022_3	ASV_408_16S_022_3	0.56431120634079	1	0.395583	1.092830	nan	3	1	1
ASV_153_16S_022_3	ASV_408_16S_022_3	0.718317717055079	1	0.474481	1.346827	nan	3	1	1
ASV_19_16S_022_3	ASV_410_16S_022_3	0.700259506702423	1	0.685895	-0.017515	0.364635	3	1	1
ASV_163_16S_022_3	ASV_410_16S_022_3	0.706401859673474	1	0.865150	0.252777	nan	3	1	1
