Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
OTU_1031_18S_3_200	OTU_2011_18S_3_200	1	ENV_daylength	0.527985	2.839691	2.311706	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2897_18S_022_3	OTU_2015_18S_3_200	1	ENV_daylength	0.637510	0.089532	-0.547977	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_84_18S_3_200	OTU_2017_18S_3_200	1	ENV_daylength	0.704268	2.291544	1.587275	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_230_16S_022_3	OTU_1896_18S_3_200	1	ENV_daylength	0.249407	0.018375	-0.231032	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_2123_16S_022_3	OTU_1896_18S_3_200	1	ENV_daylength	0.593841	0.000000	-0.593841	0.889111	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_896_18S_3_200	OTU_1896_18S_3_200	1	ENV_daylength	0.447534	0.144194	-0.303340	0.724276	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1174_18S_3_200	OTU_1896_18S_3_200	1	ENV_daylength	0.593841	0.169210	-0.424631	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_539_18S_3_200	OTU_2025_18S_3_200	1	ENV_daylength	0.556317	0.072097	-0.484220	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1913_18S_3_200	OTU_2025_18S_3_200	1	ENV_daylength	0.641210	0.054468	-0.586742	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3982_18S_022_3	OTU_2029_18S_3_200	1	ENV_daylength	0.533567	0.102234	-0.431334	0.945055	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_721_18S_3_200	OTU_2052_18S_3_200	1	ENV_daylength	0.286453	0.665248	0.378794	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_895_18S_3_200	OTU_2052_18S_3_200	1	ENV_daylength	0.593276	3.058092	2.464817	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_201_16S_022_3	OTU_2051_18S_3_200	1	ENV_daylength	0.555176	0.000000	-0.555176	0.499500	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_139_18S_022_3	OTU_2051_18S_3_200	1	ENV_daylength	0.341175	-0.010030	-0.351205	0.777223	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_933_18S_3_200	OTU_2051_18S_3_200	1	ENV_daylength	0.663959	0.216291	-0.447669	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_399_18S_3_200	OTU_2070_18S_3_200	1	ENV_daylength	0.447534	4.077035	3.629500	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2328_18S_022_3	OTU_2071_18S_3_200	1	ENV_daylength	0.618460	0.000000	-0.618460	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2432_18S_022_3	OTU_2071_18S_3_200	1	ENV_daylength	0.519972	0.062395	-0.457577	0.723277	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_302_16S_022_3	OTU_2082_18S_3_200	1	ENV_daylength	0.254587	1.487071	1.232484	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_295_18S_022_3	OTU_2082_18S_3_200	1	ENV_daylength	0.555176	3.787318	3.232141	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1760_18S_022_3	OTU_2082_18S_3_200	1	ENV_daylength	0.724233	0.000000	-0.724233	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1895_18S_022_3	OTU_2082_18S_3_200	1	ENV_daylength	0.378055	4.017295	3.639240	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1067_18S_3_200	OTU_2082_18S_3_200	1	ENV_daylength	0.438329	0.021011	-0.417318	0.668332	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1783_18S_022_3	OTU_2083_18S_3_200	1	ENV_daylength	0.556317	0.000000	-0.556317	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3509_18S_022_3	OTU_2083_18S_3_200	1	ENV_daylength	0.533567	-0.120547	-0.654115	0.777223	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_4268_18S_022_3	OTU_2083_18S_3_200	1	ENV_daylength	0.676865	0.000000	-0.676865	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_597_18S_022_3	OTU_2012_18S_3_200	1	ENV_daylength	0.519972	0.000000	-0.519972	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1925_18S_022_3	OTU_2012_18S_3_200	1	ENV_daylength	0.558186	0.000000	-0.558186	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_4151_18S_022_3	OTU_2012_18S_3_200	1	ENV_daylength	0.641210	0.000000	-0.641210	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1215_18S_022_3	OTU_2091_18S_3_200	1	ENV_daylength	0.448675	0.072097	-0.376578	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1424_16S_3_200	OTU_2099_18S_3_200	1	ENV_daylength	0.518794	0.000000	-0.518794	0.944056	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2609_18S_022_3	OTU_2122_18S_3_200	1	ENV_daylength	0.616591	0.204467	-0.412124	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2747_18S_022_3	OTU_2122_18S_3_200	1	ENV_daylength	0.413020	0.007049	-0.405971	0.611389	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_252_18S_3_200	OTU_2122_18S_3_200	1	ENV_daylength	0.365652	0.048662	-0.316989	0.723277	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1237_16S_022_3	OTU_2124_18S_3_200	1	ENV_daylength	0.434629	3.739552	3.304923	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1281_18S_022_3	OTU_2124_18S_3_200	1	ENV_daylength	0.435770	0.000000	-0.435770	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1075_18S_022_3	OTU_2137_18S_3_200	1	ENV_daylength	0.676865	0.132371	-0.544494	0.889111	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1374_18S_022_3	OTU_2137_18S_3_200	1	ENV_daylength	0.676865	0.000000	-0.676865	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1698_18S_022_3	OTU_2137_18S_3_200	1	ENV_daylength	0.676865	0.000000	-0.676865	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1748_18S_022_3	OTU_2139_18S_3_200	1	ENV_daylength	0.701483	0.000000	-0.701483	0.889111	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_731_18S_3_200	OTU_2139_18S_3_200	1	ENV_daylength	0.701483	0.169210	-0.532274	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_515_18S_022_3	OTU_2141_18S_3_200	1	ENV_daylength	0.769043	0.216291	-0.552752	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1107_18S_3_200	OTU_2141_18S_3_200	1	ENV_daylength	0.705360	0.024331	-0.681028	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_319_16S_022_3	OTU_2144_18S_3_200	1	ENV_daylength	0.301803	0.114556	-0.187247	0.111888	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_131_18S_022_3	OTU_2144_18S_3_200	1	ENV_daylength	0.387261	0.032258	-0.355002	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
