Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_61_16S_022_3	ASV_168_16S_022_3	1	ENV_PO4	0.564941	0.651762	0.086821	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_50_16S_022_3	ASV_169_16S_022_3	1	ENV_PO4	0.419309	0.290983	-0.128326	0.417582	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_72_16S_022_3	ASV_169_16S_022_3	1	ENV_PO4	0.684687	0.372766	-0.311921	0.083916	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_65_16S_022_3	ASV_175_16S_022_3	1	ENV_PO4	0.866443	0.378614	-0.487828	0.083916	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_123_16S_022_3	ASV_175_16S_022_3	1	ENV_PO4	0.682226	-0.109046	-0.791272	0.083916	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_25_16S_022_3	ASV_185_16S_022_3	1	ENV_PO4	0.524226	0.478190	-0.046036	0.584416	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_122_16S_022_3	ASV_185_16S_022_3	1	ENV_PO4	0.849540	0.182584	-0.666955	0.083916	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_32_16S_022_3	ASV_187_16S_022_3	1	ENV_PO4	0.669774	0.438790	-0.230983	0.584416	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_74_16S_022_3	ASV_192_16S_022_3	1	ENV_PO4	0.566234	0.260643	-0.305591	0.334665	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_75_16S_022_3	ASV_193_16S_022_3	1	ENV_PO4	0.926220	0.444686	-0.481534	0.167832	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_61_16S_022_3	ASV_196_16S_022_3	1	ENV_PO4	0.445865	0.575404	0.129539	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_2_16S_022_3	ASV_197_16S_022_3	1	ENV_PO4	0.359671	0.085767	-0.273905	0.917083	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_119_16S_022_3	ASV_199_16S_022_3	1	ENV_PO4	0.639288	0.581024	-0.058264	0.499500	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_148_16S_022_3	ASV_204_16S_022_3	1	ENV_PO4	0.505925	0.535054	0.029129	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_163_16S_022_3	ASV_204_16S_022_3	1	ENV_PO4	0.604655	-0.011516	-0.616171	0.167832	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_58_16S_022_3	ASV_210_16S_022_3	1	ENV_PO4	0.231575	0.567557	0.335982	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_204_16S_022_3	ASV_212_16S_022_3	1	ENV_PO4	0.841473	0.445721	-0.395751	0.083916	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_59_16S_022_3	ASV_214_16S_022_3	1	ENV_PO4	0.452202	0.911213	0.459012	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_14_16S_022_3	ASV_217_16S_022_3	1	ENV_PO4	0.611976	0.671070	0.059094	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_197_16S_022_3	ASV_225_16S_022_3	1	ENV_PO4	0.855975	0.493863	-0.362111	0.083916	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_2_16S_022_3	ASV_226_16S_022_3	1	ENV_PO4	0.390241	0.060231	-0.330010	0.668332	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_81_16S_022_3	ASV_226_16S_022_3	1	ENV_PO4	0.670400	0.736899	0.066499	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_154_16S_022_3	ASV_227_16S_022_3	1	ENV_PO4	0.799421	0.396222	-0.403200	0.583417	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_160_16S_022_3	ASV_233_16S_022_3	1	ENV_PO4	0.894476	0.376120	-0.518355	0.416583	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_110_16S_022_3	ASV_235_16S_022_3	1	ENV_PO4	0.764674	0.161771	-0.602903	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_26_16S_022_3	ASV_237_16S_022_3	1	ENV_PO4	0.652313	0.733693	0.081380	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_128_16S_022_3	ASV_238_16S_022_3	1	ENV_PO4	0.889797	0.134120	-0.755677	0.417582	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_67_16S_022_3	ASV_246_16S_022_3	1	ENV_PO4	0.403475	0.146624	-0.256851	0.249750	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_35_16S_022_3	ASV_249_16S_022_3	1	ENV_PO4	0.540925	0.414151	-0.126774	0.167832	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_37_16S_022_3	ASV_249_16S_022_3	1	ENV_PO4	0.349844	0.711764	0.361920	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_237_16S_022_3	ASV_249_16S_022_3	1	ENV_PO4	0.528721	0.621892	0.093171	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_235_16S_022_3	ASV_253_16S_022_3	1	ENV_PO4	0.758239	0.272435	-0.485804	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_157_16S_022_3	ASV_258_16S_022_3	1	ENV_PO4	0.779325	0.347286	-0.432039	0.751249	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_7_16S_022_3	ASV_263_16S_022_3	1	ENV_PO4	0.526846	0.505984	-0.020862	0.333666	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_27_16S_022_3	ASV_263_16S_022_3	1	ENV_PO4	0.360075	0.430503	0.070427	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_83_16S_022_3	ASV_264_16S_022_3	1	ENV_PO4	0.737645	1.046054	0.308409	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_124_16S_022_3	ASV_268_16S_022_3	1	ENV_PO4	0.713342	0.726418	0.013076	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_170_16S_022_3	ASV_268_16S_022_3	1	ENV_PO4	0.608346	0.214155	-0.394191	0.917083	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_223_16S_022_3	ASV_268_16S_022_3	1	ENV_PO4	0.749964	-0.074657	-0.824621	0.083916	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_179_16S_022_3	ASV_271_16S_022_3	1	ENV_PO4	0.639084	0.499289	-0.139795	0.584416	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_45_16S_022_3	ASV_273_16S_022_3	1	ENV_PO4	0.414675	0.450259	0.035585	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000
ASV_74_16S_022_3	ASV_277_16S_022_3	1	ENV_PO4	0.828061	0.821566	-0.006494	0.501499	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_169_16S_022_3	ASV_277_16S_022_3	1	ENV_PO4	0.801301	0.331851	-0.469450	0.417582	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_106_16S_022_3	ASV_278_16S_022_3	1	ENV_PO4	0.263727	0.339909	0.076182	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_187_16S_022_3	ASV_278_16S_022_3	1	ENV_PO4	0.652233	0.452283	-0.199950	0.583417	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_121_16S_022_3	ASV_284_16S_022_3	1	ENV_PO4	0.795408	0.238111	-0.557297	0.584416	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_228_16S_022_3	ASV_287_16S_022_3	1	ENV_PO4	0.728162	0.086643	-0.641519	0.417582	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_276_16S_022_3	ASV_289_16S_022_3	1	ENV_PO4	0.324443	0.662290	0.337847	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000
ASV_217_16S_022_3	ASV_290_16S_022_3	1	ENV_PO4	0.662095	0.360214	-0.301880	0.667333	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_6_16S_022_3	ASV_298_16S_022_3	1	ENV_PO4	0.114464	0.234035	0.119571	nan	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_204_16S_022_3	ASV_298_16S_022_3	1	ENV_PO4	0.247275	0.212454	-0.034821	0.834166	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_122_16S_022_3	ASV_299_16S_022_3	1	ENV_PO4	0.542557	0.086643	-0.455913	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_88_16S_022_3	ASV_300_16S_022_3	1	ENV_PO4	0.505503	0.067060	-0.438443	0.333666	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_248_16S_022_3	ASV_300_16S_022_3	1	ENV_PO4	0.468051	0.115007	-0.353044	0.084915	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_123_16S_022_3	ASV_301_16S_022_3	1	ENV_PO4	0.682226	0.051793	-0.630433	0.584416	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_179_16S_022_3	ASV_304_16S_022_3	1	ENV_PO4	0.879731	0.657900	-0.221832	0.500500	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_206_16S_022_3	ASV_304_16S_022_3	1	ENV_PO4	0.812575	0.441009	-0.371566	0.833167	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_184_16S_022_3	ASV_306_16S_022_3	1	ENV_PO4	0.627457	0.153703	-0.473754	0.667333	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_6_16S_022_3	ASV_307_16S_022_3	1	ENV_PO4	0.195520	0.139083	-0.056438	0.583417	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_162_16S_022_3	ASV_308_16S_022_3	1	ENV_PO4	0.704146	0.000000	-0.704146	0.249750	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_299_16S_022_3	ASV_308_16S_022_3	1	ENV_PO4	0.915692	0.407738	-0.507954	0.500500	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_97_16S_022_3	ASV_309_16S_022_3	1	ENV_PO4	0.942377	0.278008	-0.664369	0.335664	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_145_16S_022_3	ASV_311_16S_022_3	1	ENV_PO4	0.510933	0.232750	-0.278183	0.500500	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_154_16S_022_3	ASV_316_16S_022_3	1	ENV_PO4	1.069638	0.343367	-0.726271	0.167832	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_67_16S_022_3	ASV_317_16S_022_3	1	ENV_PO4	0.583943	0.294902	-0.289041	0.334665	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_97_16S_022_3	ASV_317_16S_022_3	1	ENV_PO4	0.697169	0.213637	-0.483532	0.336663	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_189_16S_022_3	ASV_318_16S_022_3	1	ENV_PO4	0.769896	0.340678	-0.429218	0.416583	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_161_16S_022_3	ASV_320_16S_022_3	1	ENV_PO4	0.697169	0.030340	-0.666829	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_35_16S_022_3	ASV_324_16S_022_3	1	ENV_PO4	0.462451	0.522874	0.060423	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_89_16S_022_3	ASV_324_16S_022_3	1	ENV_PO4	0.945137	0.710043	-0.235094	0.083916	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_92_16S_022_3	ASV_325_16S_022_3	1	ENV_PO4	0.917567	0.421896	-0.495671	0.334665	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
