Source	Target	Occurrence	Occurrence_Percentage	Source_Kingdom	Source_DivisionPhylum	Target_Kingdom	Target_DivisionPhylum
ASV_603_16S_022_3	OTU_327_18S_3_200	1	33.33	Bacteria	Desulfobacterota	Eukaryota	Dinoflagellata
ASV_604_16S_022_3	ASV_229_16S_3_200	1	33.33	Bacteria	Gammaproteobacteria	Bacteria	Gammaproteobacteria
ASV_608_16S_022_3	ASV_359_16S_3_200	3	100	Bacteria	Alphaproteobacteria	Bacteria	Cyanobacteria
ASV_611_16S_022_3	OTU_301_18S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Eukaryota	Ciliophora
ASV_613_16S_022_3	OTU_1354_18S_3_200	1	33.33	Bacteria	Alphaproteobacteria	Eukaryota	Ochrophyta
ASV_613_16S_022_3	OTU_2611_18S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Eukaryota	Apusomonadidae
ASV_613_16S_022_3	OTU_439_18S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Eukaryota	Haptophyta
ASV_613_16S_022_3	OTU_614_18S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Eukaryota	Cercozoa
ASV_614_16S_022_3	OTU_560_18S_022_3	1	33.33	Bacteria	Bacteroidota	Eukaryota	Telonemia
ASV_631_16S_022_3	OTU_1464_18S_022_3	2	66.67	Bacteria	Alphaproteobacteria	Eukaryota	Choanoflagellida
ASV_631_16S_022_3	OTU_442_18S_022_3	2	66.67	Bacteria	Alphaproteobacteria	Eukaryota	Haptophyta
ASV_635_16S_022_3	OTU_3122_18S_3_200	1	33.33	Bacteria	Bacteroidota	Eukaryota	Ciliophora
ASV_661_16S_022_3	ASV_1398_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_668_16S_022_3	OTU_664_18S_3_200	2	66.67	Bacteria	Gammaproteobacteria	Eukaryota	Mesomycetozoa
ASV_669_16S_022_3	OTU_189_18S_3_200	1	33.33	Bacteria	Bacteroidota	Eukaryota	Dinoflagellata
ASV_70_16S_022_3	ASV_213_16S_022_3	3	100	Bacteria	Marinimicrobia (SAR406 clade)	Bacteria	Gammaproteobacteria
ASV_727_16S_022_3	ASV_1118_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Bdellovibrionota
ASV_727_16S_022_3	OTU_1366_18S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Eukaryota	Ciliophora
ASV_731_16S_022_3	OTU_104_18S_022_3	3	100	Archaea	Nanoarchaeota	Eukaryota	Sagenista
ASV_731_16S_022_3	OTU_2648_18S_022_3	1	33.33	Archaea	Nanoarchaeota	Eukaryota	Ochrophyta
ASV_753_16S_022_3	ASV_895_16S_3_200	2	66.67	Bacteria	Alphaproteobacteria	Bacteria	Bacteroidota
ASV_759_16S_022_3	ASV_886_16S_022_3	1	33.33	Bacteria	Gammaproteobacteria	Bacteria	Alphaproteobacteria
ASV_759_16S_022_3	OTU_3443_18S_3_200	1	33.33	Bacteria	Gammaproteobacteria	Eukaryota	Prasinodermophyta
ASV_766_16S_022_3	ASV_941_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_77_16S_022_3	ASV_107_16S_022_3	3	100	Archaea	Thermoplasmatota	Archaea	Thermoplasmatota
ASV_77_16S_022_3	ASV_653_16S_022_3	1	33.33	Archaea	Thermoplasmatota	Bacteria	Bacteroidota
ASV_772_16S_022_3	ASV_1273_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_787_16S_022_3	OTU_2245_18S_022_3	2	66.67	Bacteria	Bacteroidota	Eukaryota	Dinoflagellata
ASV_794_16S_3_200	OTU_36_18S_3_200	3	100	Bacteria	Cyanobacteria	Eukaryota	Chlorophyta
ASV_8_16S_022_3	ASV_1000_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_8_16S_022_3	OTU_3443_18S_3_200	1	33.33	Bacteria	Alphaproteobacteria	Eukaryota	Prasinodermophyta
ASV_816_16S_022_3	OTU_117_18S_022_3	1	33.33	Bacteria	Gammaproteobacteria	Eukaryota	Dinoflagellata
ASV_835_16S_3_200	OTU_3393_18S_3_200	2	66.67	Bacteria	Bdellovibrionota	Eukaryota	Dinoflagellata
ASV_87_16S_022_3	OTU_1060_18S_022_3	2	66.67	Bacteria	Planctomycetota	Eukaryota	Ochrophyta
ASV_874_16S_022_3	OTU_3659_18S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Eukaryota	Dinoflagellata
ASV_879_16S_022_3	ASV_1225_16S_022_3	1	33.33	Bacteria	Gammaproteobacteria	Bacteria	Alphaproteobacteria
ASV_879_16S_022_3	ASV_925_16S_022_3	1	33.33	Bacteria	Gammaproteobacteria	Bacteria	Alphaproteobacteria
ASV_879_16S_022_3	OTU_520_18S_022_3	1	33.33	Bacteria	Gammaproteobacteria	Eukaryota	Picozoa
ASV_881_16S_3_200	ASV_1502_16S_3_200	2	66.67	Bacteria	Gammaproteobacteria	Bacteria	Gammaproteobacteria
ASV_886_16S_022_3	OTU_725_18S_3_200	1	33.33	Bacteria	Alphaproteobacteria	Eukaryota	Dinoflagellata
ASV_91_16S_022_3	ASV_219_16S_022_3	2	66.67	Bacteria	Bacteroidota	Bacteria	Gammaproteobacteria
ASV_91_16S_022_3	ASV_306_16S_022_3	2	66.67	Bacteria	Bacteroidota	Bacteria	Alphaproteobacteria
ASV_91_16S_3_200	ASV_112_16S_3_200	3	100	Bacteria	Bacteroidota	Bacteria	Bacteroidota
ASV_91_16S_3_200	OTU_1250_18S_3_200	1	33.33	Bacteria	Bacteroidota	Eukaryota	Ochrophyta
ASV_911_16S_022_3	ASV_1358_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_916_16S_022_3	ASV_1285_16S_022_3	1	33.33	Bacteria	Verrucomicrobiota	Bacteria	Bacteroidota
ASV_922_16S_022_3	ASV_1638_16S_022_3	2	66.67	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_922_16S_022_3	ASV_923_16S_022_3	2	66.67	Bacteria	Alphaproteobacteria	Bacteria	Gammaproteobacteria
ASV_925_16S_022_3	ASV_2388_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_929_16S_022_3	ASV_1132_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_929_16S_022_3	ASV_1423_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_936_16S_022_3	OTU_2306_18S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Eukaryota	Picozoa
ASV_941_16S_022_3	ASV_2403_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_95_16S_022_3	ASV_443_16S_022_3	1	33.33	Bacteria	Gammaproteobacteria	Bacteria	Gammaproteobacteria
ASV_958_16S_022_3	OTU_946_18S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Eukaryota	Ochrophyta
ASV_96_16S_022_3	ASV_279_16S_022_3	2	66.67	Bacteria	Planctomycetota	Bacteria	Alphaproteobacteria
ASV_97_16S_022_3	ASV_216_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Bacteroidota
ASV_97_16S_022_3	ASV_970_16S_022_3	1	33.33	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_973_16S_3_200	OTU_1578_18S_3_200	1	33.33	Bacteria	Myxococcota	Eukaryota	Ochrophyta
ASV_973_16S_3_200	OTU_3094_18S_3_200	1	33.33	Bacteria	Myxococcota	Eukaryota	Ochrophyta
ASV_973_16S_3_200	OTU_834_18S_3_200	1	33.33	Bacteria	Myxococcota	Eukaryota	Dinoflagellata
OTU_100_18S_022_3	OTU_1442_18S_022_3	1	33.33	Eukaryota	Sagenista	Eukaryota	Cryptophyta
OTU_1004_18S_022_3	OTU_1004_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1004_18S_022_3	OTU_2992_18S_022_3	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1004_18S_3_200	OTU_1966_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1007_18S_022_3	OTU_2986_18S_3_200	1	33.33	Eukaryota	Cercozoa	Eukaryota	Ochrophyta
OTU_1007_18S_022_3	OTU_3626_18S_022_3	1	33.33	Eukaryota	Cercozoa	Eukaryota	Cercozoa
OTU_1007_18S_022_3	OTU_5899_18S_022_3	1	33.33	Eukaryota	Cercozoa	Eukaryota	Centroheliozoa
OTU_1008_18S_022_3	OTU_1658_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1012_18S_022_3	OTU_1654_18S_022_3	1	33.33	Eukaryota	Choanoflagellida	Eukaryota	Sagenista
OTU_1013_18S_022_3	OTU_2611_18S_022_3	1	33.33	Eukaryota	Ciliophora	Eukaryota	Apusomonadidae
OTU_1018_18S_022_3	OTU_2770_18S_022_3	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Choanoflagellida
OTU_1020_18S_3_200	OTU_3468_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1026_18S_022_3	OTU_1051_18S_022_3	2	66.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1026_18S_022_3	OTU_1154_18S_022_3	2	66.67	Eukaryota	Haptophyta	Eukaryota	Katablepharidophyta
OTU_1026_18S_022_3	OTU_2067_18S_022_3	1	33.33	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1026_18S_022_3	OTU_3649_18S_3_200	1	33.33	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_103_18S_3_200	OTU_834_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1031_18S_3_200	OTU_2011_18S_3_200	1	33.33	Eukaryota	Cercozoa	Eukaryota	Dinoflagellata
OTU_1037_18S_022_3	OTU_3694_18S_022_3	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1037_18S_022_3	OTU_3816_18S_022_3	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Stramenopiles_X
OTU_104_18S_022_3	OTU_1544_18S_022_3	1	33.33	Eukaryota	Sagenista	Eukaryota	Dinoflagellata
OTU_1042_18S_3_200	OTU_1043_18S_3_200	2	66.67	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_1042_18S_3_200	OTU_1327_18S_3_200	2	66.67	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_1043_18S_022_3	OTU_1186_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1045_18S_022_3	OTU_4839_18S_022_3	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1047_18S_022_3	OTU_1459_18S_022_3	3	100	Eukaryota	Cryptophyta	Eukaryota	Chlorophyta
OTU_1048_18S_022_3	OTU_1554_18S_022_3	1	33.33	Eukaryota	Opalozoa	Eukaryota	Cryptophyta
OTU_105_18S_022_3	OTU_802_18S_022_3	2	66.67	Eukaryota	Cryptophyta	Eukaryota	Ciliophora
OTU_105_18S_3_200	OTU_167_18S_3_200	2	66.67	Eukaryota	Cryptophyta	Eukaryota	Dinoflagellata
OTU_105_18S_3_200	OTU_282_18S_3_200	2	66.67	Eukaryota	Cryptophyta	Eukaryota	Cercozoa
OTU_105_18S_3_200	OTU_329_18S_3_200	2	66.67	Eukaryota	Cryptophyta	Eukaryota	Telonemia
OTU_1051_18S_022_3	OTU_1869_18S_022_3	2	66.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1051_18S_022_3	OTU_2859_18S_022_3	2	66.67	Eukaryota	Haptophyta	Eukaryota	Centroheliozoa
OTU_1051_18S_022_3	OTU_442_18S_3_200	2	66.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1051_18S_022_3	OTU_502_18S_3_200	2	66.67	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_1052_18S_022_3	OTU_5106_18S_022_3	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1057_18S_022_3	OTU_2142_18S_022_3	3	100	Eukaryota	Dinoflagellata	Eukaryota	Prasinodermophyta
OTU_1057_18S_022_3	OTU_2715_18S_022_3	3	100	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_106_18S_022_3	OTU_178_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_106_18S_022_3	OTU_382_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_106_18S_3_200	OTU_561_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1067_18S_022_3	OTU_1314_18S_022_3	3	100	Eukaryota	Ciliophora	Eukaryota	Ciliophora
OTU_1067_18S_022_3	OTU_1914_18S_022_3	2	66.67	Eukaryota	Ciliophora	Eukaryota	Opalozoa
OTU_1067_18S_022_3	OTU_1942_18S_022_3	3	100	Eukaryota	Ciliophora	Eukaryota	Ochrophyta
OTU_1067_18S_022_3	OTU_2268_18S_022_3	3	100	Eukaryota	Ciliophora	Eukaryota	Ochrophyta
OTU_1067_18S_3_200	OTU_1626_18S_3_200	1	33.33	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_1067_18S_3_200	OTU_2082_18S_3_200	1	33.33	Eukaryota	Ciliophora	Eukaryota	Cercozoa
OTU_1067_18S_3_200	OTU_2396_18S_3_200	2	66.67	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_1068_18S_3_200	OTU_2006_18S_3_200	2	66.67	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_107_18S_022_3	OTU_322_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_107_18S_022_3	OTU_987_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1074_18S_022_3	OTU_137_18S_3_200	2	66.67	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1074_18S_022_3	OTU_2279_18S_3_200	2	66.67	Eukaryota	Ochrophyta	Eukaryota	Choanoflagellida
OTU_1074_18S_022_3	OTU_251_18S_3_200	2	66.67	Eukaryota	Ochrophyta	Eukaryota	Centroheliozoa
OTU_1074_18S_022_3	OTU_3404_18S_3_200	2	66.67	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1074_18S_022_3	OTU_501_18S_3_200	1	33.33	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1074_18S_022_3	OTU_589_18S_3_200	1	33.33	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1074_18S_022_3	OTU_84_18S_3_200	2	66.67	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1082_18S_022_3	OTU_1082_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1082_18S_022_3	OTU_2556_18S_022_3	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Picozoa
OTU_1082_18S_022_3	OTU_4973_18S_022_3	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1085_18S_022_3	OTU_1354_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1087_18S_3_200	OTU_1361_18S_3_200	3	100	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1105_18S_3_200	OTU_3443_18S_3_200	1	33.33	Eukaryota	Ochrophyta	Eukaryota	Prasinodermophyta
OTU_1107_18S_3_200	OTU_1511_18S_3_200	1	33.33	Eukaryota	Ciliophora	Eukaryota	Ciliophora
OTU_1107_18S_3_200	OTU_2141_18S_3_200	1	33.33	Eukaryota	Ciliophora	Eukaryota	Cercozoa
OTU_1108_18S_022_3	OTU_1325_18S_022_3	1	33.33	Eukaryota	Sagenista	Eukaryota	Choanoflagellida
OTU_1108_18S_022_3	OTU_1874_18S_022_3	1	33.33	Eukaryota	Sagenista	Eukaryota	Sagenista
OTU_1108_18S_022_3	OTU_2052_18S_022_3	1	33.33	Eukaryota	Sagenista	Eukaryota	Opalozoa
OTU_1108_18S_022_3	OTU_3569_18S_022_3	1	33.33	Eukaryota	Sagenista	Eukaryota	Opalozoa
OTU_111_18S_3_200	OTU_181_18S_3_200	3	100	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1112_18S_022_3	OTU_106_18S_3_200	1	33.33	Eukaryota	Mesomycetozoa	Eukaryota	Dinoflagellata
OTU_1112_18S_022_3	OTU_2206_18S_022_3	1	33.33	Eukaryota	Mesomycetozoa	Eukaryota	Haptophyta
OTU_1112_18S_022_3	OTU_3228_18S_022_3	1	33.33	Eukaryota	Mesomycetozoa	Eukaryota	Ochrophyta
OTU_1112_18S_022_3	OTU_598_18S_3_200	1	33.33	Eukaryota	Mesomycetozoa	Eukaryota	Dinoflagellata
OTU_1112_18S_022_3	OTU_684_18S_3_200	1	33.33	Eukaryota	Mesomycetozoa	Eukaryota	Ciliophora
OTU_1117_18S_022_3	OTU_1117_18S_3_200	1	33.33	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1117_18S_022_3	OTU_2771_18S_022_3	1	33.33	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1117_18S_022_3	OTU_3145_18S_022_3	1	33.33	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1121_18S_3_200	OTU_1476_18S_3_200	1	33.33	Eukaryota	Stramenopiles_X	Eukaryota	Ciliophora
OTU_1127_18S_3_200	OTU_1626_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1127_18S_3_200	OTU_3228_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1127_18S_3_200	OTU_3451_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1128_18S_3_200	OTU_1452_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1128_18S_3_200	OTU_3164_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1133_18S_022_3	OTU_1500_18S_022_3	1	33.33	Eukaryota	Haptophyta	Eukaryota	Chlorophyta
OTU_1133_18S_022_3	OTU_1660_18S_022_3	1	33.33	Eukaryota	Haptophyta	Eukaryota	Ciliophora
OTU_1134_18S_022_3	OTU_1500_18S_022_3	1	33.33	Eukaryota	Opalozoa	Eukaryota	Chlorophyta
OTU_1134_18S_022_3	OTU_1805_18S_022_3	1	33.33	Eukaryota	Opalozoa	Eukaryota	Dinoflagellata
OTU_1134_18S_022_3	OTU_3074_18S_022_3	1	33.33	Eukaryota	Opalozoa	Eukaryota	Haptophyta
OTU_1134_18S_022_3	OTU_3642_18S_022_3	1	33.33	Eukaryota	Opalozoa	Eukaryota	Haptophyta
OTU_1134_18S_022_3	OTU_6694_18S_022_3	1	33.33	Eukaryota	Opalozoa	Eukaryota	Haptophyta
OTU_114_18S_022_3	OTU_673_18S_022_3	3	100	Eukaryota	Opalozoa	Eukaryota	Sagenista
OTU_1142_18S_3_200	OTU_1791_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1147_18S_022_3	OTU_1314_18S_3_200	1	33.33	Eukaryota	Sagenista	Eukaryota	Ciliophora
OTU_1154_18S_022_3	OTU_1662_18S_3_200	2	66.67	Eukaryota	Katablepharidophyta	Eukaryota	Ochrophyta
OTU_1154_18S_022_3	OTU_2261_18S_022_3	2	66.67	Eukaryota	Katablepharidophyta	Eukaryota	Choanoflagellida
OTU_1155_18S_3_200	OTU_1253_18S_3_200	1	33.33	Eukaryota	Chlorophyta	Eukaryota	Mesomycetozoa
OTU_1157_18S_022_3	OTU_3821_18S_022_3	1	33.33	Eukaryota	Opalozoa	Eukaryota	Haptophyta
OTU_1157_18S_022_3	OTU_502_18S_3_200	2	66.67	Eukaryota	Opalozoa	Eukaryota	Dinoflagellata
OTU_1157_18S_022_3	OTU_647_18S_3_200	2	66.67	Eukaryota	Opalozoa	Eukaryota	Ochrophyta
OTU_116_18S_3_200	OTU_1254_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_116_18S_3_200	OTU_622_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1163_18S_022_3	OTU_1220_18S_022_3	2	66.67	Eukaryota	Opalozoa	Eukaryota	Opalozoa
OTU_117_18S_022_3	OTU_386_18S_022_3	3	100	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_117_18S_022_3	OTU_575_18S_022_3	3	100	Eukaryota	Dinoflagellata	Eukaryota	Ciliophora
OTU_117_18S_022_3	OTU_673_18S_022_3	3	100	Eukaryota	Dinoflagellata	Eukaryota	Sagenista
OTU_118_18S_3_200	OTU_181_18S_3_200	3	100	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_118_18S_3_200	OTU_296_18S_3_200	3	100	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_118_18S_3_200	OTU_330_18S_3_200	3	100	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1186_18S_3_200	OTU_1285_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_119_18S_3_200	OTU_180_18S_3_200	3	100	Eukaryota	Telonemia	Eukaryota	Ochrophyta
OTU_119_18S_3_200	OTU_236_18S_3_200	2	66.67	Eukaryota	Telonemia	Eukaryota	Dinoflagellata
OTU_119_18S_3_200	OTU_353_18S_3_200	3	100	Eukaryota	Telonemia	Eukaryota	Ochrophyta
OTU_1196_18S_022_3	OTU_1196_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1196_18S_022_3	OTU_3669_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1196_18S_022_3	OTU_865_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1196_18S_3_200	OTU_1832_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_12_18S_3_200	OTU_1309_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1201_18S_022_3	OTU_2681_18S_3_200	2	66.67	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1211_18S_022_3	OTU_2485_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Choanoflagellida
OTU_1215_18S_022_3	OTU_1020_18S_3_200	1	33.33	Eukaryota	Cercozoa	Eukaryota	Dinoflagellata
OTU_1215_18S_022_3	OTU_2184_18S_3_200	1	33.33	Eukaryota	Cercozoa	Eukaryota	Ciliophora
OTU_1215_18S_022_3	OTU_2692_18S_3_200	1	33.33	Eukaryota	Cercozoa	Eukaryota	unknown 18S
OTU_1217_18S_022_3	OTU_1937_18S_3_200	1	33.33	Eukaryota	Sagenista	Eukaryota	Ochrophyta
OTU_1217_18S_022_3	OTU_586_18S_3_200	2	66.67	Eukaryota	Sagenista	Eukaryota	Cercozoa
OTU_1220_18S_022_3	OTU_124_18S_3_200	3	100	Eukaryota	Opalozoa	Eukaryota	Opalozoa
OTU_1221_18S_022_3	OTU_2385_18S_3_200	2	66.67	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1221_18S_022_3	OTU_6386_18S_022_3	2	66.67	Eukaryota	Ochrophyta	Eukaryota	Cercozoa
OTU_1221_18S_022_3	OTU_954_18S_3_200	2	66.67	Eukaryota	Ochrophyta	Eukaryota	Cercozoa
OTU_1228_18S_022_3	OTU_1511_18S_022_3	1	33.33	Eukaryota	Centroheliozoa	Eukaryota	Ciliophora
OTU_1228_18S_022_3	OTU_1691_18S_3_200	1	33.33	Eukaryota	Centroheliozoa	Eukaryota	Dinoflagellata
OTU_1228_18S_022_3	OTU_382_18S_3_200	1	33.33	Eukaryota	Centroheliozoa	Eukaryota	Dinoflagellata
OTU_1228_18S_022_3	OTU_5590_18S_022_3	1	33.33	Eukaryota	Centroheliozoa	Eukaryota	Cercozoa
OTU_123_18S_3_200	OTU_220_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1239_18S_3_200	OTU_1488_18S_3_200	2	66.67	Eukaryota	Telonemia	Eukaryota	Dinoflagellata
OTU_124_18S_3_200	OTU_1243_18S_3_200	1	33.33	Eukaryota	Opalozoa	Eukaryota	Ochrophyta
OTU_124_18S_3_200	OTU_412_18S_3_200	3	100	Eukaryota	Opalozoa	Eukaryota	Ochrophyta
OTU_1248_18S_022_3	OTU_1314_18S_3_200	3	100	Eukaryota	Dinoflagellata	Eukaryota	Ciliophora
OTU_1248_18S_022_3	OTU_1824_18S_022_3	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Pseudofungi
OTU_1250_18S_022_3	OTU_1105_18S_3_200	1	33.33	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1250_18S_022_3	OTU_1785_18S_3_200	1	33.33	Eukaryota	Ochrophyta	Eukaryota	Haptophyta
OTU_1250_18S_022_3	OTU_1805_18S_022_3	1	33.33	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1250_18S_022_3	OTU_2405_18S_022_3	1	33.33	Eukaryota	Ochrophyta	Eukaryota	Haptophyta
OTU_1250_18S_022_3	OTU_738_18S_3_200	1	33.33	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1250_18S_3_200	OTU_4866_18S_3_200	1	33.33	Eukaryota	Ochrophyta	Eukaryota	Apicomplexa
OTU_1250_18S_3_200	OTU_6610_18S_3_200	1	33.33	Eukaryota	Ochrophyta	Eukaryota	Telonemia
OTU_1260_18S_022_3	OTU_490_18S_3_200	1	33.33	Eukaryota	Ciliophora	Eukaryota	Ochrophyta
OTU_127_18S_022_3	OTU_1005_18S_022_3	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_127_18S_022_3	OTU_28_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Cryptophyta
OTU_1273_18S_3_200	OTU_1565_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1285_18S_3_200	OTU_1326_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1285_18S_3_200	OTU_2558_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_129_18S_3_200	OTU_324_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_129_18S_3_200	OTU_586_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1292_18S_022_3	OTU_3171_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1292_18S_022_3	OTU_895_18S_3_200	1	33.33	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1295_18S_022_3	OTU_2558_18S_3_200	2	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
