Source	Target	association_score
ASV_531_16S_022_3	ASV_931_16S_022_3	0.632638096809387
ASV_831_16S_022_3	ASV_931_16S_022_3	0.601278225372804
ASV_130_16S_022_3	ASV_932_16S_022_3	0.534469187259674
ASV_321_16S_022_3	ASV_933_16S_022_3	0.543839275836945
ASV_648_16S_022_3	ASV_933_16S_022_3	0.797842017825997
ASV_688_16S_022_3	ASV_933_16S_022_3	0.841212451457977
ASV_345_16S_022_3	ASV_938_16S_022_3	0.703379252485428
ASV_224_16S_022_3	ASV_943_16S_022_3	0.692903757095337
ASV_427_16S_022_3	ASV_943_16S_022_3	0.647447811266318
ASV_926_16S_022_3	ASV_943_16S_022_3	0.991448640823364
ASV_397_16S_022_3	ASV_942_16S_022_3	0.755098845896808
ASV_53_16S_022_3	ASV_947_16S_022_3	0.574843102990447
ASV_265_16S_022_3	ASV_947_16S_022_3	0.652930911707905
ASV_850_16S_022_3	ASV_947_16S_022_3	0.821591643994386
ASV_786_16S_022_3	ASV_951_16S_022_3	0.623528182506561
ASV_751_16S_022_3	ASV_955_16S_022_3	0.860738158226013
ASV_94_16S_022_3	ASV_957_16S_022_3	0.953982710838318
ASV_481_16S_022_3	ASV_957_16S_022_3	-0.593653380870819
ASV_831_16S_022_3	ASV_957_16S_022_3	0.76741738483911
ASV_709_16S_022_3	ASV_958_16S_022_3	0.62878197701252
ASV_671_16S_022_3	ASV_962_16S_022_3	0.731244444847107
ASV_958_16S_022_3	ASV_967_16S_022_3	0.716325759887695
ASV_680_16S_022_3	ASV_969_16S_022_3	0.909642332285586
ASV_556_16S_022_3	ASV_971_16S_022_3	0.559429007590793
ASV_842_16S_022_3	ASV_971_16S_022_3	0.669013702506417
ASV_878_16S_022_3	ASV_978_16S_022_3	0.617426958494336
ASV_564_16S_022_3	ASV_979_16S_022_3	0.891910016536713
ASV_519_16S_022_3	ASV_985_16S_022_3	0.643670499324799
ASV_240_16S_022_3	ASV_987_16S_022_3	0.588009417057037
ASV_732_16S_022_3	ASV_987_16S_022_3	0.73922057890915
ASV_240_16S_022_3	ASV_996_16S_022_3	0.95626300573349
ASV_955_16S_022_3	ASV_997_16S_022_3	0.925687859141905
ASV_99_16S_022_3	ASV_1002_16S_022_3	0.584228217601776
ASV_316_16S_022_3	ASV_1002_16S_022_3	0.611962488212854
ASV_517_16S_022_3	ASV_1002_16S_022_3	0.89968878030777
ASV_440_16S_022_3	ASV_1012_16S_022_3	0.529464900493622
ASV_488_16S_022_3	ASV_1012_16S_022_3	0.580428285025685
ASV_513_16S_022_3	ASV_1012_16S_022_3	0.903411345291815
ASV_680_16S_022_3	ASV_1012_16S_022_3	0.558312058448792
ASV_267_16S_022_3	ASV_1021_16S_022_3	0.71447522809392
ASV_328_16S_022_3	ASV_1034_16S_022_3	0.920325754191925
ASV_829_16S_022_3	ASV_1036_16S_022_3	0.567564923436966
ASV_347_16S_022_3	ASV_1037_16S_022_3	0.684231758117676
ASV_477_16S_022_3	ASV_1037_16S_022_3	0.592286050319672
ASV_462_16S_022_3	ASV_1042_16S_022_3	0.525665235605049
ASV_949_16S_022_3	ASV_1043_16S_022_3	0.614381790161133
ASV_725_16S_022_3	ASV_1044_16S_022_3	0.809967279434204
ASV_730_16S_022_3	ASV_1044_16S_022_3	0.924024164676666
ASV_550_16S_022_3	ASV_1047_16S_022_3	0.694243848323822
ASV_827_16S_022_3	ASV_1047_16S_022_3	0.621001839637756
ASV_997_16S_022_3	ASV_1049_16S_022_3	0.544702351093292
ASV_351_16S_022_3	ASV_1054_16S_022_3	-0.646772384643555
ASV_407_16S_022_3	ASV_1054_16S_022_3	0.681034459732004
ASV_484_16S_022_3	ASV_1054_16S_022_3	0.782843967766647
ASV_260_16S_022_3	ASV_1057_16S_022_3	0.843115682068191
ASV_564_16S_022_3	ASV_1061_16S_022_3	0.819403961235782
ASV_703_16S_022_3	ASV_1061_16S_022_3	0.771573230761828
ASV_979_16S_022_3	ASV_1061_16S_022_3	-0.670489192008972
ASV_996_16S_022_3	ASV_1061_16S_022_3	0.537851214408875
ASV_91_16S_022_3	ASV_1065_16S_022_3	0.582481443881989
ASV_635_16S_022_3	ASV_1065_16S_022_3	0.54228
ASV_1054_16S_022_3	ASV_1071_16S_022_3	0.615128993988037
ASV_988_16S_022_3	ASV_1087_16S_022_3	0.603115737438202
ASV_274_16S_022_3	ASV_1092_16S_022_3	0.560611963272095
ASV_437_16S_022_3	ASV_1092_16S_022_3	0.542991697788239
ASV_486_16S_022_3	ASV_1094_16S_022_3	0.5350341796875
ASV_335_16S_022_3	ASV_1097_16S_022_3	0.87740296125412
ASV_605_16S_022_3	ASV_1097_16S_022_3	0.527869164943695
ASV_736_16S_022_3	ASV_1105_16S_022_3	0.934800883028178
ASV_749_16S_022_3	ASV_1105_16S_022_3	0.56839
ASV_599_16S_022_3	ASV_1108_16S_022_3	-0.541074144452481
ASV_978_16S_022_3	ASV_1108_16S_022_3	0.961176961887407
ASV_406_16S_022_3	ASV_1107_16S_022_3	0.532457017165678
ASV_931_16S_022_3	ASV_1107_16S_022_3	0.57429
ASV_42_16S_022_3	ASV_1110_16S_022_3	0.720090091228485
ASV_1062_16S_022_3	ASV_1110_16S_022_3	0.59553020879959
ASV_671_16S_022_3	ASV_1115_16S_022_3	0.859036234934192
ASV_932_16S_022_3	ASV_1115_16S_022_3	0.577794088123219
ASV_962_16S_022_3	ASV_1115_16S_022_3	0.620079755783081
ASV_803_16S_022_3	ASV_1117_16S_022_3	0.857383489608765
ASV_262_16S_022_3	ASV_1125_16S_022_3	0.557290017604828
ASV_333_16S_022_3	ASV_1127_16S_022_3	0.92566728591919
ASV_874_16S_022_3	ASV_1145_16S_022_3	0.706549575094993
ASV_621_16S_022_3	ASV_1144_16S_022_3	0.731770002114911
ASV_213_16S_022_3	ASV_1147_16S_022_3	0.617646515369415
ASV_566_16S_022_3	ASV_1147_16S_022_3	0.73226934671402
ASV_530_16S_022_3	ASV_1149_16S_022_3	0.82820631210433
ASV_304_16S_022_3	ASV_1153_16S_022_3	0.552782773971558
ASV_574_16S_022_3	ASV_1153_16S_022_3	0.60336592930237
ASV_605_16S_022_3	ASV_1153_16S_022_3	0.672180430294267
ASV_666_16S_022_3	ASV_1153_16S_022_3	-0.540745287460226
ASV_294_16S_022_3	ASV_1155_16S_022_3	0.775202714902313
ASV_406_16S_022_3	ASV_1155_16S_022_3	0.523380812417903
ASV_497_16S_022_3	ASV_1155_16S_022_3	0.545512414114171
ASV_389_16S_022_3	ASV_1154_16S_022_3	0.635565280914307
ASV_421_16S_022_3	ASV_1154_16S_022_3	0.606257498264313
ASV_931_16S_022_3	ASV_1154_16S_022_3	0.957721054553986
ASV_490_16S_022_3	ASV_1158_16S_022_3	0.566420235548446
ASV_214_16S_022_3	ASV_1164_16S_022_3	-0.667806684970856
ASV_299_16S_022_3	ASV_1164_16S_022_3	0.891876749424809
ASV_715_16S_022_3	ASV_1164_16S_022_3	0.607123861788636
ASV_928_16S_022_3	ASV_1171_16S_022_3	0.729207217693329
ASV_1146_16S_022_3	ASV_1171_16S_022_3	0.836570680141449
ASV_853_16S_022_3	ASV_1173_16S_022_3	0.752947807312012
ASV_455_16S_022_3	ASV_1186_16S_022_3	0.960947930812836
ASV_758_16S_022_3	ASV_1186_16S_022_3	0.817011292141707
ASV_636_16S_022_3	ASV_1194_16S_022_3	0.645370006561279
ASV_776_16S_022_3	ASV_1194_16S_022_3	0.758456591988192
ASV_165_16S_022_3	ASV_1203_16S_022_3	0.623328685760498
ASV_644_16S_022_3	ASV_1203_16S_022_3	0.868285212538287
ASV_833_16S_022_3	ASV_1203_16S_022_3	0.651856482028961
ASV_424_16S_022_3	ASV_1205_16S_022_3	0.717686295509338
ASV_744_16S_022_3	ASV_1210_16S_022_3	0.727955162525177
ASV_268_16S_022_3	ASV_1212_16S_022_3	0.585061371326447
ASV_824_16S_022_3	ASV_1215_16S_022_3	0.709938063515134
ASV_601_16S_022_3	ASV_1227_16S_022_3	0.540674686431885
ASV_636_16S_022_3	ASV_1227_16S_022_3	0.719799295689321
ASV_461_16S_022_3	ASV_1229_16S_022_3	0.601935476399314
ASV_497_16S_022_3	ASV_1229_16S_022_3	0.74619945633927
ASV_819_16S_022_3	ASV_1229_16S_022_3	0.545453088212065
ASV_519_16S_022_3	ASV_1233_16S_022_3	0.635731577576001
ASV_522_16S_022_3	ASV_1233_16S_022_3	0.63015741109848
ASV_576_16S_022_3	ASV_1233_16S_022_3	0.64976362041879
ASV_736_16S_022_3	ASV_1233_16S_022_3	0.634121436847007
ASV_363_16S_022_3	ASV_1235_16S_022_3	0.581466197967529
ASV_18_16S_022_3	ASV_1243_16S_022_3	-0.816400644120961
ASV_158_16S_022_3	ASV_1243_16S_022_3	-0.895489454269409
ASV_1110_16S_022_3	ASV_1244_16S_022_3	0.64741975069046
ASV_136_16S_022_3	ASV_1250_16S_022_3	0.69281
ASV_679_16S_022_3	ASV_1250_16S_022_3	0.57968419790268
ASV_155_16S_022_3	ASV_1258_16S_022_3	0.645741522312164
ASV_848_16S_022_3	ASV_1265_16S_022_3	0.937605619430542
ASV_848_16S_022_3	ASV_1270_16S_022_3	0.595800220966339
ASV_1265_16S_022_3	ASV_1270_16S_022_3	0.543126463890076
ASV_413_16S_022_3	ASV_1269_16S_022_3	0.5700485322037
ASV_920_16S_022_3	ASV_1269_16S_022_3	0.8885790781401
ASV_1094_16S_022_3	ASV_1269_16S_022_3	0.626674652099609
ASV_310_16S_022_3	ASV_1287_16S_022_3	0.581369930526875
ASV_951_16S_022_3	ASV_1287_16S_022_3	0.548687996595833
ASV_1173_16S_022_3	ASV_1287_16S_022_3	0.689843237400055
ASV_210_16S_022_3	ASV_1294_16S_022_3	0.773830328553946
ASV_871_16S_022_3	ASV_1303_16S_022_3	0.545042395591736
ASV_1250_16S_022_3	ASV_1303_16S_022_3	0.644456684589386
ASV_764_16S_022_3	ASV_1307_16S_022_3	0.612584828620785
ASV_1265_16S_022_3	ASV_1307_16S_022_3	0.987614561994233
ASV_461_16S_022_3	ASV_1317_16S_022_3	0.624575138092041
ASV_506_16S_022_3	ASV_1317_16S_022_3	0.565911412239075
ASV_900_16S_022_3	ASV_1317_16S_022_3	0.584125274079476
ASV_519_16S_022_3	ASV_1320_16S_022_3	0.851176987542065
ASV_1215_16S_022_3	ASV_1320_16S_022_3	0.539167881011963
ASV_737_16S_022_3	ASV_1331_16S_022_3	-0.571491357929124
ASV_1289_16S_022_3	ASV_1331_16S_022_3	0.682525098323822
ASV_31_16S_022_3	ASV_1332_16S_022_3	0.795582789863929
ASV_413_16S_022_3	ASV_1332_16S_022_3	0.545204374126156
ASV_697_16S_022_3	ASV_1332_16S_022_3	0.762517772684918
ASV_1257_16S_022_3	ASV_1332_16S_022_3	0.688717549578492
ASV_1322_16S_022_3	ASV_1332_16S_022_3	0.86992747415328
ASV_648_16S_022_3	ASV_1335_16S_022_3	0.539707936978296
ASV_829_16S_022_3	ASV_1335_16S_022_3	0.533079276300613
ASV_590_16S_022_3	ASV_1344_16S_022_3	0.708058117691163
ASV_1106_16S_022_3	ASV_1344_16S_022_3	0.726465235646283
ASV_143_16S_022_3	ASV_1348_16S_022_3	0.712911632974919
ASV_988_16S_022_3	ASV_1348_16S_022_3	0.5792
ASV_1028_16S_022_3	ASV_1348_16S_022_3	0.56577
ASV_1058_16S_022_3	ASV_1348_16S_022_3	0.908917531472106
ASV_1136_16S_022_3	ASV_1348_16S_022_3	0.64929723739624
ASV_413_16S_022_3	ASV_1353_16S_022_3	0.53983015010471
ASV_863_16S_022_3	ASV_1353_16S_022_3	0.726098958084065
ASV_920_16S_022_3	ASV_1353_16S_022_3	0.568691223294696
ASV_376_16S_022_3	ASV_1362_16S_022_3	0.5719673966965
ASV_709_16S_022_3	ASV_1362_16S_022_3	0.78271061440366
ASV_872_16S_022_3	ASV_1362_16S_022_3	0.572031140950366
ASV_967_16S_022_3	ASV_1362_16S_022_3	0.638432443141937
ASV_124_16S_022_3	ASV_1361_16S_022_3	0.63467001914978
ASV_294_16S_022_3	ASV_1361_16S_022_3	0.63183959540259
ASV_308_16S_022_3	ASV_1361_16S_022_3	0.52593
ASV_997_16S_022_3	ASV_1361_16S_022_3	0.61015134850606
ASV_654_16S_022_3	ASV_1367_16S_022_3	0.702526867389679
ASV_978_16S_022_3	ASV_1367_16S_022_3	0.770428736596206
ASV_1058_16S_022_3	ASV_1367_16S_022_3	0.531555719521609
ASV_94_16S_022_3	ASV_1374_16S_022_3	0.800517737865448
ASV_339_16S_022_3	ASV_1374_16S_022_3	0.732295660207495
ASV_1250_16S_022_3	ASV_1374_16S_022_3	0.837991535663605
ASV_378_16S_022_3	ASV_1379_16S_022_3	-0.655212759971619
ASV_1139_16S_022_3	ASV_1382_16S_022_3	0.993740677833557
ASV_224_16S_022_3	ASV_1396_16S_022_3	0.735010027885437
ASV_489_16S_022_3	ASV_1396_16S_022_3	0.879291302612571
ASV_799_16S_022_3	ASV_1397_16S_022_3	0.54208
ASV_1127_16S_022_3	ASV_1397_16S_022_3	0.564588469496842
ASV_823_16S_022_3	ASV_1394_16S_022_3	0.84597649649033
ASV_1189_16S_022_3	ASV_1401_16S_022_3	0.88989508718739
ASV_743_16S_022_3	ASV_1407_16S_022_3	0.764899191307518
ASV_744_16S_022_3	ASV_1407_16S_022_3	0.581626454039632
ASV_951_16S_022_3	ASV_1407_16S_022_3	0.575318574905396
ASV_1049_16S_022_3	ASV_1411_16S_022_3	0.555987558454478
ASV_1317_16S_022_3	ASV_1411_16S_022_3	0.545883893966675
ASV_917_16S_022_3	ASV_1418_16S_022_3	0.872284114473343
ASV_255_16S_022_3	ASV_1426_16S_022_3	0.733719289302826
ASV_1092_16S_022_3	ASV_1426_16S_022_3	0.538232217249535
ASV_182_16S_022_3	ASV_1429_16S_022_3	0.541073833207631
ASV_351_16S_022_3	ASV_1429_16S_022_3	-0.722790062427521
ASV_580_16S_022_3	ASV_1429_16S_022_3	0.799787054892707
ASV_576_16S_022_3	ASV_1439_16S_022_3	0.690138936042786
ASV_415_16S_022_3	ASV_1443_16S_022_3	0.725116244132032
ASV_563_16S_022_3	ASV_1443_16S_022_3	0.8292555809021
ASV_470_16S_022_3	ASV_1442_16S_022_3	0.715254313248299
ASV_732_16S_022_3	ASV_1442_16S_022_3	0.746256724170949
ASV_824_16S_022_3	ASV_1458_16S_022_3	-0.598787184679532
ASV_1215_16S_022_3	ASV_1458_16S_022_3	0.958088517189026
ASV_322_16S_022_3	ASV_1459_16S_022_3	0.749730825424194
ASV_635_16S_022_3	ASV_1459_16S_022_3	0.715402722358704
ASV_1258_16S_022_3	ASV_1459_16S_022_3	0.695510787695812
ASV_622_16S_022_3	ASV_1482_16S_022_3	0.520508944988251
ASV_481_16S_022_3	ASV_1491_16S_022_3	0.590194404125214
ASV_732_16S_022_3	ASV_1490_16S_022_3	0.786876663354485
ASV_1094_16S_022_3	ASV_1490_16S_022_3	0.62137758731842
ASV_294_16S_022_3	ASV_1498_16S_022_3	0.594715013994911
ASV_1094_16S_022_3	ASV_1498_16S_022_3	0.637260012994201
ASV_1331_16S_022_3	ASV_1508_16S_022_3	0.674569627471276
ASV_1411_16S_022_3	ASV_1508_16S_022_3	0.641528132804909
ASV_519_16S_022_3	ASV_1507_16S_022_3	0.877912223339081
ASV_819_16S_022_3	ASV_1507_16S_022_3	0.70098
ASV_1320_16S_022_3	ASV_1507_16S_022_3	-0.537200450897217
ASV_988_16S_022_3	ASV_1516_16S_022_3	0.89661515313306
ASV_1335_16S_022_3	ASV_1521_16S_022_3	0.842078506946564
ASV_1201_16S_022_3	ASV_1523_16S_022_3	0.737170293641707
ASV_616_16S_022_3	ASV_1551_16S_022_3	0.625065684318542
ASV_1458_16S_022_3	ASV_1551_16S_022_3	0.854428748588578
ASV_1543_16S_022_3	ASV_1551_16S_022_3	0.714567422866821
ASV_928_16S_022_3	ASV_1556_16S_022_3	0.808894241853059
ASV_564_16S_022_3	ASV_1560_16S_022_3	0.901137590408325
ASV_1061_16S_022_3	ASV_1560_16S_022_3	-0.737384915351868
ASV_987_16S_022_3	ASV_1561_16S_022_3	0.654118334545576
ASV_599_16S_022_3	ASV_1563_16S_022_3	0.56268
ASV_1317_16S_022_3	ASV_1563_16S_022_3	0.645255386829376
ASV_1331_16S_022_3	ASV_1563_16S_022_3	0.611191346444275
ASV_606_16S_022_3	ASV_1566_16S_022_3	0.590105712413788
ASV_1171_16S_022_3	ASV_1565_16S_022_3	0.922383198219267
ASV_799_16S_022_3	ASV_1569_16S_022_3	0.54397
ASV_17_16S_022_3	ASV_1571_16S_022_3	-0.55887770652771
ASV_951_16S_022_3	ASV_1571_16S_022_3	0.723537981510162
ASV_1565_16S_022_3	ASV_1571_16S_022_3	0.810219531691073
ASV_1210_16S_022_3	ASV_1576_16S_022_3	0.764999866485596
ASV_1534_16S_022_3	ASV_1576_16S_022_3	0.627934157848358
ASV_1310_16S_022_3	ASV_1577_16S_022_3	0.522406280040741
ASV_1394_16S_022_3	ASV_1577_16S_022_3	0.58443957567215
ASV_595_16S_022_3	ASV_1578_16S_022_3	0.777805521393061
ASV_389_16S_022_3	ASV_1581_16S_022_3	0.520447194576263
ASV_786_16S_022_3	ASV_1581_16S_022_3	0.650945144197958
ASV_1235_16S_022_3	ASV_1581_16S_022_3	0.725982427597046
ASV_32_16S_022_3	ASV_1584_16S_022_3	-0.692481645114524
ASV_384_16S_022_3	ASV_1587_16S_022_3	0.594945907592773
ASV_746_16S_022_3	ASV_1587_16S_022_3	0.761361846228995
ASV_644_16S_022_3	ASV_1589_16S_022_3	0.540222428376907
ASV_1055_16S_022_3	ASV_1589_16S_022_3	0.93056117993119
ASV_1136_16S_022_3	ASV_1593_16S_022_3	0.666304886341095
ASV_1110_16S_022_3	ASV_1633_16S_022_3	0.632971825744412
ASV_64_16S_022_3	ASV_1631_16S_022_3	-0.635246098041534
ASV_720_16S_022_3	ASV_1631_16S_022_3	0.595279397629886
ASV_1563_16S_022_3	ASV_1632_16S_022_3	0.562550149873522
ASV_376_16S_022_3	ASV_1645_16S_022_3	0.669890224933624
ASV_1362_16S_022_3	ASV_1645_16S_022_3	0.893429219722748
ASV_739_16S_022_3	ASV_1644_16S_022_3	0.61187881231308
ASV_161_16S_022_3	ASV_1643_16S_022_3	0.752184763397007
ASV_725_16S_022_3	ASV_1648_16S_022_3	0.593421697616577
ASV_1565_16S_022_3	ASV_1648_16S_022_3	-0.548975698074127
ASV_962_16S_022_3	ASV_1657_16S_022_3	0.660483045882036
ASV_1587_16S_022_3	ASV_1657_16S_022_3	0.554688970859185
ASV_575_16S_022_3	ASV_1658_16S_022_3	0.720905276230297
ASV_743_16S_022_3	ASV_1658_16S_022_3	0.566997844685773
ASV_824_16S_022_3	ASV_1658_16S_022_3	0.601435213305685
ASV_339_16S_022_3	ASV_1676_16S_022_3	0.538596005859847
ASV_1287_16S_022_3	ASV_1676_16S_022_3	0.584773055231952
ASV_306_16S_022_3	ASV_1687_16S_022_3	0.594419062137604
ASV_930_16S_022_3	ASV_1686_16S_022_3	0.52112
ASV_1258_16S_022_3	ASV_1686_16S_022_3	0.71571409702301
ASV_478_16S_022_3	ASV_1693_16S_022_3	0.635340690612793
ASV_227_16S_022_3	ASV_1697_16S_022_3	0.561706163481448
ASV_631_16S_022_3	ASV_1696_16S_022_3	0.610027730464935
ASV_709_16S_022_3	ASV_1696_16S_022_3	0.620367701987487
ASV_872_16S_022_3	ASV_1696_16S_022_3	0.590113239871917
ASV_612_16S_022_3	ASV_1706_16S_022_3	0.523590047301652
ASV_928_16S_022_3	ASV_1706_16S_022_3	0.569304489594487
ASV_985_16S_022_3	ASV_1706_16S_022_3	0.586993753910065
ASV_1107_16S_022_3	ASV_1706_16S_022_3	0.544402007001901
ASV_848_16S_022_3	ASV_1707_16S_022_3	0.625325739383698
ASV_1210_16S_022_3	ASV_1707_16S_022_3	0.855255917808134
ASV_1686_16S_022_3	ASV_1707_16S_022_3	0.7042036652565
ASV_1406_16S_022_3	ASV_1705_16S_022_3	0.783947229385376
ASV_143_16S_022_3	ASV_1716_16S_022_3	0.57011
ASV_1210_16S_022_3	ASV_1716_16S_022_3	0.957241060863856
ASV_1648_16S_022_3	ASV_1720_16S_022_3	0.712892055511475
ASV_180_16S_022_3	ASV_1728_16S_022_3	0.701691381288175
ASV_992_16S_022_3	ASV_1732_16S_022_3	0.557849049568176
ASV_930_16S_022_3	ASV_1748_16S_022_3	0.797424315815505
ASV_1108_16S_022_3	ASV_1748_16S_022_3	-0.652000248432159
ASV_1125_16S_022_3	ASV_1748_16S_022_3	0.838762164115906
ASV_1265_16S_022_3	ASV_1748_16S_022_3	0.557908952236176
ASV_1577_16S_022_3	ASV_1748_16S_022_3	0.531799077987671
ASV_166_16S_022_3	ASV_1759_16S_022_3	-0.776998170120007
ASV_1037_16S_022_3	ASV_1769_16S_022_3	0.534600853919983
ASV_1335_16S_022_3	ASV_1769_16S_022_3	0.538623773309456
ASV_1443_16S_022_3	ASV_1769_16S_022_3	0.7265625
ASV_143_16S_022_3	ASV_1774_16S_022_3	0.853654980659485
ASV_1036_16S_022_3	ASV_1777_16S_022_3	0.596518126892817
ASV_1577_16S_022_3	ASV_1777_16S_022_3	0.599430574898156
ASV_327_16S_022_3	ASV_1781_16S_022_3	0.635033428668976
ASV_415_16S_022_3	ASV_1781_16S_022_3	0.537834644317627
ASV_1117_16S_022_3	ASV_1781_16S_022_3	0.56779
ASV_1186_16S_022_3	ASV_1781_16S_022_3	0.60168
ASV_1777_16S_022_3	ASV_1781_16S_022_3	0.567114612445186
ASV_600_16S_022_3	ASV_1795_16S_022_3	0.60916472695375
ASV_1534_16S_022_3	ASV_1804_16S_022_3	0.757962614970812
ASV_150_16S_022_3	ASV_1801_16S_022_3	0.80493438243866
ASV_1201_16S_022_3	ASV_1820_16S_022_3	-0.5969276645952
ASV_1189_16S_022_3	ASV_1825_16S_022_3	0.717928647994995
ASV_1644_16S_022_3	ASV_1858_16S_022_3	0.982807278633118
ASV_1087_16S_022_3	ASV_1855_16S_022_3	-0.569466789961767
ASV_1366_16S_022_3	ASV_1855_16S_022_3	0.778288066387177
ASV_1458_16S_022_3	ASV_1855_16S_022_3	0.80223798751831
ASV_143_16S_022_3	ASV_1869_16S_022_3	0.965035557746887
ASV_1055_16S_022_3	ASV_1869_16S_022_3	0.578995943069458
ASV_1774_16S_022_3	ASV_1869_16S_022_3	-0.790733098983765
ASV_979_16S_022_3	ASV_1881_16S_022_3	0.956952273845673
ASV_1633_16S_022_3	ASV_1881_16S_022_3	0.546717941761017
ASV_406_16S_022_3	ASV_1894_16S_022_3	0.59919
ASV_1287_16S_022_3	ASV_1894_16S_022_3	0.603208955196649
ASV_1443_16S_022_3	ASV_1894_16S_022_3	0.630169552896529
ASV_1146_16S_022_3	ASV_1921_16S_022_3	0.616724729537964
ASV_1331_16S_022_3	ASV_1921_16S_022_3	0.599125990647291
ASV_1491_16S_022_3	ASV_1921_16S_022_3	0.866416591360181
ASV_1648_16S_022_3	ASV_1921_16S_022_3	0.566994764081243
ASV_174_16S_022_3	ASV_1930_16S_022_3	-0.529148161411285
ASV_987_16S_022_3	ASV_1930_16S_022_3	0.881015760999525
ASV_1577_16S_022_3	ASV_1930_16S_022_3	0.969521107720427
ASV_705_16S_022_3	ASV_1934_16S_022_3	0.901015477533137
ASV_1062_16S_022_3	ASV_1934_16S_022_3	0.95276927947998
ASV_754_16S_022_3	ASV_1971_16S_022_3	0.806118895453144
ASV_1498_16S_022_3	ASV_1971_16S_022_3	0.679223120212555
ASV_428_16S_022_3	ASV_1994_16S_022_3	0.527369678020477
ASV_552_16S_022_3	ASV_1994_16S_022_3	0.67014342546463
ASV_1366_16S_022_3	ASV_1999_16S_022_3	0.53310541260702
ASV_1543_16S_022_3	ASV_1999_16S_022_3	0.673667245432901
ASV_1632_16S_022_3	ASV_2009_16S_022_3	0.56886141678896
ASV_1696_16S_022_3	ASV_2014_16S_022_3	0.540103818718746
ASV_1551_16S_022_3	ASV_2023_16S_022_3	0.941236555576324
ASV_1855_16S_022_3	ASV_2023_16S_022_3	-0.589595317840576
ASV_1107_16S_022_3	ASV_2030_16S_022_3	0.636467695236206
ASV_1158_16S_022_3	ASV_2030_16S_022_3	0.590597212314606
ASV_1986_16S_022_3	ASV_2057_16S_022_3	0.980734527111054
ASV_1105_16S_022_3	ASV_2068_16S_022_3	0.58860182762146
ASV_2030_16S_022_3	ASV_2068_16S_022_3	0.526178836509377
ASV_1348_16S_022_3	ASV_2083_16S_022_3	0.779816420052766
ASV_1516_16S_022_3	ASV_2083_16S_022_3	0.95223
ASV_720_16S_022_3	ASV_2079_16S_022_3	0.732074439525604
ASV_928_16S_022_3	ASV_2079_16S_022_3	0.969928205013275
ASV_1146_16S_022_3	ASV_2079_16S_022_3	0.587826669216156
ASV_1270_16S_022_3	ASV_2093_16S_022_3	0.924889892023781
ASV_1307_16S_022_3	ASV_2093_16S_022_3	-0.569832558439584
ASV_1869_16S_022_3	ASV_2093_16S_022_3	0.538865387439728
ASV_2057_16S_022_3	ASV_2093_16S_022_3	-0.661788821220398
ASV_1394_16S_022_3	ASV_2085_16S_022_3	0.706364113460324
ASV_1593_16S_022_3	ASV_2085_16S_022_3	0.548936188220978
ASV_1644_16S_022_3	ASV_2085_16S_022_3	0.884706735610962
ASV_926_16S_022_3	ASV_2102_16S_022_3	0.622008442878723
ASV_1062_16S_022_3	ASV_2102_16S_022_3	0.703757877956887
ASV_1561_16S_022_3	ASV_2102_16S_022_3	0.54086834192276
ASV_1633_16S_022_3	ASV_2102_16S_022_3	0.71698135137558
ASV_339_16S_022_3	ASV_2127_16S_022_3	0.666196954095038
ASV_988_16S_022_3	ASV_2127_16S_022_3	0.700849175453186
ASV_1631_16S_022_3	ASV_2155_16S_022_3	0.572933971881866
ASV_2127_16S_022_3	ASV_2170_16S_022_3	0.866800527119642
ASV_1657_16S_022_3	ASV_2185_16S_022_3	0.594907242987344
ASV_2186_16S_022_3	ASV_2226_16S_022_3	0.726145057353126
ASV_2181_16S_022_3	ASV_2243_16S_022_3	0.783994155776457
ASV_823_16S_022_3	ASV_2304_16S_022_3	0.772187650203705
ASV_1136_16S_022_3	ASV_2304_16S_022_3	0.990231335163116
ASV_1394_16S_022_3	ASV_2304_16S_022_3	-0.718515634536743
ASV_1561_16S_022_3	ASV_2304_16S_022_3	0.77006
ASV_1697_16S_022_3	ASV_2371_16S_022_3	0.835562884807587
ASV_1055_16S_022_3	ASV_2653_16S_022_3	0.606498863322887
ASV_1589_16S_022_3	ASV_2653_16S_022_3	-0.569166314275427
ASV_1697_16S_022_3	ASV_2653_16S_022_3	0.568244159752319
ASV_137_16S_022_3	OTU_4_18S_022_3	-0.575800001621246
ASV_574_16S_022_3	OTU_4_18S_022_3	0.924393714510131
ASV_30_16S_022_3	OTU_6_18S_022_3	0.530915021896362
ASV_95_16S_022_3	OTU_18_18S_022_3	0.737675841440342
OTU_15_18S_022_3	OTU_28_18S_022_3	0.730539195484383
OTU_24_18S_022_3	OTU_46_18S_022_3	-0.540801286697388
OTU_39_18S_022_3	OTU_61_18S_022_3	0.786481415583727
OTU_29_18S_022_3	OTU_60_18S_022_3	0.529397116104991
ASV_7_16S_022_3	OTU_67_18S_022_3	0.581377446651459
ASV_2079_16S_022_3	OTU_67_18S_022_3	-0.744191790496534
OTU_60_18S_022_3	OTU_77_18S_022_3	0.556443750858307
ASV_25_16S_022_3	OTU_87_18S_022_3	-0.543156899201326
ASV_1092_16S_022_3	OTU_92_18S_022_3	-0.828171899213274
ASV_132_16S_022_3	OTU_95_18S_022_3	-0.578445792198181
