ASV	BL.20130417	BL.20130507	BL.20130604	BL.20130709	BL.20130801	BL.20130917	BL.20131015	BL.20140114	BL.20140211	BL.20140310	BL.20141007	BL.20141111	BL.20150113	BL.20150210	BL.20150916	BL.20151006	BL.20151110	BL.20151215	BL.20160119	BL.20160210	BL.20160308	BL.20160405	BL.20160504
ASV_75_16S_022_3	18	0	0	0	0	19	60	1195	656	820	33	388	359	1372	171	241	71	401	644	357	795	272	64
ASV_78_16S_022_3	15	0	0	0	18	127	27	532	645	420	116	334	183	380	774	529	379	531	1447	270	279	221	425
ASV_80_16S_022_3	0	0	0	0	0	8	0	134	70	144	21	138	106	162	11	6	0	32	78	36	67	58	64
ASV_81_16S_022_3	24	8	6	0	0	0	8	161	733	284	0	75	192	1671	79	76	95	271	924	625	1693	736	339
ASV_83_16S_022_3	0	0	0	0	20	81	398	431	290	157	387	1146	69	201	490	545	547	644	488	85	205	237	175
ASV_84_16S_022_3	0	0	0	0	0	0	3	53	0	935	380	103	63	403	49	19	94	96	103	429	21	54	31
ASV_85_16S_022_3	0	0	16	0	31	98	21	80	14	132	62	878	145	112	120	0	0	33	76	231	186	51	57
ASV_88_16S_022_3	0	0	0	0	0	82	41	0	0	0	22	33	0	0	27	21	0	0	0	0	0	0	0
ASV_89_16S_022_3	0	0	115	136	44	63	157	248	99	164	328	516	88	97	478	423	183	157	191	42	62	125	614
ASV_91_16S_022_3	0	0	0	0	0	0	0	0	0	0	117	297	20	8	289	98	33	0	24	0	0	0	0
ASV_92_16S_022_3	0	0	0	0	0	0	0	816	493	551	9	115	341	1532	36	59	32	237	546	470	1019	470	44
ASV_93_16S_022_3	74	65	63	0	0	0	0	349	645	218	0	94	168	498	89	122	71	254	383	301	837	1185	280
ASV_94_16S_022_3	0	0	0	0	0	0	0	99	1218	128	0	0	136	3758	0	5	0	29	134	181	379	442	0
ASV_95_16S_022_3	19	0	0	30	8	0	0	53	265	136	13	37	176	409	64	25	13	62	67	66	35	21	41
ASV_97_16S_022_3	0	0	0	101	582	230	122	0	0	0	182	352	0	0	728	311	102	150	56	0	0	0	78
ASV_98_16S_022_3	0	0	0	0	0	0	0	102	57	18	0	47	31	48	0	9	35	66	147	0	15	0	0
ASV_99_16S_022_3	6	0	0	0	0	0	0	78	251	96	0	58	150	633	0	14	21	146	166	68	159	66	6
ASV_101_16S_022_3	0	0	0	0	0	132	55	0	0	0	46	40	0	0	297	0	0	0	0	0	0	0	0
ASV_102_16S_022_3	0	0	0	254	89	52	313	0	0	0	253	892	0	0	462	245	0	0	0	0	0	0	551
ASV_103_16S_022_3	0	0	0	0	0	0	0	80	184	108	0	175	153	407	0	0	0	160	159	115	168	96	139
ASV_104_16S_022_3	85	42	102	0	33	68	46	61	199	78	40	143	167	459	75	70	72	211	229	146	207	113	271
ASV_105_16S_022_3	64	95	120	51	108	49	50	47	174	161	13	74	115	224	112	90	68	132	171	134	175	90	1109
ASV_106_16S_022_3	0	80	0	150	69	416	186	24	59	31	461	484	9	28	977	695	166	122	57	80	41	32	61
ASV_109_16S_022_3	10	247	35	187	77	264	129	0	0	0	252	287	0	0	359	469	91	63	37	0	0	41	512
ASV_110_16S_022_3	0	0	0	0	0	0	0	71	176	117	38	169	109	229	136	113	88	178	158	146	192	71	548
ASV_111_16S_022_3	32	0	0	38	30	71	238	111	200	103	49	261	131	226	248	210	40	179	168	63	84	76	329
ASV_112_16S_022_3	0	0	0	0	0	0	0	0	0	0	0	59	0	0	168	0	40	0	0	7	0	0	0
ASV_113_16S_022_3	33	0	0	0	0	7	0	407	114	222	54	109	33	145	0	63	129	86	137	61	171	33	0
ASV_115_16S_022_3	65	15	67	22	9	20	41	138	414	126	38	134	159	482	159	179	243	430	256	211	328	129	631
ASV_119_16S_022_3	0	11	106	109	295	174	209	0	0	9	1175	731	0	29	414	142	37	7	8	0	0	0	247
ASV_121_16S_022_3	0	0	0	0	0	0	0	72	64	740	0	95	31	67	129	152	61	50	143	52	57	193	496
ASV_122_16S_022_3	0	31	117	172	131	211	63	0	0	4	314	387	0	0	263	222	56	26	12	5	4	0	66
ASV_123_16S_022_3	23	0	0	0	0	0	0	128	380	231	0	91	205	2029	0	7	77	302	414	105	431	192	19
ASV_124_16S_022_3	0	0	0	0	0	0	0	99	1271	216	0	0	0	112	0	0	0	50	174	525	763	426	33
ASV_126_16S_022_3	0	0	0	0	0	30	27	53	94	77	93	313	28	64	71	147	87	236	108	60	140	65	148
ASV_128_16S_022_3	0	0	0	0	29	41	0	27	91	21	0	184	139	224	51	53	0	124	128	45	77	26	92
ASV_129_16S_022_3	0	0	0	0	0	46	29	59	173	675	25	196	336	736	317	32	49	33	337	959	883	300	53
ASV_130_16S_022_3	0	0	0	52	0	0	0	0	0	0	588	31	0	0	710	133	15	0	0	16	23	134	17
ASV_131_16S_022_3	12	44	36	49	340	207	43	94	115	82	74	117	120	118	135	83	78	265	183	121	96	27	160
ASV_132_16S_022_3	0	1918	0	0	0	33	0	25	226	0	0	34	193	867	0	11	12	419	411	1115	257	45	16
ASV_134_16S_022_3	107	0	25	0	0	0	0	196	110	351	0	0	0	0	0	0	0	0	44	0	177	619	393
ASV_135_16S_022_3	6	0	11	16	0	8	26	72	163	387	41	293	124	469	147	198	180	178	562	294	806	422	331
ASV_136_16S_022_3	0	0	0	0	0	7	0	29	91	106	0	0	28	45	0	0	0	0	28	70	162	3747	101
ASV_137_16S_022_3	0	0	0	0	0	77	872	0	0	123	183	1203	0	0	452	464	140	0	57	0	0	0	206
ASV_138_16S_022_3	0	0	0	0	0	0	0	219	882	249	0	28	298	1625	0	0	17	181	484	187	324	132	11
ASV_139_16S_022_3	66	32	0	0	0	0	0	412	172	334	0	0	0	57	0	0	0	0	69	56	134	966	188
ASV_143_16S_022_3	0	0	0	0	0	0	0	0	38	0	0	0	0	130	0	0	0	0	49	0	37	0	0
ASV_144_16S_022_3	0	0	0	0	0	0	0	0	0	0	32	819	86	77	192	14	41	1050	61	254	384	109	130
ASV_145_16S_022_3	0	11	0	0	0	0	0	134	474	34	0	106	416	1563	0	0	14	448	582	363	142	26	0
ASV_148_16S_022_3	0	0	0	0	0	0	6	292	443	93	14	1488	92	266	4	0	150	595	354	93	210	93	17
ASV_149_16S_022_3	0	0	0	0	0	0	38	24	28	40	24	145	31	41	24	65	37	94	47	26	0	0	20
ASV_150_16S_022_3	0	0	65	0	0	0	0	0	0	61	83	241	0	26	583	690	335	94	86	0	0	0	870
ASV_152_16S_022_3	44	16	24	2	0	62	100	57	37	41	236	122	12	20	184	344	73	149	23	14	42	250	139
ASV_153_16S_022_3	0	53	25	146	91	18	54	0	0	0	112	38	0	0	162	86	0	0	0	18	10	47	309
ASV_154_16S_022_3	0	0	0	0	0	0	0	277	369	78	0	38	341	1074	0	0	41	404	740	607	602	88	0
ASV_155_16S_022_3	0	0	0	0	0	0	0	0	103	0	0	111	78	190	0	0	0	0	71	0	0	0	136
ASV_156_16S_022_3	93	54	11	9	0	0	0	95	176	316	7	32	74	211	44	34	23	84	158	188	345	401	1101
ASV_157_16S_022_3	0	0	21	78	66	0	131	13	0	44	155	214	0	0	396	128	0	0	0	0	0	0	116
ASV_158_16S_022_3	0	152	0	0	0	0	12	149	314	250	11	85	69	161	51	91	71	204	225	313	674	764	263
ASV_160_16S_022_3	48	51	105	0	0	0	0	41	176	76	0	138	112	271	70	42	0	146	199	113	188	85	339
ASV_161_16S_022_3	0	0	0	0	0	0	0	0	0	0	276	809	96	938	36	92	53	155	103	247	300	272	141
ASV_162_16S_022_3	0	39	127	162	43	70	57	0	0	0	103	88	0	0	240	78	37	0	0	0	0	0	219
ASV_163_16S_022_3	0	0	0	0	0	17	0	98	128	35	0	59	354	654	5	75	121	172	711	792	182	420	0
ASV_164_16S_022_3	52	9	12	7	0	17	28	87	372	262	12	116	224	1185	47	42	47	137	259	204	413	131	179
ASV_165_16S_022_3	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	98	97	39	0	0
ASV_166_16S_022_3	91	204	41	150	25	14	98	11	0	25	36	57	23	18	126	68	11	29	14	0	0	73	1034
ASV_168_16S_022_3	0	8	0	0	0	0	0	0	69	73	0	41	0	0	233	0	6	0	26	299	253	638	136
ASV_169_16S_022_3	0	0	22	147	130	61	102	35	12	24	269	506	17	26	502	783	78	71	28	0	0	0	56
ASV_170_16S_022_3	0	0	0	15	0	0	0	0	68	30	6	29	0	23	75	0	0	10	0	355	103	295	128
ASV_173_16S_022_3	0	0	123	53	0	143	86	0	0	85	63	118	0	58	35	0	0	0	0	0	0	0	0
ASV_174_16S_022_3	0	0	0	0	0	0	0	0	39	0	0	13	0	90	0	4	0	74	139	72	0	0	0
ASV_175_16S_022_3	48	0	0	0	0	0	0	34	123	75	0	58	98	331	25	25	17	72	163	50	166	83	137
ASV_179_16S_022_3	0	0	0	0	0	50	320	69	0	38	381	819	0	43	633	838	282	133	99	0	31	27	0
ASV_180_16S_022_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096	0	170	193	568	68	303	136	162
ASV_181_16S_022_3	96	0	56	44	0	82	23	0	358	76	0	47	253	395	140	0	0	24	253	587	464	113	341
ASV_182_16S_022_3	0	0	40	256	82	0	50	0	10	11	46	48	0	0	137	92	26	0	0	11	0	0	28
ASV_184_16S_022_3	0	0	0	0	0	88	0	0	0	0	185	307	0	0	341	52	0	0	0	0	7	0	0
ASV_185_16S_022_3	0	0	44	113	72	92	20	0	0	0	35	85	0	0	103	59	10	21	18	29	10	0	49
ASV_187_16S_022_3	34	0	4	0	0	0	0	150	347	136	0	225	218	450	0	24	79	233	433	89	183	102	106
ASV_189_16S_022_3	110	13	32	0	0	0	0	39	279	105	0	0	39	331	9	0	0	31	156	244	413	242	472
ASV_192_16S_022_3	0	0	0	0	166	60	288	99	0	48	498	137	0	0	243	86	62	0	0	0	0	0	152
ASV_193_16S_022_3	58	0	0	0	0	36	32	121	301	167	7	67	198	655	42	24	20	171	340	134	271	141	152
ASV_196_16S_022_3	14	0	0	0	0	0	0	0	0	41	0	0	20	46	0	13	0	0	52	103	258	2532	163
ASV_197_16S_022_3	0	0	11	32	157	83	43	0	0	10	49	109	48	37	143	73	21	43	53	24	0	0	27
ASV_199_16S_022_3	0	21	69	163	114	75	137	0	0	16	110	220	8	11	155	321	81	58	0	0	0	0	197
ASV_204_16S_022_3	0	0	0	0	0	7	0	34	182	50	5	166	83	395	14	29	73	225	249	95	143	38	13
ASV_206_16S_022_3	0	0	0	0	0	0	74	123	106	66	96	409	51	163	129	131	110	224	131	0	70	46	36
ASV_207_16S_022_3	160	0	11	4	0	0	4	75	26	146	17	31	6	36	54	58	16	15	65	27	24	118	848
ASV_210_16S_022_3	0	0	0	5	4	0	30	216	15	1259	9	30	0	0	0	0	0	0	0	0	0	0	2
ASV_211_16S_022_3	36	0	40	36	47	0	36	18	107	70	26	49	58	132	59	57	37	56	99	58	72	42	204
ASV_212_16S_022_3	0	0	0	0	0	17	0	87	233	77	44	405	170	530	193	168	200	235	248	83	117	75	43
ASV_213_16S_022_3	0	0	0	0	0	111	9	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0
ASV_214_16S_022_3	0	79	26	20	67	74	108	32	27	51	49	81	21	27	166	172	45	87	107	40	39	27	281
ASV_215_16S_022_3	0	0	13	25	36	0	48	224	23	323	24	58	18	231	16	88	34	67	12	85	94	36	87
ASV_216_16S_022_3	0	0	0	0	0	0	0	49	7	45	0	16	87	44	10	17	11	8	12	27	9	25	12
ASV_217_16S_022_3	0	0	5	0	17	232	442	11	25	11	129	271	24	50	277	178	122	149	64	13	17	7	42
ASV_218_16S_022_3	82	323	56	0	0	69	0	45	128	129	0	0	0	66	0	0	0	73	129	132	111	126	376
ASV_221_16S_022_3	0	23	18	0	18	0	35	0	27	72	0	55	52	245	176	160	46	40	144	335	121	443	4
ASV_222_16S_022_3	0	0	0	3	0	16	0	119	539	238	0	21	141	884	26	14	24	43	163	100	295	107	43
ASV_223_16S_022_3	0	0	0	0	0	0	0	0	803	125	0	0	0	203	0	0	0	0	0	221	602	813	0
ASV_224_16S_022_3	0	0	102	0	0	0	0	0	91	0	0	72	59	178	0	0	0	86	86	79	83	0	247
ASV_225_16S_022_3	0	0	32	41	73	107	63	0	0	23	103	252	15	21	237	154	99	70	46	28	0	0	72
ASV_226_16S_022_3	23	26	8	0	0	0	4	61	227	262	0	19	50	245	8	3	6	21	81	117	402	1065	154
ASV_227_16S_022_3	0	0	0	0	0	0	0	49	93	43	0	0	50	192	0	0	16	25	433	840	171	386	0
ASV_228_16S_022_3	0	0	73	0	0	171	0	0	0	0	0	106	0	0	0	0	39	113	0	0	0	0	226
ASV_229_16S_022_3	0	0	0	0	0	0	0	0	0	0	18	8	29	14	59	5	0	6	0	0	0	0	0
ASV_233_16S_022_3	51	44	44	0	0	0	0	31	57	50	0	74	46	160	45	29	0	82	104	50	86	66	66
ASV_234_16S_022_3	0	0	4	0	0	0	12	475	173	277	22	106	121	149	27	60	58	144	242	112	176	224	121
ASV_235_16S_022_3	0	0	0	0	0	0	0	9	5	25	9	17	38	31	8	13	20	7	8	4	9	9	24
ASV_237_16S_022_3	1	0	146	169	51	87	262	34	2	14	101	29	1	14	83	27	13	5	15	3	0	3	39
ASV_238_16S_022_3	0	0	0	0	80	142	0	0	97	0	0	163	118	168	76	49	33	81	121	64	85	0	97
ASV_240_16S_022_3	0	0	0	0	0	0	0	0	9	0	0	12	0	29	0	0	0	13	12	15	9	3	7
ASV_246_16S_022_3	70	212	80	0	0	0	0	0	56	0	0	0	0	96	0	0	0	40	49	152	99	44	458
ASV_248_16S_022_3	0	0	0	0	0	18	0	0	0	0	19	100	0	3	0	35	32	0	0	0	0	0	0
ASV_249_16S_022_3	4	0	100	82	39	32	162	208	24	85	224	265	6	11	179	130	45	21	67	3	5	21	111
ASV_250_16S_022_3	46	0	63	0	39	41	148	0	0	0	39	272	0	34	78	101	85	117	159	129	136	182	68
ASV_253_16S_022_3	0	0	0	0	0	0	0	71	10	125	99	232	31	96	15	116	62	50	20	112	149	208	51
ASV_255_16S_022_3	0	0	0	0	0	0	0	140	17	555	33	202	11	23	13	0	0	0	0	10	0	0	0
ASV_258_16S_022_3	0	0	58	115	60	0	24	10	0	0	116	75	0	0	197	81	0	0	0	0	0	0	110
ASV_259_16S_022_3	0	0	0	0	0	0	0	0	168	73	0	0	0	0	0	0	0	0	10	19	53	24	0
ASV_260_16S_022_3	0	0	0	0	0	0	0	14	49	21	0	111	75	133	35	27	0	65	57	36	48	16	74
ASV_262_16S_022_3	0	0	0	0	0	0	0	64	319	50	0	0	195	1020	0	0	0	63	220	130	133	140	0
ASV_263_16S_022_3	277	45	112	54	28	98	26	16	108	57	7	62	75	135	31	43	16	59	73	58	84	52	166
ASV_264_16S_022_3	0	0	0	0	20	25	34	44	43	28	101	462	0	75	299	227	401	272	233	46	61	22	63
ASV_265_16S_022_3	0	0	0	0	0	0	36	113	280	74	0	182	130	304	51	26	16	84	151	37	154	67	143
ASV_267_16S_022_3	15	22	0	66	0	0	0	0	29	15	0	0	0	0	0	0	0	0	0	137	58	135	100
ASV_268_16S_022_3	0	0	0	0	0	0	0	0	226	191	0	0	0	29	0	0	0	0	0	160	87	110	23
ASV_269_16S_022_3	0	0	0	0	0	0	0	109	77	37	0	14	23	113	0	0	9	219	152	61	112	3	0
ASV_271_16S_022_3	0	0	0	0	0	7	0	0	0	37	26	291	0	60	300	121	30	0	21	0	50	236	0
ASV_273_16S_022_3	0	5	30	8	0	55	49	81	43	50	54	378	23	67	187	209	95	215	137	59	85	54	139
ASV_274_16S_022_3	0	0	0	0	0	0	0	20	0	41	10	13	47	23	23	0	11	0	0	0	12	26	16
ASV_276_16S_022_3	0	1229	0	0	0	168	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	422
ASV_277_16S_022_3	0	0	0	24	64	48	169	40	14	68	507	285	0	12	222	189	79	30	21	0	0	0	24
ASV_278_16S_022_3	29	0	19	0	0	0	0	55	226	47	0	27	160	573	0	0	19	77	135	152	273	122	62
ASV_281_16S_022_3	17	0	0	0	0	0	0	399	149	237	0	105	77	175	0	0	0	47	160	0	111	141	44
ASV_282_16S_022_3	0	0	0	0	0	20	23	0	0	0	23	71	0	26	87	51	16	15	0	32	0	0	27
ASV_283_16S_022_3	0	143	0	0	609	0	16	16	0	0	0	0	0	7	2	372	0	0	0	0	0	0	0
ASV_284_16S_022_3	0	0	0	0	0	0	0	35	91	0	0	77	84	188	69	46	32	129	153	112	138	67	160
ASV_287_16S_022_3	0	0	41	0	0	166	0	0	0	0	0	131	0	0	0	0	22	96	0	0	0	0	230
ASV_289_16S_022_3	4	0	0	0	7	0	6	255	14	14	0	245	44	32	83	67	24	32	35	21	71	40	0
ASV_290_16S_022_3	0	0	0	0	128	256	59	30	41	0	92	183	74	107	211	129	46	86	32	0	0	0	18
ASV_291_16S_022_3	0	0	0	0	0	44	164	296	0	49	416	538	0	0	199	117	93	45	54	0	0	0	77
ASV_294_16S_022_3	0	0	0	0	0	0	0	316	245	146	0	0	0	132	0	0	8	151	227	36	72	15	0
ASV_295_16S_022_3	0	0	35	56	21	0	43	0	0	0	76	126	11	0	315	127	28	6	0	16	0	16	259
ASV_297_16S_022_3	0	0	0	0	115	50	131	0	0	27	51	144	0	4	262	45	0	0	5	0	0	0	0
ASV_298_16S_022_3	844	71	92	29	4	0	18	8	11	18	1	0	0	0	3	0	0	0	3	0	6	74	66
ASV_299_16S_022_3	6	0	0	0	0	0	0	15	23	14	0	0	16	42	0	0	0	10	13	7	18	25	0
ASV_300_16S_022_3	0	0	0	0	0	17	44	0	0	0	173	455	0	0	64	94	13	0	0	0	0	0	0
ASV_301_16S_022_3	11	0	0	0	0	0	0	102	196	25	0	103	119	357	0	0	91	208	234	43	74	30	27
ASV_304_16S_022_3	0	0	0	0	0	0	186	56	27	31	203	407	15	18	340	481	182	73	62	0	24	29	38
ASV_306_16S_022_3	0	0	0	0	0	8	0	0	0	0	49	21	10	0	30	3	0	0	0	0	0	0	0
ASV_307_16S_022_3	773	62	24	1	0	1	0	6	14	35	0	0	0	1	1	0	0	3	2	3	13	158	87
ASV_308_16S_022_3	7	0	0	0	0	0	0	104	232	86	0	0	64	370	0	0	0	158	249	59	159	89	0
ASV_309_16S_022_3	0	0	0	49	39	99	36	0	0	0	155	235	0	0	197	231	33	86	18	0	0	0	124
ASV_310_16S_022_3	0	0	0	0	0	0	0	287	163	0	0	0	75	173	0	0	0	0	72	154	294	777	0
ASV_311_16S_022_3	0	41	0	0	0	0	0	43	166	9	0	0	67	372	0	0	0	181	359	414	197	45	6
ASV_312_16S_022_3	0	0	69	99	194	19	53	0	0	4	22	64	0	7	166	70	11	34	10	5	0	0	82
ASV_316_16S_022_3	0	0	0	0	0	0	0	367	124	32	0	17	203	442	0	0	5	219	362	120	161	33	0
ASV_317_16S_022_3	0	0	0	106	116	166	153	0	0	45	77	161	22	0	98	83	63	36	64	33	22	0	103
ASV_318_16S_022_3	70	39	87	0	0	0	0	40	133	28	0	86	53	204	55	0	0	68	86	61	86	37	230
ASV_320_16S_022_3	0	0	0	0	0	0	0	0	0	0	40	358	498	92	16	17	0	21	47	124	112	75	110
ASV_321_16S_022_3	0	0	0	0	0	0	0	0	0	0	0	36	29	129	36	106	15	96	20	181	99	468	181
ASV_322_16S_022_3	0	0	0	0	0	0	0	0	0	29	0	44	38	119	0	0	0	0	34	0	0	0	0
ASV_324_16S_022_3	0	0	36	24	22	20	43	67	43	30	97	148	0	17	109	91	61	47	38	19	14	28	174
ASV_325_16S_022_3	0	0	0	0	0	0	0	174	198	95	8	31	129	462	15	20	13	32	88	87	200	134	54
ASV_327_16S_022_3	0	0	0	0	0	0	0	85	270	104	0	0	74	542	0	0	0	26	145	101	393	70	0
ASV_328_16S_022_3	72	33	126	56	0	72	92	57	30	100	25	15	27	13	39	23	18	34	10	4	10	82	63
ASV_331_16S_022_3	0	0	0	56	0	0	0	0	0	0	49	27	0	0	71	35	0	0	0	0	0	0	77
ASV_332_16S_022_3	0	0	0	0	0	0	0	609	172	143	0	0	260	134	0	0	25	145	219	81	88	23	0
ASV_333_16S_022_3	0	0	0	0	0	0	0	393	79	54	66	0	0	0	0	0	0	0	0	0	0	0	0
ASV_334_16S_022_3	11	0	0	0	0	0	0	83	330	63	0	0	82	354	0	0	17	118	161	112	276	140	7
ASV_335_16S_022_3	0	0	0	0	0	10	146	152	32	78	23	286	44	57	235	268	74	176	176	52	36	29	60
ASV_337_16S_022_3	2	1	0	0	0	22	0	5	8	0	0	9	7	20	7	3	2	9	4	7	5	5	3
ASV_339_16S_022_3	0	0	0	0	0	0	0	28	165	110	0	0	68	664	0	17	0	0	0	0	88	387	0
ASV_340_16S_022_3	0	0	0	0	0	82	180	60	0	79	94	227	0	25	274	284	62	55	71	0	0	0	44
ASV_343_16S_022_3	5	0	13	16	11	0	4	9	19	40	0	23	13	28	31	110	44	18	120	131	491	244	32
ASV_344_16S_022_3	0	0	12	108	0	0	0	79	50	55	597	37	0	0	362	38	0	0	0	39	0	78	47
ASV_345_16S_022_3	0	0	0	0	0	0	0	21	0	26	5	20	42	23	22	15	9	6	10	11	7	14	20
ASV_347_16S_022_3	0	0	0	0	0	0	0	77	217	62	0	0	138	445	0	0	0	45	155	129	94	230	0
ASV_348_16S_022_3	0	0	4	5	0	0	0	0	0	38	0	0	60	53	40	24	13	8	19	0	33	0	22
ASV_350_16S_022_3	0	0	0	0	0	14	0	0	0	0	26	0	0	0	59	485	0	0	0	0	0	0	0
ASV_351_16S_022_3	14	6	0	0	0	13	10	66	112	70	0	26	276	560	0	0	0	32	117	182	129	90	22
