Source	Target	association_score	num_Triplets	MutualInformation	InterationInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	COMBI_II_DPI
ASV_922_16S_022_3	ASV_923_16S_022_3	0.757442666366094	1	0.342150	-0.152469	0.195804	3	1	1
ASV_879_16S_022_3	ASV_925_16S_022_3	0.64146	1	0.425925	-0.331244	0.251748	3	1	1
ASV_766_16S_022_3	ASV_941_16S_022_3	0.751638144517528	1	0.543412	-0.573549	0.027972	3	1	1
ASV_318_16S_022_3	ASV_958_16S_022_3	0.799488544464111	1	0.496044	-0.310952	0.529471	3	1	1
ASV_934_16S_022_3	ASV_958_16S_022_3	0.83200287288689	1	0.556317	-0.371226	0.501499	3	1	1
ASV_395_16S_022_3	ASV_963_16S_022_3	0.743139431386344	1	0.682610	-0.505954	0.166833	3	1	1
ASV_894_16S_022_3	ASV_967_16S_022_3	0.604727923318069	1	0.551820	-0.081164	0.806194	3	1	1
ASV_97_16S_022_3	ASV_970_16S_022_3	0.904897153377533	1	0.867619	-0.377407	0.556444	3	1	1
ASV_204_16S_022_3	ASV_970_16S_022_3	0.628483463450684	1	0.664826	-0.345049	0.139860	3	1	1
ASV_238_16S_022_3	ASV_970_16S_022_3	0.655738711357117	1	0.652283	-0.446023	0.250749	3	1	1
ASV_330_16S_022_3	ASV_970_16S_022_3	0.629599988460541	1	0.758057	-0.364273	0.278721	3	1	1
ASV_894_16S_022_3	ASV_988_16S_022_3	0.846818197691666	1	0.719096	-0.570303	0.084915	3	1	1
ASV_908_16S_022_3	ASV_990_16S_022_3	0.766166046218225	1	0.325857	-0.056998	0.166833	3	1	1
ASV_682_16S_022_3	ASV_995_16S_022_3	0.808301448066254	1	0.618460	-0.433742	0.168831	3	1	1
ASV_149_16S_022_3	ASV_1001_16S_022_3	-0.773842730792395	1	0.299220	0.333403	nan	1	0	1
ASV_748_16S_022_3	ASV_1001_16S_022_3	0.893990942685456	1	0.697607	0.262304	nan	3	1	1
ASV_8_16S_022_3	ASV_1000_16S_022_3	0.8027812666339	1	0.510817	-0.504115	0.112887	3	1	1
ASV_515_16S_022_3	ASV_1003_16S_022_3	0.980003101357241	1	0.728109	-0.581970	0.361638	3	1	1
ASV_510_16S_022_3	ASV_1006_16S_022_3	0.818610508945925	1	0.765633	-0.650517	0.110889	3	1	1
ASV_238_16S_022_3	ASV_1013_16S_022_3	0.641768276691437	1	0.586478	-0.355887	0.000999	3	1	1
ASV_361_16S_022_3	ASV_1013_16S_022_3	0.675530016422272	1	0.780324	-0.497048	0.028971	3	1	1
ASV_446_16S_022_3	ASV_1013_16S_022_3	0.742998361587524	1	0.726070	-0.368575	0.084915	3	1	1
ASV_90_16S_022_3	ASV_1014_16S_022_3	0.803245484828949	1	0.624516	-0.323255	0.138861	3	1	1
ASV_935_16S_022_3	ASV_1033_16S_022_3	0.802186454612983	1	0.660260	-0.228412	0.639361	3	1	1
ASV_345_16S_022_3	ASV_1077_16S_022_3	-0.766910852832204	1	0.369389	-0.200179	0.196803	2	1	1
ASV_184_16S_022_3	ASV_1080_16S_022_3	-0.538058444041367	1	0.375055	-0.054728	0.472527	3	1	1
ASV_489_16S_022_3	ASV_1090_16S_022_3	0.98708445886377	1	0.981938	-0.511459	0.139860	3	1	1
ASV_205_16S_022_3	ASV_1095_16S_022_3	0.57406622171402	1	0.679304	-0.540213	0.000999	3	1	1
ASV_405_16S_022_3	ASV_1102_16S_022_3	0.82200156675523	1	0.536577	0.141496	nan	3	1	1
ASV_882_16S_022_3	ASV_1109_16S_022_3	0.9863221798227	1	0.616591	-0.629949	0.221778	3	1	1
ASV_573_16S_022_3	ASV_1113_16S_022_3	0.738656468979159	1	0.751829	0.119293	nan	3	1	1
ASV_727_16S_022_3	ASV_1118_16S_022_3	0.813763214688671	1	0.637027	0.116143	nan	3	1	1
ASV_698_16S_022_3	ASV_1123_16S_022_3	0.886460884602551	1	0.616591	0.378028	nan	3	1	1
ASV_929_16S_022_3	ASV_1132_16S_022_3	0.754648918177312	1	0.728109	-0.459994	0.555445	3	1	1
ASV_748_16S_022_3	ASV_1130_16S_022_3	0.825456479606105	1	0.674214	-0.260855	0.305694	3	1	1
ASV_184_16S_022_3	ASV_1129_16S_022_3	0.968173384666443	1	0.828958	-0.408518	0.111888	3	1	1
ASV_251_16S_022_3	ASV_1129_16S_022_3	0.847181138638923	1	0.564029	-0.282663	0.279720	3	1	1
ASV_773_16S_022_3	ASV_1134_16S_022_3	0.745556888195622	1	0.465707	-0.361324	0.168831	3	1	1
ASV_271_16S_022_3	ASV_1161_16S_022_3	0.634882986545563	1	0.730341	-0.393281	0.056943	3	1	1
ASV_525_16S_022_3	ASV_1161_16S_022_3	0.747477851878826	1	0.536831	-0.184111	0.110889	3	1	1
ASV_603_16S_022_3	ASV_1167_16S_022_3	0.779033150791157	1	0.520879	-0.094076	0.251748	3	1	1
ASV_155_16S_022_3	ASV_1165_16S_022_3	0.570205271244049	1	0.656767	-0.111393	0.334665	3	1	1
ASV_314_16S_022_3	ASV_1165_16S_022_3	0.688795328140259	1	0.634629	-0.332481	0.083916	3	1	1
ASV_604_16S_022_3	ASV_1211_16S_022_3	0.795439164899419	1	0.460389	-0.077878	0.641359	3	1	1
ASV_315_16S_022_3	ASV_1221_16S_022_3	0.751480885986368	1	0.435770	-0.371226	0.222777	3	1	1
ASV_879_16S_022_3	ASV_1225_16S_022_3	0.680556907081519	1	0.533567	-0.324145	0.808192	3	1	1
ASV_1053_16S_022_3	ASV_1230_16S_022_3	0.626027430755337	1	0.602995	-0.126535	0.613387	3	1	1
ASV_748_16S_022_3	ASV_1234_16S_022_3	0.777509229120296	1	0.750859	-0.436753	0.361638	3	1	1
