Source	Target	association_score	num_Triplets	MutualInformation	InterationInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	COMBI_II_DPI
ASV_78_16S_022_3	ASV_83_16S_022_3	0.732268466718171	1	0.519000	-0.313033	0.054945	3	1	1
ASV_14_16S_022_3	ASV_89_16S_022_3	0.521396746476525	1	0.694425	-0.210819	0.252747	3	1	1
ASV_25_16S_022_3	ASV_89_16S_022_3	0.526125609874725	1	0.810153	-0.326548	0.251748	3	1	1
ASV_32_16S_022_3	ASV_93_16S_022_3	0.784914103977978	1	1.032176	-0.704651	0.125874	3	1	1
ASV_88_16S_022_3	ASV_101_16S_022_3	0.640389978885651	1	0.542557	-0.542557	1.000000	3	1	1
ASV_8_16S_022_3	ASV_105_16S_022_3	0.662272691726685	1	0.381678	-0.286826	0.232767	3	1	1
ASV_57_16S_022_3	ASV_122_16S_022_3	-0.52477	1	0.453598	-0.380781	0.303696	3	1	1
ASV_119_16S_022_3	ASV_122_16S_022_3	0.592810332775116	1	0.649691	-0.119580	0.768232	3	1	1
ASV_57_16S_022_3	ASV_123_16S_022_3	0.608934562011144	1	0.662935	-0.540480	0.607393	3	1	1
ASV_99_16S_022_3	ASV_123_16S_022_3	0.932683520934783	1	0.813038	-0.748344	0.572428	3	1	1
ASV_66_16S_022_3	ASV_124_16S_022_3	0.536862907983249	1	0.688487	-0.671593	0.054945	3	1	1
ASV_19_16S_022_3	ASV_126_16S_022_3	0.601227879524231	1	0.848331	-0.474134	0.448551	3	1	1
ASV_68_16S_022_3	ASV_128_16S_022_3	0.877995163698924	1	1.013428	-0.688933	0.177822	3	1	1
ASV_9_16S_022_3	ASV_129_16S_022_3	0.529352128505707	1	0.875171	-0.231608	0.767233	3	1	1
ASV_75_16S_022_3	ASV_129_16S_022_3	0.56883	1	0.695917	-0.149468	0.821179	3	1	1
ASV_10_16S_022_3	ASV_131_16S_022_3	0.758543400602286	1	0.711994	-0.083948	0.409590	3	1	1
ASV_45_16S_022_3	ASV_135_16S_022_3	0.778719953626876	1	0.589463	0.010885	nan	3	1	1
ASV_66_16S_022_3	ASV_139_16S_022_3	0.602671940177078	1	0.783264	-0.364002	0.625375	3	1	1
ASV_23_16S_022_3	ASV_149_16S_022_3	0.683844858476171	1	0.763461	-0.327305	0.822178	3	1	1
ASV_2_16S_022_3	ASV_156_16S_022_3	0.77471512556076	1	0.545441	0.464864	nan	3	1	1
ASV_33_16S_022_3	ASV_156_16S_022_3	0.753299897600427	1	0.539841	-0.158963	0.177822	3	1	1
ASV_54_16S_022_3	ASV_156_16S_022_3	0.875134220628464	1	0.580606	0.451637	nan	3	1	1
ASV_15_16S_022_3	ASV_158_16S_022_3	0.520798861980438	1	0.676736	-0.257474	0.876124	3	1	1
ASV_93_16S_022_3	ASV_160_16S_022_3	0.554896877280998	1	0.742991	-0.392619	0.358641	3	1	1
ASV_144_16S_022_3	ASV_161_16S_022_3	0.830075085163116	1	0.797950	-0.516874	0.643357	3	1	1
ASV_11_16S_022_3	ASV_163_16S_022_3	0.583691615358397	1	0.695917	-0.424609	0.697303	3	1	1
ASV_45_16S_022_3	ASV_164_16S_022_3	0.824802380709697	1	0.389849	-0.108865	0.089910	3	1	1
ASV_131_16S_022_3	ASV_164_16S_022_3	-0.61873	1	0.284976	-0.188795	0.072927	2	1	1
ASV_17_16S_022_3	ASV_166_16S_022_3	0.586653411388397	1	0.231999	-0.307857	0.088911	2	1	1
ASV_61_16S_022_3	ASV_168_16S_022_3	0.52789443731308	1	0.564941	-0.392310	0.555445	3	1	1
ASV_50_16S_022_3	ASV_169_16S_022_3	-0.555363557565027	1	0.419309	-0.351731	0.321678	3	1	1
ASV_72_16S_022_3	ASV_169_16S_022_3	0.911231224982028	1	0.684687	-0.074014	0.662338	3	1	1
ASV_65_16S_022_3	ASV_175_16S_022_3	0.590146362781525	1	0.866443	-0.193139	0.768232	3	1	1
ASV_123_16S_022_3	ASV_175_16S_022_3	0.531827990430551	1	0.682226	-0.605546	0.429570	3	1	1
ASV_25_16S_022_3	ASV_185_16S_022_3	0.608330190181732	1	0.524226	-0.253778	0.572428	3	1	1
ASV_122_16S_022_3	ASV_185_16S_022_3	0.559521284371017	1	0.849540	-0.337026	0.679321	3	1	1
ASV_32_16S_022_3	ASV_187_16S_022_3	0.549963662477221	1	0.669774	-0.204395	0.375624	3	1	1
ASV_74_16S_022_3	ASV_192_16S_022_3	0.654264535830193	1	0.566234	-0.423141	0.054945	3	1	1
ASV_75_16S_022_3	ASV_193_16S_022_3	0.857553064823151	1	0.926220	-0.300197	0.731269	3	1	1
ASV_61_16S_022_3	ASV_196_16S_022_3	0.627816379070282	1	0.445865	-0.354314	0.413586	3	1	1
ASV_2_16S_022_3	ASV_197_16S_022_3	-0.632649421691895	1	0.359671	-0.034132	0.642358	2	1	1
ASV_119_16S_022_3	ASV_199_16S_022_3	0.815240383148193	1	0.639288	0.086909	nan	3	1	1
ASV_148_16S_022_3	ASV_204_16S_022_3	0.538835227489471	1	0.505925	-0.389551	0.071928	3	1	1
ASV_163_16S_022_3	ASV_204_16S_022_3	0.631073494732725	1	0.604655	-0.343828	0.662338	3	1	1
ASV_58_16S_022_3	ASV_210_16S_022_3	0.630467772483826	1	0.231575	-0.054988	0.035964	2	1	1
ASV_204_16S_022_3	ASV_212_16S_022_3	0.872970970669438	1	0.841473	-0.417157	0.268731	3	1	1
ASV_59_16S_022_3	ASV_214_16S_022_3	0.761008845638064	1	0.452202	-0.025806	0.625375	3	1	1
ASV_14_16S_022_3	ASV_217_16S_022_3	0.62775	1	0.611976	-0.011331	0.554446	3	1	1
ASV_197_16S_022_3	ASV_225_16S_022_3	0.975269947788812	1	0.855975	-0.388719	0.572428	3	1	1
ASV_2_16S_022_3	ASV_226_16S_022_3	0.53177615961523	1	0.390241	-0.349317	0.642358	3	1	1
ASV_81_16S_022_3	ASV_226_16S_022_3	0.701210164936012	1	0.670400	-0.684558	0.499500	3	1	1
ASV_154_16S_022_3	ASV_227_16S_022_3	0.557167172431946	1	0.799421	-0.458882	0.678322	3	1	1
ASV_160_16S_022_3	ASV_233_16S_022_3	0.990538859628519	1	0.894476	-0.394263	0.803197	3	1	1
ASV_110_16S_022_3	ASV_235_16S_022_3	0.704398930072784	1	0.764674	-0.418554	0.681319	3	1	1
ASV_26_16S_022_3	ASV_237_16S_022_3	0.668489992618561	1	0.652313	-0.376080	0.162837	3	1	1
ASV_128_16S_022_3	ASV_238_16S_022_3	0.738723266670667	1	0.889797	-0.602298	0.624376	3	1	1
ASV_67_16S_022_3	ASV_246_16S_022_3	-0.824152597134301	1	0.403475	0.075396	nan	3	1	1
ASV_35_16S_022_3	ASV_249_16S_022_3	0.625333250366655	1	0.540925	-0.014763	0.518482	3	1	1
ASV_37_16S_022_3	ASV_249_16S_022_3	0.857808496152068	1	0.349844	0.052540	nan	2	1	1
ASV_237_16S_022_3	ASV_249_16S_022_3	0.575781610343098	1	0.528721	-0.244939	0.287712	3	1	1
ASV_235_16S_022_3	ASV_253_16S_022_3	0.663446962833405	1	0.758239	-0.091504	0.948052	3	1	1
ASV_157_16S_022_3	ASV_258_16S_022_3	0.845418989658356	1	0.779325	-0.727783	0.410589	3	1	1
ASV_7_16S_022_3	ASV_263_16S_022_3	0.832559585571289	1	0.526846	-0.210622	0.160839	3	1	1
ASV_27_16S_022_3	ASV_263_16S_022_3	-0.63182920217514	1	0.360075	-0.047780	0.356643	2	1	1
ASV_83_16S_022_3	ASV_264_16S_022_3	0.899286737980721	1	0.737645	-0.477509	0.161838	3	1	1
ASV_124_16S_022_3	ASV_268_16S_022_3	0.577209764677199	1	0.713342	-0.661144	0.285714	3	1	1
ASV_170_16S_022_3	ASV_268_16S_022_3	0.649279236793518	1	0.608346	-0.560537	0.857143	3	1	1
ASV_223_16S_022_3	ASV_268_16S_022_3	0.670466491420968	1	0.749964	-0.749964	0.534466	3	1	1
ASV_179_16S_022_3	ASV_271_16S_022_3	0.598352313041687	1	0.639084	-0.568770	0.088911	3	1	1
ASV_45_16S_022_3	ASV_273_16S_022_3	0.868830919265747	1	0.414675	0.336688	nan	3	1	1
ASV_74_16S_022_3	ASV_277_16S_022_3	0.690560281276703	1	0.828061	-0.593416	0.446553	3	1	1
ASV_169_16S_022_3	ASV_277_16S_022_3	0.594768538143369	1	0.801301	-0.090824	0.787213	3	1	1
ASV_106_16S_022_3	ASV_278_16S_022_3	-0.778593928911259	1	0.263727	-0.114867	0.499500	2	1	1
ASV_187_16S_022_3	ASV_278_16S_022_3	0.601621925830841	1	0.652233	-0.156468	0.393606	3	1	1
ASV_121_16S_022_3	ASV_284_16S_022_3	-0.568820984076842	1	0.795408	-0.704513	0.519481	3	1	1
ASV_228_16S_022_3	ASV_287_16S_022_3	0.998407712984974	1	0.728162	-0.728162	0.501499	3	1	1
ASV_276_16S_022_3	ASV_289_16S_022_3	-0.564036071300507	1	0.324443	-0.324443	1.000000	2	1	1
ASV_217_16S_022_3	ASV_290_16S_022_3	0.698131203651428	1	0.662095	-0.346371	0.607393	3	1	1
ASV_6_16S_022_3	ASV_298_16S_022_3	0.52712	1	0.114464	-0.058058	0.196803	1	0	1
ASV_204_16S_022_3	ASV_298_16S_022_3	-0.616472464588262	1	0.247275	-0.165687	0.178821	2	1	1
ASV_122_16S_022_3	ASV_299_16S_022_3	-0.615206821148181	1	0.542557	-0.092898	0.624376	3	1	1
ASV_88_16S_022_3	ASV_300_16S_022_3	0.558212637901306	1	0.505503	-0.424423	0.679321	3	1	1
ASV_248_16S_022_3	ASV_300_16S_022_3	0.58943784236908	1	0.468051	-0.238314	0.714286	3	1	1
ASV_123_16S_022_3	ASV_301_16S_022_3	0.858396913212981	1	0.682226	-0.593559	0.502498	3	1	1
ASV_179_16S_022_3	ASV_304_16S_022_3	0.657195687294006	1	0.879731	-0.501338	0.339660	3	1	1
ASV_206_16S_022_3	ASV_304_16S_022_3	0.8971728682518	1	0.812575	-0.517138	0.303696	3	1	1
ASV_184_16S_022_3	ASV_306_16S_022_3	0.68226874551345	1	0.627457	-0.483708	0.821179	3	1	1
ASV_6_16S_022_3	ASV_307_16S_022_3	0.681625562569206	1	0.195520	-0.038461	0.518482	3	1	1
ASV_162_16S_022_3	ASV_308_16S_022_3	-0.891894161701202	1	0.704146	-0.615802	0.786214	3	1	1
ASV_299_16S_022_3	ASV_308_16S_022_3	0.529218137934036	1	0.915692	-0.319409	0.876124	3	1	1
ASV_97_16S_022_3	ASV_309_16S_022_3	0.856187625539886	1	0.942377	-0.420436	0.339660	3	1	1
ASV_145_16S_022_3	ASV_311_16S_022_3	0.626801252365112	1	0.510933	-0.338958	0.323676	3	1	1
ASV_154_16S_022_3	ASV_316_16S_022_3	0.921032865594157	1	1.069638	-0.648861	0.642358	3	1	1
ASV_67_16S_022_3	ASV_317_16S_022_3	0.632342854444799	1	0.583943	-0.202860	0.750250	3	1	1
ASV_97_16S_022_3	ASV_317_16S_022_3	0.840700273022928	1	0.697169	-0.363895	0.696304	3	1	1
ASV_189_16S_022_3	ASV_318_16S_022_3	-0.666919765898783	1	0.769896	-0.340681	0.732268	3	1	1
ASV_161_16S_022_3	ASV_320_16S_022_3	0.610999364332116	1	0.697169	-0.514067	0.839161	3	1	1
ASV_35_16S_022_3	ASV_324_16S_022_3	0.580836176872253	1	0.462451	0.006135	nan	3	1	1
ASV_89_16S_022_3	ASV_324_16S_022_3	0.778015673160553	1	0.945137	-0.220438	0.484515	3	1	1
ASV_92_16S_022_3	ASV_325_16S_022_3	0.918775737285614	1	0.917567	-0.528555	0.356643	3	1	1
ASV_110_16S_022_3	ASV_325_16S_022_3	0.59889028273615	1	0.684101	-0.390033	0.304695	3	1	1
ASV_109_16S_022_3	ASV_327_16S_022_3	-0.552551238741182	1	0.535331	-0.368265	0.857143	3	1	1
ASV_152_16S_022_3	ASV_328_16S_022_3	0.712233345012876	1	0.319818	0.249478	nan	1	0	1
ASV_130_16S_022_3	ASV_331_16S_022_3	0.563628792762756	1	0.403391	-0.535809	0.338661	3	1	1
ASV_162_16S_022_3	ASV_334_16S_022_3	-0.653156886953715	1	0.618814	-0.658166	0.179820	3	1	1
ASV_126_16S_022_3	ASV_335_16S_022_3	0.524992048862802	1	0.635071	-0.354504	0.234765	3	1	1
ASV_149_16S_022_3	ASV_335_16S_022_3	0.61451	1	0.675044	-0.267631	0.554446	3	1	1
ASV_65_16S_022_3	ASV_337_16S_022_3	0.793156017683715	1	0.614054	-0.236170	0.804196	3	1	1
ASV_291_16S_022_3	ASV_340_16S_022_3	0.958724949583442	1	0.829736	-0.385659	0.732268	3	1	1
ASV_276_16S_022_3	ASV_343_16S_022_3	-0.730718720723102	1	0.418827	-0.264606	0.269730	3	1	1
ASV_235_16S_022_3	ASV_345_16S_022_3	0.728875696659088	1	0.781249	-0.330888	0.732268	3	1	1
ASV_262_16S_022_3	ASV_347_16S_022_3	0.855201482772827	1	0.869418	-0.595421	0.501499	3	1	1
ASV_50_16S_022_3	ASV_351_16S_022_3	0.542472599579001	1	0.507557	-0.277820	0.804196	3	1	1
ASV_175_16S_022_3	ASV_357_16S_022_3	0.656689811757063	1	0.645803	-0.168585	0.840160	3	1	1
ASV_121_16S_022_3	ASV_358_16S_022_3	0.788085993529516	1	0.669276	-0.373995	0.625375	3	1	1
ASV_216_16S_022_3	ASV_358_16S_022_3	-0.536342562360786	1	0.755355	-0.189127	0.769231	3	1	1
ASV_193_16S_022_3	ASV_360_16S_022_3	0.760752868717725	1	0.444662	-0.094290	0.840160	3	1	1
ASV_233_16S_022_3	ASV_362_16S_022_3	0.950029373168945	1	0.891591	-0.383644	0.679321	3	1	1
ASV_246_16S_022_3	ASV_362_16S_022_3	0.56574	1	0.615606	-0.346361	0.518482	3	1	1
ASV_277_16S_022_3	ASV_362_16S_022_3	-0.52640026807785	1	0.429031	-0.167724	0.608392	2	1	1
ASV_274_16S_022_3	ASV_365_16S_022_3	0.525131046772003	1	0.662095	-0.437922	0.768232	3	1	1
ASV_345_16S_022_3	ASV_365_16S_022_3	0.739086866378784	1	0.761323	-0.439176	0.446553	3	1	1
ASV_138_16S_022_3	ASV_369_16S_022_3	0.664310388037154	1	0.840887	-0.503361	0.589411	3	1	1
ASV_267_16S_022_3	ASV_379_16S_022_3	0.552697013899815	1	0.684737	-0.632539	0.394605	3	1	1
ASV_157_16S_022_3	ASV_381_16S_022_3	0.544515669345856	1	0.671230	-0.658384	0.875125	3	1	1
ASV_66_16S_022_3	ASV_383_16S_022_3	0.67673796415329	1	0.673120	-0.629516	0.197802	3	1	1
ASV_320_16S_022_3	ASV_386_16S_022_3	0.615967940486595	1	0.754639	-0.663088	0.624376	3	1	1
ASV_260_16S_022_3	ASV_387_16S_022_3	0.85853034205904	1	0.943262	-0.470101	0.592408	3	1	1
ASV_21_16S_022_3	ASV_388_16S_022_3	0.528603792190552	1	0.514271	-0.111757	0.643357	3	1	1
ASV_7_16S_022_3	ASV_390_16S_022_3	-0.524275662360035	1	0.351261	-0.281650	0.213786	2	1	1
ASV_386_16S_022_3	ASV_392_16S_022_3	0.590017709385017	1	0.694922	-0.384106	0.767233	3	1	1
ASV_132_16S_022_3	ASV_396_16S_022_3	0.530401753279096	1	0.691371	-0.640688	0.412587	3	1	1
ASV_311_16S_022_3	ASV_396_16S_022_3	0.538688832488591	1	0.680843	-0.576446	0.607393	3	1	1
ASV_218_16S_022_3	ASV_397_16S_022_3	0.57076	1	0.582530	-0.218000	0.660340	3	1	1
ASV_274_16S_022_3	ASV_400_16S_022_3	0.55338584387192	1	0.541810	-0.204146	0.965035	3	1	1
ASV_193_16S_022_3	ASV_402_16S_022_3	0.820168134430121	1	0.791777	-0.176558	0.519481	3	1	1
ASV_185_16S_022_3	ASV_401_16S_022_3	0.931910014153259	1	0.934609	-0.544229	0.751249	3	1	1
ASV_225_16S_022_3	ASV_401_16S_022_3	0.521462346565947	1	0.764207	-0.436496	0.732268	3	1	1
ASV_312_16S_022_3	ASV_401_16S_022_3	0.610412013269483	1	0.689402	-0.378586	0.339660	3	1	1
ASV_218_16S_022_3	ASV_407_16S_022_3	-0.58763592770795	1	0.443995	-0.130646	0.625375	3	1	1
ASV_109_16S_022_3	ASV_408_16S_022_3	0.56431120634079	1	0.395583	-0.260428	0.482517	2	1	1
ASV_153_16S_022_3	ASV_408_16S_022_3	0.718317717055079	1	0.474481	-0.310444	0.000999	3	1	1
ASV_19_16S_022_3	ASV_410_16S_022_3	0.700259506702423	1	0.685895	-0.529651	0.269730	3	1	1
ASV_163_16S_022_3	ASV_410_16S_022_3	0.706401859673474	1	0.865150	-0.704516	0.394605	3	1	1
ASV_189_16S_022_3	ASV_414_16S_022_3	-0.549083967249259	1	0.530488	-0.229643	0.929071	3	1	1
ASV_226_16S_022_3	ASV_414_16S_022_3	-0.631913702974152	1	0.329969	-0.089105	0.697303	2	1	1
ASV_145_16S_022_3	ASV_421_16S_022_3	0.734014895910037	1	0.767877	-0.610117	0.178821	3	1	1
ASV_154_16S_022_3	ASV_421_16S_022_3	0.753625631332397	1	0.893467	-0.767795	0.160839	3	1	1
ASV_189_16S_022_3	ASV_422_16S_022_3	0.8807	1	0.966193	-0.474640	0.822178	3	1	1
ASV_318_16S_022_3	ASV_422_16S_022_3	0.921970170285537	1	0.932192	-0.444356	0.554446	3	1	1
ASV_388_16S_022_3	ASV_422_16S_022_3	0.603611469268799	1	0.622788	-0.186817	0.572428	3	1	1
ASV_155_16S_022_3	ASV_424_16S_022_3	0.627217173576355	1	0.623912	-0.542832	0.590410	3	1	1
ASV_282_16S_022_3	ASV_425_16S_022_3	0.763195395469666	1	0.756021	-0.393866	0.823177	3	1	1
ASV_309_16S_022_3	ASV_425_16S_022_3	0.642187476158142	1	0.756021	-0.612272	0.770230	3	1	1
ASV_136_16S_022_3	ASV_426_16S_022_3	0.644510865211487	1	0.577260	-0.479295	0.054945	3	1	1
ASV_222_16S_022_3	ASV_426_16S_022_3	0.574940323829651	1	0.657117	-0.596287	0.036963	3	1	1
ASV_424_16S_022_3	ASV_427_16S_022_3	-0.577604055404663	1	0.557088	-0.557088	0.715285	3	1	1
ASV_271_16S_022_3	ASV_429_16S_022_3	0.831741207829141	1	0.588503	-0.437110	0.320679	3	1	1
ASV_93_16S_022_3	ASV_430_16S_022_3	0.778830101969406	1	0.718305	-0.532984	0.517483	3	1	1
ASV_132_16S_022_3	ASV_430_16S_022_3	0.63159167766571	1	0.521138	-0.331427	0.929071	3	1	1
ASV_431_16S_022_3	ASV_437_16S_022_3	0.554123342037201	1	0.576937	-0.293642	0.894106	3	1	1
ASV_80_16S_022_3	ASV_440_16S_022_3	0.576558172702789	1	0.534490	-0.388061	0.749251	3	1	1
ASV_434_16S_022_3	ASV_444_16S_022_3	0.748847174363118	1	0.368061	-0.300484	0.625375	3	1	1
ASV_260_16S_022_3	ASV_448_16S_022_3	0.687943875789642	1	0.640790	-0.346868	0.697303	3	1	1
ASV_348_16S_022_3	ASV_448_16S_022_3	0.707747668399113	1	0.718056	-0.461471	0.893107	3	1	1
ASV_110_16S_022_3	ASV_449_16S_022_3	0.799998291550906	1	0.700397	-0.576426	0.180819	3	1	1
ASV_212_16S_022_3	ASV_449_16S_022_3	0.71045161459962	1	0.658002	-0.566314	0.090909	3	1	1
ASV_121_16S_022_3	ASV_452_16S_022_3	0.699319344465397	1	0.752187	-0.661810	0.500500	3	1	1
ASV_49_16S_022_3	ASV_453_16S_022_3	0.855163156116334	1	0.948768	-1.064292	0.678322	3	1	1
ASV_223_16S_022_3	ASV_456_16S_022_3	0.898394048213959	1	0.785924	-0.694373	0.662338	3	1	1
ASV_389_16S_022_3	ASV_456_16S_022_3	0.63885372877121	1	0.670400	-0.573941	0.340659	3	1	1
ASV_308_16S_022_3	ASV_461_16S_022_3	0.992179274559021	1	1.040536	-0.568419	0.589411	3	1	1
ASV_301_16S_022_3	ASV_462_16S_022_3	0.623971819877625	1	0.835381	-0.174072	0.965035	3	1	1
ASV_153_16S_022_3	ASV_463_16S_022_3	-0.724927723882192	1	0.500082	-0.188406	0.429570	3	1	1
ASV_126_16S_022_3	ASV_466_16S_022_3	0.631977293165216	1	0.651104	-0.247370	0.428571	3	1	1
ASV_273_16S_022_3	ASV_466_16S_022_3	0.789080971011481	1	0.599031	0.008582	nan	3	1	1
ASV_41_16S_022_3	ASV_468_16S_022_3	-0.644050002098083	1	0.446995	-0.411690	0.303696	3	1	1
ASV_345_16S_022_3	ASV_473_16S_022_3	0.649796843906858	1	0.781995	-0.534505	0.286713	3	1	1
ASV_63_16S_022_3	ASV_475_16S_022_3	0.820413141556746	1	0.308623	0.101185	nan	2	1	1
ASV_182_16S_022_3	ASV_475_16S_022_3	0.645206987857819	1	0.449580	-0.385599	0.089910	1	0	1
ASV_295_16S_022_3	ASV_475_16S_022_3	0.848136077938121	1	0.516195	-0.145231	0.017982	3	1	1
ASV_453_16S_022_3	ASV_476_16S_022_3	0.595009982585907	1	0.789639	-0.789639	0.857143	3	1	1
ASV_102_16S_022_3	ASV_478_16S_022_3	0.728323254372746	1	0.753679	0.179565	nan	3	1	1
ASV_258_16S_022_3	ASV_478_16S_022_3	0.533245671943186	1	0.753679	-0.714641	0.643357	3	1	1
ASV_34_16S_022_3	ASV_479_16S_022_3	0.583488835325314	1	0.525091	0.122206	nan	3	1	1
ASV_253_16S_022_3	ASV_488_16S_022_3	0.554239273071289	1	0.588622	-0.164970	0.535465	3	1	1
ASV_390_16S_022_3	ASV_490_16S_022_3	0.848124069750551	1	0.935195	-0.661716	0.482517	3	1	1
ASV_179_16S_022_3	ASV_491_16S_022_3	0.956443340485413	1	0.957420	-0.751657	0.304695	3	1	1
ASV_187_16S_022_3	ASV_494_16S_022_3	0.536593116795791	1	0.925757	-0.738248	0.143856	3	1	1
ASV_382_16S_022_3	ASV_494_16S_022_3	0.64298141002655	1	0.793190	-0.545044	0.500500	3	1	1
ASV_49_16S_022_3	ASV_495_16S_022_3	0.538196682929993	1	0.735144	-0.207631	0.500500	3	1	1
ASV_478_16S_022_3	ASV_495_16S_022_3	0.562215626239777	1	0.502499	-0.486778	0.929071	3	1	1
ASV_332_16S_022_3	ASV_497_16S_022_3	0.639007557267563	1	0.835879	-0.721011	0.323676	3	1	1
ASV_332_16S_022_3	ASV_499_16S_022_3	0.671285095035891	1	0.587836	-0.171967	0.840160	3	1	1
ASV_494_16S_022_3	ASV_499_16S_022_3	0.728946173057414	1	0.847401	-0.592832	0.446553	3	1	1
ASV_170_16S_022_3	ASV_502_16S_022_3	0.745665826749073	1	0.415087	-0.368794	0.983017	3	1	1
ASV_11_16S_022_3	ASV_503_16S_022_3	0.634228341040297	1	0.995256	-0.308596	0.643357	3	1	1
ASV_92_16S_022_3	ASV_503_16S_022_3	0.623354450078415	1	1.000478	-0.385600	0.803197	3	1	1
ASV_216_16S_022_3	ASV_503_16S_022_3	0.774387115250842	1	0.890259	-0.307138	0.893107	3	1	1
ASV_222_16S_022_3	ASV_503_16S_022_3	0.861074521376051	1	0.765167	-0.480211	0.481518	3	1	1
ASV_265_16S_022_3	ASV_503_16S_022_3	0.554611242183512	1	0.731798	-0.184498	0.803197	3	1	1
ASV_412_16S_022_3	ASV_503_16S_022_3	0.817787630188357	1	0.797283	-0.358096	0.679321	3	1	1
ASV_494_16S_022_3	ASV_503_16S_022_3	0.679722476306328	1	0.800167	-0.365702	0.537463	3	1	1
ASV_41_16S_022_3	ASV_504_16S_022_3	-0.687171041965485	1	0.677213	-0.222491	0.696304	3	1	1
ASV_113_16S_022_3	ASV_504_16S_022_3	-0.647536516189575	1	0.557596	-0.075508	0.483516	3	1	1
ASV_463_16S_022_3	ASV_504_16S_022_3	-0.716537333486536	1	0.696877	-0.221212	0.500500	3	1	1
ASV_347_16S_022_3	ASV_506_16S_022_3	0.877842366695404	1	0.941338	-0.605189	0.607393	3	1	1
ASV_477_16S_022_3	ASV_506_16S_022_3	0.550876140594482	1	0.955496	-0.825767	0.197802	3	1	1
ASV_36_16S_022_3	ASV_512_16S_022_3	0.906073717327522	1	0.712880	-0.162041	0.214785	3	1	1
ASV_215_16S_022_3	ASV_512_16S_022_3	0.757294264638914	1	0.527683	0.027868	nan	3	1	1
ASV_386_16S_022_3	ASV_513_16S_022_3	0.606032192707062	1	0.566234	-0.387180	0.983017	3	1	1
ASV_282_16S_022_3	ASV_515_16S_022_3	0.538635015487671	1	0.645798	-0.372319	0.572428	3	1	1
ASV_416_16S_022_3	ASV_515_16S_022_3	0.606596341819623	1	0.402669	-0.287810	0.750250	2	1	1
ASV_11_16S_022_3	ASV_517_16S_022_3	0.557122945839839	1	0.862689	-0.525681	0.572428	3	1	1
ASV_169_16S_022_3	ASV_525_16S_022_3	0.532816588878632	1	0.704774	-0.058140	0.786214	3	1	1
ASV_223_16S_022_3	ASV_531_16S_022_3	0.609962522983551	1	0.645714	-0.554163	0.376623	3	1	1
ASV_262_16S_022_3	ASV_533_16S_022_3	0.641383806292199	1	0.963140	-0.690659	0.285714	3	1	1
ASV_327_16S_022_3	ASV_533_16S_022_3	0.769488871097565	1	0.977298	-0.655355	0.464535	3	1	1
ASV_481_16S_022_3	ASV_533_16S_022_3	0.920542538166046	1	0.768051	-0.709430	0.374625	3	1	1
ASV_365_16S_022_3	ASV_537_16S_022_3	0.627424418926239	1	0.655317	-0.407827	0.392607	3	1	1
ASV_246_16S_022_3	ASV_538_16S_022_3	0.77734111003731	1	0.602194	-0.521115	0.518482	3	1	1
