Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
OTU_1354_18S_022_3	OTU_3517_18S_022_3	1	ENV_Salinity	0.475853	0.054468	-0.421385	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_262_18S_022_3	OTU_3528_18S_022_3	1	ENV_Salinity	0.347127	-0.047766	-0.394893	0.700300	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2300_18S_022_3	OTU_3539_18S_022_3	1	ENV_Salinity	0.510817	0.000000	-0.510817	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_872_18S_022_3	OTU_3553_18S_022_3	1	ENV_Salinity	0.602995	0.062395	-0.540601	0.800200	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1660_18S_022_3	OTU_3553_18S_022_3	1	ENV_Salinity	0.746293	0.084605	-0.661688	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1735_18S_022_3	OTU_3553_18S_022_3	1	ENV_Salinity	0.723543	0.084605	-0.638938	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1933_18S_022_3	OTU_3553_18S_022_3	1	ENV_Salinity	0.686019	0.084605	-0.601414	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_796_18S_022_3	OTU_3558_18S_022_3	1	ENV_Salinity	0.889590	0.204467	-0.685123	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_820_18S_022_3	OTU_3558_18S_022_3	1	ENV_Salinity	0.822897	0.124790	-0.698107	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1108_18S_022_3	OTU_3569_18S_022_3	1	ENV_Salinity	0.686019	0.072097	-0.613922	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1295_18S_022_3	OTU_3569_18S_022_3	1	ENV_Salinity	0.602995	0.108936	-0.494060	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2092_18S_022_3	OTU_3569_18S_022_3	1	ENV_Salinity	0.473294	0.054468	-0.418826	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_772_16S_022_3	OTU_3599_18S_022_3	1	ENV_Salinity	0.509765	0.000000	-0.509765	0.700300	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1017_18S_022_3	OTU_3599_18S_022_3	1	ENV_Salinity	0.579067	0.041960	-0.537107	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1053_16S_022_3	OTU_3627_18S_022_3	1	ENV_Salinity	0.622336	0.108936	-0.513400	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1086_16S_022_3	OTU_3627_18S_022_3	1	ENV_Salinity	0.473294	0.102234	-0.371060	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1007_18S_022_3	OTU_3626_18S_022_3	1	ENV_Salinity	0.663959	0.084605	-0.579355	0.900100	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3152_18S_022_3	OTU_3628_18S_022_3	1	ENV_Salinity	0.415579	0.009187	-0.406392	0.700300	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_326_18S_022_3	OTU_3643_18S_022_3	1	ENV_Salinity	0.555176	0.062395	-0.492781	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1500_18S_022_3	OTU_3643_18S_022_3	1	ENV_Salinity	0.761757	0.084605	-0.677152	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2570_18S_022_3	OTU_3643_18S_022_3	1	ENV_Salinity	0.761757	0.132371	-0.629386	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1134_18S_022_3	OTU_3642_18S_022_3	1	ENV_Salinity	0.784507	0.000000	-0.784507	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1622_18S_022_3	OTU_3642_18S_022_3	1	ENV_Salinity	0.701483	0.000000	-0.701483	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1875_18S_022_3	OTU_3642_18S_022_3	1	ENV_Salinity	0.701483	0.132371	-0.569113	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3157_18S_022_3	OTU_3651_18S_022_3	1	ENV_Salinity	0.616591	0.072097	-0.544494	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_874_16S_022_3	OTU_3659_18S_022_3	1	ENV_Salinity	0.676865	0.000000	-0.676865	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1544_18S_022_3	OTU_3659_18S_022_3	1	ENV_Salinity	0.473294	0.000000	-0.473294	0.900100	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1162_16S_022_3	OTU_3666_18S_022_3	1	ENV_Salinity	0.651542	0.108936	-0.542606	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_946_18S_022_3	OTU_3694_18S_022_3	1	ENV_Salinity	0.508949	0.000000	-0.508949	0.800200	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1037_18S_022_3	OTU_3694_18S_022_3	1	ENV_Salinity	0.413020	0.054468	-0.358552	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2298_18S_022_3	OTU_3694_18S_022_3	1	ENV_Salinity	0.676865	0.000000	-0.676865	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1374_18S_022_3	OTU_3696_18S_022_3	1	ENV_Salinity	0.616591	0.000000	-0.616591	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1498_18S_022_3	OTU_3696_18S_022_3	1	ENV_Salinity	0.616591	0.000000	-0.616591	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1639_18S_022_3	OTU_3696_18S_022_3	1	ENV_Salinity	0.676865	0.000000	-0.676865	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2071_18S_022_3	OTU_3696_18S_022_3	1	ENV_Salinity	0.616591	0.000000	-0.616591	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_455_18S_022_3	OTU_3720_18S_022_3	1	ENV_Salinity	0.317782	0.083920	-0.233862	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2698_18S_022_3	OTU_3728_18S_022_3	1	ENV_Salinity	0.724233	0.000000	-0.724233	0.800200	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2092_18S_022_3	OTU_3729_18S_022_3	1	ENV_Salinity	0.365652	0.054468	-0.311184	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1400_18S_022_3	OTU_3740_18S_022_3	1	ENV_Salinity	0.701483	0.054468	-0.647015	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2526_18S_022_3	OTU_3740_18S_022_3	1	ENV_Salinity	0.556317	0.072097	-0.484220	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
