Source	Target	association_score	num_Triplets	MutualInformation	InterationInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	COMBI_II_DPI
ASV_106_16S_022_3	ASV_1991_16S_022_3	0.979090739343034	1	0.705360	-0.705360	1.000000	3	1	1
ASV_826_16S_022_3	ASV_2001_16S_022_3	0.752742100778184	1	0.661864	-0.661864	1.000000	3	1	1
ASV_1876_16S_022_3	ASV_2035_16S_022_3	0.791900727352974	1	0.560905	-0.560905	1.000000	3	1	1
ASV_1347_16S_022_3	ASV_2066_16S_022_3	0.761750149675568	1	0.533567	-0.533567	1.000000	3	1	1
ASV_1132_16S_022_3	ASV_2096_16S_022_3	0.754130363437297	1	0.757315	-0.757315	1.000000	3	1	1
ASV_1292_16S_022_3	ASV_2111_16S_022_3	0.735888304097651	1	0.529162	-0.529162	1.000000	3	1	1
ASV_1238_16S_022_3	ASV_2139_16S_022_3	0.621046304702759	1	0.533567	-0.533567	1.000000	3	1	1
ASV_1025_16S_022_3	ASV_2171_16S_022_3	0.550087809562683	1	0.989556	-0.915878	0.000999	3	1	1
ASV_1598_16S_022_3	ASV_2183_16S_022_3	0.540975398216039	1	0.450544	-0.450544	1.000000	3	1	1
ASV_1598_16S_022_3	ASV_2271_16S_022_3	0.805000928548244	1	0.533567	-0.533567	1.000000	3	1	1
ASV_925_16S_022_3	ASV_2388_16S_022_3	0.992242597606857	1	0.616591	-0.616591	1.000000	3	1	1
ASV_284_16S_022_3	ASV_2403_16S_022_3	0.927249509838201	1	0.790049	-0.790049	1.000000	3	1	1
ASV_941_16S_022_3	ASV_2403_16S_022_3	0.66724	1	0.543412	-0.543412	1.000000	3	1	1
ASV_588_16S_022_3	OTU_7_18S_022_3	-0.863617699989948	1	0.510679	-0.306211	0.277722	3	1	1
OTU_14_18S_022_3	OTU_22_18S_022_3	0.985573819685114	1	0.619150	-0.351522	0.334665	3	1	1
OTU_28_18S_022_3	OTU_29_18S_022_3	0.610430717468262	1	0.725505	-0.531587	0.000999	3	1	1
ASV_43_16S_022_3	OTU_33_18S_022_3	0.835517311433916	1	0.324450	-0.324450	0.667333	3	1	1
ASV_172_16S_022_3	OTU_59_18S_022_3	0.66269463300705	1	0.443949	-0.357322	0.000999	3	1	1
OTU_32_18S_022_3	OTU_59_18S_022_3	0.84193754196167	1	0.555176	-0.408179	0.000999	3	1	1
ASV_362_16S_022_3	OTU_61_18S_022_3	0.79529054249731	1	0.581512	-0.575067	0.334665	3	1	1
ASV_1053_16S_022_3	OTU_58_18S_022_3	0.55091392993927	1	0.515219	-0.438378	0.390609	3	1	1
ASV_1056_16S_022_3	OTU_71_18S_022_3	-0.538064062595367	1	0.593841	-0.593841	0.944056	3	1	1
ASV_24_16S_022_3	OTU_76_18S_022_3	0.650264263153076	1	0.093947	-0.099037	0.166833	2	1	1
ASV_1690_16S_022_3	OTU_78_18S_022_3	-0.778648089491756	1	0.450405	-0.498171	0.834166	3	1	1
