Source	Target	association_score
ASV_87_16S_022_3	OTU_1060_18S_022_3	0.732838490470304
OTU_282_18S_022_3	OTU_1060_18S_022_3	0.75851206901261
ASV_1069_16S_022_3	OTU_1062_18S_022_3	0.969961762428284
OTU_554_18S_022_3	OTU_1078_18S_022_3	0.731905994347365
OTU_942_18S_022_3	OTU_1079_18S_022_3	0.840432465076447
OTU_367_18S_022_3	OTU_1087_18S_022_3	0.741886422006947
OTU_104_18S_022_3	OTU_1101_18S_022_3	-0.547485973724878
OTU_694_18S_022_3	OTU_1117_18S_022_3	0.78138929605484
OTU_638_18S_022_3	OTU_1121_18S_022_3	0.814146161205676
OTU_686_18S_022_3	OTU_1121_18S_022_3	0.589781522750854
OTU_698_18S_022_3	OTU_1154_18S_022_3	0.714620784944744
OTU_1026_18S_022_3	OTU_1154_18S_022_3	0.699259568487133
ASV_1991_16S_022_3	OTU_1161_18S_022_3	0.555123388767242
OTU_234_18S_022_3	OTU_1163_18S_022_3	0.780942130225079
ASV_200_16S_022_3	OTU_1169_18S_022_3	-0.734112192797867
OTU_704_18S_022_3	OTU_1190_18S_022_3	0.791449473495336
OTU_401_18S_022_3	OTU_1191_18S_022_3	0.736334581731676
OTU_132_18S_022_3	OTU_1211_18S_022_3	0.590655028820038
OTU_443_18S_022_3	OTU_1211_18S_022_3	0.623600283171056
ASV_171_16S_022_3	OTU_1217_18S_022_3	-0.591302752494812
OTU_717_18S_022_3	OTU_1217_18S_022_3	0.719812631607056
OTU_921_18S_022_3	OTU_1218_18S_022_3	0.913571059703827
OTU_1009_18S_022_3	OTU_1218_18S_022_3	0.96369469165802
OTU_1163_18S_022_3	OTU_1220_18S_022_3	0.643371522426605
ASV_2171_16S_022_3	OTU_1223_18S_022_3	0.807337185340612
OTU_729_18S_022_3	OTU_1228_18S_022_3	0.541694402694702
OTU_48_18S_022_3	OTU_1234_18S_022_3	-0.721113226045762
OTU_183_18S_022_3	OTU_1248_18S_022_3	0.589890003204346
OTU_942_18S_022_3	OTU_1292_18S_022_3	0.654935314843278
OTU_1113_18S_022_3	OTU_1297_18S_022_3	-0.858895287134925
OTU_96_18S_022_3	OTU_1314_18S_022_3	0.592700055778172
OTU_1067_18S_022_3	OTU_1314_18S_022_3	0.537480997937165
OTU_698_18S_022_3	OTU_1317_18S_022_3	0.822259795212747
OTU_1108_18S_022_3	OTU_1325_18S_022_3	0.556766152381897
OTU_1321_18S_022_3	OTU_1330_18S_022_3	0.639615804903386
ASV_1611_16S_022_3	OTU_1281_18S_022_3	0.580898569220044
ASV_293_16S_022_3	OTU_1366_18S_022_3	0.611442184344498
ASV_727_16S_022_3	OTU_1366_18S_022_3	0.62599778175354
OTU_413_18S_022_3	OTU_1372_18S_022_3	0.606986874845863
OTU_807_18S_022_3	OTU_1372_18S_022_3	0.770575386620354
ASV_698_16S_022_3	OTU_1387_18S_022_3	0.606261730194092
OTU_963_18S_022_3	OTU_1387_18S_022_3	0.552979826927185
OTU_71_18S_022_3	OTU_1392_18S_022_3	0.812919767981103
ASV_120_16S_022_3	OTU_1396_18S_022_3	-0.821193192847909
OTU_580_18S_022_3	OTU_1396_18S_022_3	-0.758311766143183
OTU_994_18S_022_3	OTU_1413_18S_022_3	0.763754036668436
OTU_19_18S_022_3	OTU_1415_18S_022_3	0.547046065330505
OTU_917_18S_022_3	OTU_1415_18S_022_3	0.7255499958992
OTU_190_18S_022_3	OTU_1417_18S_022_3	0.601975321769714
OTU_451_18S_022_3	OTU_1417_18S_022_3	0.80305427312851
OTU_184_18S_022_3	OTU_1420_18S_022_3	0.822744568869302
OTU_575_18S_022_3	OTU_1420_18S_022_3	0.631092309951782
ASV_594_16S_022_3	OTU_1435_18S_022_3	0.660241007804871
OTU_197_18S_022_3	OTU_1435_18S_022_3	-0.626686725759878
OTU_926_18S_022_3	OTU_1440_18S_022_3	0.751920390417595
OTU_100_18S_022_3	OTU_1442_18S_022_3	-0.689399778842926
ASV_1635_16S_022_3	OTU_1447_18S_022_3	0.683995366096497
OTU_1124_18S_022_3	OTU_1447_18S_022_3	0.793204037427061
OTU_1065_18S_022_3	OTU_1450_18S_022_3	0.855495065734093
OTU_1047_18S_022_3	OTU_1459_18S_022_3	0.746761324620859
ASV_631_16S_022_3	OTU_1464_18S_022_3	0.642725050449371
ASV_816_16S_022_3	OTU_1464_18S_022_3	-0.666131973266602
OTU_472_18S_022_3	OTU_1464_18S_022_3	0.635199546813965
ASV_2458_16S_022_3	OTU_1479_18S_022_3	0.7899932468416
OTU_525_18S_022_3	OTU_1479_18S_022_3	-0.74605189268639
ASV_314_16S_022_3	OTU_1480_18S_022_3	0.821075312129904
OTU_810_18S_022_3	OTU_1489_18S_022_3	0.98458729888019
OTU_796_18S_022_3	OTU_1496_18S_022_3	0.647447228431702
OTU_1133_18S_022_3	OTU_1500_18S_022_3	0.83722
OTU_1134_18S_022_3	OTU_1500_18S_022_3	0.709239601553585
OTU_1228_18S_022_3	OTU_1511_18S_022_3	0.752299248269189
OTU_313_18S_022_3	OTU_1513_18S_022_3	0.790683024169753
OTU_199_18S_022_3	OTU_1516_18S_022_3	0.595267951488495
OTU_814_18S_022_3	OTU_1541_18S_022_3	0.806523104462861
OTU_1354_18S_022_3	OTU_1541_18S_022_3	0.6026970744133
OTU_104_18S_022_3	OTU_1544_18S_022_3	-0.811680628710956
OTU_941_18S_022_3	OTU_1545_18S_022_3	0.641419529914856
OTU_1129_18S_022_3	OTU_1545_18S_022_3	0.810456370426053
ASV_1506_16S_022_3	OTU_1551_18S_022_3	0.587060630321503
ASV_1667_16S_022_3	OTU_1551_18S_022_3	0.770339062854351
OTU_1048_18S_022_3	OTU_1554_18S_022_3	0.741826224388116
OTU_227_18S_022_3	OTU_1556_18S_022_3	0.559877991676331
OTU_759_18S_022_3	OTU_1556_18S_022_3	0.565836668014526
ASV_1539_16S_022_3	OTU_1563_18S_022_3	0.776257120578763
OTU_1218_18S_022_3	OTU_1563_18S_022_3	0.59171724319458
ASV_58_16S_022_3	OTU_1565_18S_022_3	0.734066845305076
OTU_970_18S_022_3	OTU_1566_18S_022_3	0.760340629531418
OTU_890_18S_022_3	OTU_1582_18S_022_3	0.860499372168349
OTU_1230_18S_022_3	OTU_1584_18S_022_3	0.540921290031517
OTU_271_18S_022_3	OTU_1585_18S_022_3	0.542684853076935
OTU_796_18S_022_3	OTU_1603_18S_022_3	0.979956686496735
OTU_518_18S_022_3	OTU_1603_18S_022_3	-0.599526524543762
ASV_1086_16S_022_3	OTU_1604_18S_022_3	0.885663555941819
OTU_1479_18S_022_3	OTU_1604_18S_022_3	0.542044554201011
OTU_1174_18S_022_3	OTU_1614_18S_022_3	0.867104469632246
ASV_1069_16S_022_3	OTU_1616_18S_022_3	0.599373757839203
ASV_1896_16S_022_3	OTU_1619_18S_022_3	0.957750647312754
ASV_1943_16S_022_3	OTU_1619_18S_022_3	0.55316549539566
OTU_490_18S_022_3	OTU_1619_18S_022_3	-0.531751100351121
OTU_197_18S_022_3	OTU_1621_18S_022_3	-0.559089779853821
OTU_1496_18S_022_3	OTU_1622_18S_022_3	0.770399630069733
OTU_461_18S_022_3	OTU_1627_18S_022_3	0.583529770374298
OTU_475_18S_022_3	OTU_1627_18S_022_3	0.758115901016535
ASV_27_16S_022_3	OTU_1635_18S_022_3	-0.796807527542114
OTU_1374_18S_022_3	OTU_1639_18S_022_3	-0.712422430515289
OTU_1564_18S_022_3	OTU_1639_18S_022_3	0.638687491416931
ASV_1876_16S_022_3	OTU_1640_18S_022_3	0.707724213600159
OTU_39_18S_022_3	OTU_1640_18S_022_3	-0.765042839336777
OTU_386_18S_022_3	OTU_1643_18S_022_3	0.655968645533965
OTU_1545_18S_022_3	OTU_1648_18S_022_3	0.795777191754052
OTU_137_18S_022_3	OTU_1577_18S_022_3	0.613470187564536
OTU_1013_18S_022_3	OTU_1651_18S_022_3	0.673668742179871
OTU_1012_18S_022_3	OTU_1654_18S_022_3	0.781369053373462
OTU_1133_18S_022_3	OTU_1660_18S_022_3	0.797715783119202
ASV_1671_16S_022_3	OTU_1689_18S_022_3	-0.533480525016785
OTU_1075_18S_022_3	OTU_1698_18S_022_3	0.93509945044055
ASV_405_16S_022_3	OTU_1701_18S_022_3	-0.758427381643181
ASV_946_16S_022_3	OTU_1704_18S_022_3	0.580660506633963
OTU_1092_18S_022_3	OTU_1726_18S_022_3	0.759068452911051
OTU_1435_18S_022_3	OTU_1727_18S_022_3	0.627552032470703
ASV_1032_16S_022_3	OTU_1736_18S_022_3	0.743421736856035
ASV_186_16S_022_3	OTU_1742_18S_022_3	0.654308080673218
OTU_1218_18S_022_3	OTU_1742_18S_022_3	0.934132985031118
ASV_27_16S_022_3	OTU_1745_18S_022_3	-0.762011655460448
OTU_518_18S_022_3	OTU_1709_18S_022_3	0.808794794023348
OTU_1729_18S_022_3	OTU_1709_18S_022_3	0.915074022389738
OTU_366_18S_022_3	OTU_1703_18S_022_3	0.67424476146698
OTU_439_18S_022_3	OTU_1768_18S_022_3	0.646946132183075
OTU_1101_18S_022_3	OTU_1768_18S_022_3	0.607635433187123
OTU_1479_18S_022_3	OTU_1768_18S_022_3	0.571180939674377
OTU_455_18S_022_3	OTU_1770_18S_022_3	0.582494488124796
OTU_969_18S_022_3	OTU_1770_18S_022_3	0.831832084699746
OTU_1160_18S_022_3	OTU_1777_18S_022_3	0.756617052142172
OTU_1777_18S_022_3	OTU_1740_18S_022_3	0.780380439449754
OTU_923_18S_022_3	OTU_1780_18S_022_3	0.675147868910068
OTU_1703_18S_022_3	OTU_1781_18S_022_3	0.651079442573883
OTU_323_18S_022_3	OTU_1792_18S_022_3	0.818130814382578
OTU_494_18S_022_3	OTU_1792_18S_022_3	0.819146927020008
OTU_554_18S_022_3	OTU_1792_18S_022_3	0.545610689400611
OTU_873_18S_022_3	OTU_1803_18S_022_3	0.906910717487335
OTU_1134_18S_022_3	OTU_1805_18S_022_3	0.625416576862335
OTU_1250_18S_022_3	OTU_1805_18S_022_3	0.57207766236015
OTU_944_18S_022_3	OTU_1807_18S_022_3	0.828224285922867
OTU_1248_18S_022_3	OTU_1824_18S_022_3	0.605914890766144
OTU_1770_18S_022_3	OTU_1824_18S_022_3	0.580797570319457
OTU_599_18S_022_3	OTU_1823_18S_022_3	0.773544099331242
OTU_183_18S_022_3	OTU_1830_18S_022_3	0.585888054486031
OTU_451_18S_022_3	OTU_1841_18S_022_3	0.533251130332489
OTU_451_18S_022_3	OTU_1843_18S_022_3	0.560419082641602
OTU_679_18S_022_3	OTU_1843_18S_022_3	0.630985900131828
ASV_1195_16S_022_3	OTU_1848_18S_022_3	0.840143670811308
OTU_1079_18S_022_3	OTU_1859_18S_022_3	0.821059556002137
OTU_19_18S_022_3	OTU_1869_18S_022_3	0.561092249797095
OTU_1051_18S_022_3	OTU_1869_18S_022_3	0.683802626353106
OTU_1108_18S_022_3	OTU_1874_18S_022_3	0.81381417049215
ASV_2055_16S_022_3	OTU_1910_18S_022_3	0.834162119906181
OTU_1259_18S_022_3	OTU_1910_18S_022_3	0.807117805424977
OTU_101_18S_022_3	OTU_1911_18S_022_3	0.538017013296073
OTU_1067_18S_022_3	OTU_1914_18S_022_3	0.572473883628845
OTU_1479_18S_022_3	OTU_1922_18S_022_3	0.753513718823005
OTU_511_18S_022_3	OTU_1925_18S_022_3	0.54477753155429
OTU_1781_18S_022_3	OTU_1925_18S_022_3	0.531923756413492
ASV_293_16S_022_3	OTU_1931_18S_022_3	-0.641909837722778
ASV_727_16S_022_3	OTU_1931_18S_022_3	-0.749397087475668
OTU_1191_18S_022_3	OTU_1933_18S_022_3	0.826740308535474
OTU_1067_18S_022_3	OTU_1942_18S_022_3	0.700366231003696
OTU_1833_18S_022_3	OTU_1942_18S_022_3	0.760769671297039
ASV_2183_16S_022_3	OTU_1956_18S_022_3	0.785078373331491
ASV_1073_16S_022_3	OTU_1965_18S_022_3	0.769519090652466
ASV_2247_16S_022_3	OTU_1976_18S_022_3	0.748770567422984
OTU_475_18S_022_3	OTU_1982_18S_022_3	0.752436193262696
OTU_70_18S_022_3	OTU_2008_18S_022_3	0.637910783290863
OTU_624_18S_022_3	OTU_2008_18S_022_3	0.860427689447463
OTU_820_18S_022_3	OTU_2008_18S_022_3	0.584035003781462
OTU_872_18S_022_3	OTU_2011_18S_022_3	0.805763869772412
OTU_644_18S_022_3	OTU_2028_18S_022_3	0.757792141804738
OTU_665_18S_022_3	OTU_2045_18S_022_3	0.755456864833832
OTU_969_18S_022_3	OTU_2045_18S_022_3	0.576077178207413
OTU_526_18S_022_3	OTU_2046_18S_022_3	0.675454331155162
OTU_807_18S_022_3	OTU_2046_18S_022_3	0.663493692874908
OTU_1108_18S_022_3	OTU_2052_18S_022_3	0.8078035806268
OTU_264_18S_022_3	OTU_2051_18S_022_3	-0.678717311085902
OTU_970_18S_022_3	OTU_2051_18S_022_3	0.739466667175293
OTU_1026_18S_022_3	OTU_2067_18S_022_3	0.683328092098236
OTU_1729_18S_022_3	OTU_2067_18S_022_3	0.743096859511494
OTU_1498_18S_022_3	OTU_2071_18S_022_3	0.784797668457031
OTU_364_18S_022_3	OTU_2076_18S_022_3	0.778115209715308
OTU_733_18S_022_3	OTU_2076_18S_022_3	0.654690444469452
ASV_94_16S_022_3	OTU_2079_18S_022_3	0.641041934490204
OTU_828_18S_022_3	OTU_2079_18S_022_3	0.552043557167053
OTU_844_18S_022_3	OTU_2079_18S_022_3	0.79734
OTU_728_18S_022_3	OTU_2080_18S_022_3	0.785632765288719
OTU_321_18S_022_3	OTU_2081_18S_022_3	0.894087716407215
OTU_342_18S_022_3	OTU_2089_18S_022_3	-0.834322372389036
OTU_1581_18S_022_3	OTU_2099_18S_022_3	0.745958268642426
OTU_873_18S_022_3	OTU_2114_18S_022_3	0.575751185417175
OTU_1781_18S_022_3	OTU_2114_18S_022_3	0.533723890781403
OTU_1498_18S_022_3	OTU_2130_18S_022_3	0.76158203898142
ASV_791_16S_022_3	OTU_2138_18S_022_3	0.866509498566114
ASV_1943_16S_022_3	OTU_2138_18S_022_3	0.764167518199905
OTU_1161_18S_022_3	OTU_2138_18S_022_3	0.932408154010773
OTU_1841_18S_022_3	OTU_2139_18S_022_3	0.717060116608026
OTU_301_18S_022_3	OTU_2141_18S_022_3	0.598832164301651
OTU_777_18S_022_3	OTU_2141_18S_022_3	0.770767306948262
OTU_819_18S_022_3	OTU_2141_18S_022_3	0.61154162608476
OTU_872_18S_022_3	OTU_2142_18S_022_3	0.571088277099173
OTU_1057_18S_022_3	OTU_2142_18S_022_3	0.795165125609229
OTU_1459_18S_022_3	OTU_2142_18S_022_3	0.900979285770473
OTU_1841_18S_022_3	OTU_2142_18S_022_3	0.570687603392058
OTU_418_18S_022_3	OTU_2145_18S_022_3	0.900876998901367
OTU_1704_18S_022_3	OTU_2145_18S_022_3	0.615311443805695
OTU_321_18S_022_3	OTU_2151_18S_022_3	0.79546751688329
OTU_944_18S_022_3	OTU_2151_18S_022_3	0.71153736114502
OTU_679_18S_022_3	OTU_2150_18S_022_3	0.598482131958008
OTU_1491_18S_022_3	OTU_2152_18S_022_3	0.540232360363007
OTU_459_18S_022_3	OTU_2168_18S_022_3	0.735473113665844
OTU_1301_18S_022_3	OTU_2172_18S_022_3	0.567720651626587
OTU_1383_18S_022_3	OTU_2172_18S_022_3	0.74994567931969
OTU_1413_18S_022_3	OTU_2172_18S_022_3	0.594015238906976
OTU_421_18S_022_3	OTU_2177_18S_022_3	0.853062044503496
OTU_917_18S_022_3	OTU_2185_18S_022_3	0.562547336786074
OTU_1727_18S_022_3	OTU_2184_18S_022_3	0.55094838142395
OTU_452_18S_022_3	OTU_2194_18S_022_3	0.561769485473633
OTU_874_18S_022_3	OTU_2198_18S_022_3	0.793378689777634
OTU_923_18S_022_3	OTU_2198_18S_022_3	0.704759519332555
OTU_1400_18S_022_3	OTU_2198_18S_022_3	0.587955282359801
ASV_94_16S_022_3	OTU_2200_18S_022_3	0.58694
OTU_854_18S_022_3	OTU_2200_18S_022_3	0.856169258932596
ASV_594_16S_022_3	OTU_2204_18S_022_3	0.5837042927742
OTU_1112_18S_022_3	OTU_2206_18S_022_3	0.547636432665923
OTU_1640_18S_022_3	OTU_2209_18S_022_3	0.619533658027649
OTU_1489_18S_022_3	OTU_2223_18S_022_3	0.537864769517651
ASV_787_16S_022_3	OTU_2245_18S_022_3	0.765992586165272
OTU_1830_18S_022_3	OTU_2245_18S_022_3	0.56922330619382
OTU_2185_18S_022_3	OTU_2245_18S_022_3	0.557968974113464
ASV_2139_16S_022_3	OTU_2250_18S_022_3	0.891290547606738
OTU_1491_18S_022_3	OTU_2254_18S_022_3	0.617210715140335
ASV_111_16S_022_3	OTU_2256_18S_022_3	-0.746156236263447
OTU_1154_18S_022_3	OTU_2261_18S_022_3	0.763232111930847
OTU_694_18S_022_3	OTU_2263_18S_022_3	0.673619019088089
OTU_1729_18S_022_3	OTU_2263_18S_022_3	0.847153723239899
OTU_1792_18S_022_3	OTU_2266_18S_022_3	0.769301870721778
OTU_2052_18S_022_3	OTU_2266_18S_022_3	0.65777987241745
OTU_1067_18S_022_3	OTU_2268_18S_022_3	0.573671201895746
OTU_1396_18S_022_3	OTU_2268_18S_022_3	0.679067661657111
OTU_827_18S_022_3	OTU_2298_18S_022_3	0.553364634513855
OTU_2153_18S_022_3	OTU_2298_18S_022_3	0.89260663681096
OTU_571_18S_022_3	OTU_2300_18S_022_3	0.661000566633414
OTU_2166_18S_022_3	OTU_2300_18S_022_3	0.690805375576019
OTU_834_18S_022_3	OTU_2312_18S_022_3	0.753809046848192
ASV_936_16S_022_3	OTU_2306_18S_022_3	0.769195978685174
OTU_2008_18S_022_3	OTU_2328_18S_022_3	0.665934145450592
OTU_1895_18S_022_3	OTU_2341_18S_022_3	0.930357327275496
OTU_2152_18S_022_3	OTU_2350_18S_022_3	-0.659444054245996
OTU_874_18S_022_3	OTU_2401_18S_022_3	0.7327181332426
OTU_1250_18S_022_3	OTU_2405_18S_022_3	0.631835103034973
OTU_1875_18S_022_3	OTU_2405_18S_022_3	0.578374087810516
OTU_326_18S_022_3	OTU_2410_18S_022_3	0.79696
ASV_1238_16S_022_3	OTU_2412_18S_022_3	0.659122109413147
OTU_591_18S_022_3	OTU_2417_18S_022_3	0.533662855625153
OTU_706_18S_022_3	OTU_2432_18S_022_3	0.763538547935625
OTU_1498_18S_022_3	OTU_2448_18S_022_3	0.563606560230255
OTU_1564_18S_022_3	OTU_2448_18S_022_3	0.732416212558746
OTU_1639_18S_022_3	OTU_2448_18S_022_3	0.954951345920563
OTU_1701_18S_022_3	OTU_2452_18S_022_3	0.739140989521225
OTU_1342_18S_022_3	OTU_2465_18S_022_3	0.579737961292267
OTU_400_18S_022_3	OTU_2477_18S_022_3	-0.775439109953328
OTU_890_18S_022_3	OTU_2477_18S_022_3	0.586826342748231
OTU_1092_18S_022_3	OTU_2477_18S_022_3	0.60089
OTU_672_18S_022_3	OTU_2479_18S_022_3	0.614133715629578
OTU_1803_18S_022_3	OTU_2479_18S_022_3	0.54168
OTU_332_18S_022_3	OTU_2514_18S_022_3	0.546543121337891
OTU_554_18S_022_3	OTU_2514_18S_022_3	0.731977939605713
OTU_1579_18S_022_3	OTU_2518_18S_022_3	0.749921682327971
OTU_295_18S_022_3	OTU_2521_18S_022_3	0.882620042980249
OTU_2092_18S_022_3	OTU_2527_18S_022_3	0.571039333312247
OTU_1780_18S_022_3	OTU_2526_18S_022_3	0.61695
OTU_1735_18S_022_3	OTU_2525_18S_022_3	0.581614851951599
ASV_2132_16S_022_3	OTU_2537_18S_022_3	0.557756841182709
OTU_1082_18S_022_3	OTU_2556_18S_022_3	0.537834063300273
OTU_2223_18S_022_3	OTU_2556_18S_022_3	0.544351577758789
OTU_1875_18S_022_3	OTU_2570_18S_022_3	0.612266166865858
ASV_613_16S_022_3	OTU_2611_18S_022_3	0.860851474891832
OTU_258_18S_022_3	OTU_2611_18S_022_3	0.595781326293945
OTU_1013_18S_022_3	OTU_2611_18S_022_3	0.530945003032684
OTU_1349_18S_022_3	OTU_2611_18S_022_3	0.818709028196253
OTU_201_18S_022_3	OTU_2612_18S_022_3	0.570444524288177
OTU_312_18S_022_3	OTU_2616_18S_022_3	-0.760361596240084
OTU_2417_18S_022_3	OTU_2616_18S_022_3	0.818321156560857
OTU_942_18S_022_3	OTU_2640_18S_022_3	-0.81859177795485
ASV_731_16S_022_3	OTU_2648_18S_022_3	-0.782924279313929
ASV_2553_16S_022_3	OTU_2660_18S_022_3	0.87991545205815
ASV_626_16S_022_3	OTU_2669_18S_022_3	-0.59154
ASV_1162_16S_022_3	OTU_2679_18S_022_3	0.749652504084937
OTU_719_18S_022_3	OTU_2679_18S_022_3	0.75161981193033
OTU_2152_18S_022_3	OTU_2656_18S_022_3	0.61257
OTU_444_18S_022_3	OTU_2684_18S_022_3	0.535470774743187
OTU_1017_18S_022_3	OTU_2684_18S_022_3	0.901175200939178
OTU_1022_18S_022_3	OTU_2688_18S_022_3	0.744038985577928
OTU_1191_18S_022_3	OTU_2688_18S_022_3	0.576467454433441
OTU_1869_18S_022_3	OTU_2690_18S_022_3	0.580737519901744
OTU_2467_18S_022_3	OTU_2690_18S_022_3	0.677193880081177
ASV_948_16S_022_3	OTU_2692_18S_022_3	0.813115899730265
OTU_1812_18S_022_3	OTU_2691_18S_022_3	0.811372386895525
OTU_443_18S_022_3	OTU_2698_18S_022_3	0.68926
OTU_2412_18S_022_3	OTU_2716_18S_022_3	0.942850239845496
OTU_1057_18S_022_3	OTU_2715_18S_022_3	0.642018854618073
OTU_1850_18S_022_3	OTU_2715_18S_022_3	0.567493855953217
OTU_2154_18S_022_3	OTU_2715_18S_022_3	0.576429128646851
OTU_1516_18S_022_3	OTU_2719_18S_022_3	0.72152
OTU_1703_18S_022_3	OTU_2719_18S_022_3	0.545629283025085
OTU_2184_18S_022_3	OTU_2719_18S_022_3	0.874620497226715
OTU_1491_18S_022_3	OTU_2724_18S_022_3	0.661636483578406
OTU_2152_18S_022_3	OTU_2724_18S_022_3	0.680575610398089
OTU_2611_18S_022_3	OTU_2742_18S_022_3	0.727065014501528
OTU_93_18S_022_3	OTU_2747_18S_022_3	-0.743801326961657
OTU_905_18S_022_3	OTU_2747_18S_022_3	0.754823323532785
OTU_526_18S_022_3	OTU_2770_18S_022_3	0.815595030784607
OTU_938_18S_022_3	OTU_2770_18S_022_3	0.579661190509796
OTU_1018_18S_022_3	OTU_2770_18S_022_3	0.706413447856903
OTU_1764_18S_022_3	OTU_2770_18S_022_3	0.67357212305069
OTU_1117_18S_022_3	OTU_2771_18S_022_3	0.547868430614471
OTU_1372_18S_022_3	OTU_2771_18S_022_3	0.9600104608685
OTU_1729_18S_022_3	OTU_2771_18S_022_3	-0.68222
OTU_1709_18S_022_3	OTU_2771_18S_022_3	0.60329
OTU_1700_18S_022_3	OTU_2787_18S_022_3	0.654569327831268
OTU_239_18S_022_3	OTU_2791_18S_022_3	0.817524555358514
OTU_2623_18S_022_3	OTU_2811_18S_022_3	0.757168742885651
OTU_1075_18S_022_3	OTU_2842_18S_022_3	-0.692643320006055
OTU_1564_18S_022_3	OTU_2842_18S_022_3	0.714446866219714
OTU_1698_18S_022_3	OTU_2842_18S_022_3	0.633841753005981
OTU_2071_18S_022_3	OTU_2842_18S_022_3	0.601424157546126
OTU_1017_18S_022_3	OTU_2853_18S_022_3	0.56805523871446
OTU_1128_18S_022_3	OTU_2853_18S_022_3	-0.716228121665858
OTU_1895_18S_022_3	OTU_2853_18S_022_3	0.864241659641266
OTU_2656_18S_022_3	OTU_2853_18S_022_3	0.879210405812138
OTU_1051_18S_022_3	OTU_2859_18S_022_3	0.560184210430299
OTU_2139_18S_022_3	OTU_2859_18S_022_3	0.938389778137207
OTU_2166_18S_022_3	OTU_2859_18S_022_3	0.821732461452484
OTU_2001_18S_022_3	OTU_2866_18S_022_3	0.903655529022217
OTU_2599_18S_022_3	OTU_2866_18S_022_3	0.967439874921658
ASV_313_16S_022_3	OTU_2880_18S_022_3	-0.796610881883467
OTU_946_18S_022_3	OTU_2880_18S_022_3	0.737770020961761
OTU_725_18S_022_3	OTU_2882_18S_022_3	0.845031989722337
OTU_1456_18S_022_3	OTU_2882_18S_022_3	0.765648751381553
OTU_1541_18S_022_3	OTU_2882_18S_022_3	0.532551190046128
ASV_547_16S_022_3	OTU_2718_18S_022_3	0.796213363398523
ASV_1527_16S_022_3	OTU_2718_18S_022_3	0.734053043828162
ASV_557_16S_022_3	OTU_2897_18S_022_3	0.743082859760525
OTU_1498_18S_022_3	OTU_2918_18S_022_3	0.926828707676801
OTU_2448_18S_022_3	OTU_2918_18S_022_3	-0.625121116638184
OTU_2268_18S_022_3	OTU_2943_18S_022_3	0.814123193205898
OTU_2405_18S_022_3	OTU_2973_18S_022_3	0.702846196543479
OTU_2570_18S_022_3	OTU_2973_18S_022_3	-0.55768483877182
OTU_2787_18S_022_3	OTU_2975_18S_022_3	0.90143148635477
OTU_1004_18S_022_3	OTU_2992_18S_022_3	0.603101134300232
OTU_1681_18S_022_3	OTU_2992_18S_022_3	0.791913154844725
OTU_486_18S_022_3	OTU_2995_18S_022_3	-0.572772085666656
OTU_1374_18S_022_3	OTU_2995_18S_022_3	0.606147289276123
OTU_2529_18S_022_3	OTU_3038_18S_022_3	0.545708775520325
OTU_191_18S_022_3	OTU_3041_18S_022_3	-0.840868217695711
OTU_1354_18S_022_3	OTU_3042_18S_022_3	0.677657604217529
OTU_2189_18S_022_3	OTU_3042_18S_022_3	0.860160971000446
OTU_1895_18S_022_3	OTU_3043_18S_022_3	-0.782602412866974
OTU_2341_18S_022_3	OTU_3043_18S_022_3	0.564454257488251
ASV_326_16S_022_3	OTU_3069_18S_022_3	-0.742215921977126
ASV_1086_16S_022_3	OTU_3069_18S_022_3	0.611766189743258
OTU_2962_18S_022_3	OTU_3070_18S_022_3	0.762692928314209
OTU_1134_18S_022_3	OTU_3074_18S_022_3	-0.785429489903053
OTU_1372_18S_022_3	OTU_3074_18S_022_3	0.6392
OTU_1500_18S_022_3	OTU_3074_18S_022_3	0.934046084427105
OTU_2152_18S_022_3	OTU_3074_18S_022_3	0.592358204253579
OTU_968_18S_022_3	OTU_3081_18S_022_3	0.892224278705091
OTU_1297_18S_022_3	OTU_3081_18S_022_3	0.579658329486847
OTU_2473_18S_022_3	OTU_3095_18S_022_3	0.963079333305359
OTU_729_18S_022_3	OTU_3111_18S_022_3	0.715077633773305
OTU_1128_18S_022_3	OTU_3111_18S_022_3	0.656366856256269
OTU_1584_18S_022_3	OTU_3111_18S_022_3	-0.641485879547667
OTU_2350_18S_022_3	OTU_3111_18S_022_3	0.66508823633194
OTU_3043_18S_022_3	OTU_3111_18S_022_3	0.957897796762974
ASV_1336_16S_022_3	OTU_3121_18S_022_3	0.631650144855255
OTU_2145_18S_022_3	OTU_3121_18S_022_3	0.558537744963335
OTU_2361_18S_022_3	OTU_3129_18S_022_3	0.991222319615598
OTU_2223_18S_022_3	OTU_3137_18S_022_3	0.682467455356138
OTU_1621_18S_022_3	OTU_3136_18S_022_3	0.735848934103426
OTU_2853_18S_022_3	OTU_3141_18S_022_3	0.601677775382996
OTU_1117_18S_022_3	OTU_3145_18S_022_3	0.950270414352417
OTU_2263_18S_022_3	OTU_3145_18S_022_3	0.571040034294128
OTU_2973_18S_022_3	OTU_3145_18S_022_3	0.630234942595364
OTU_545_18S_022_3	OTU_3152_18S_022_3	0.691099166870117
OTU_222_18S_022_3	OTU_3201_18S_022_3	0.57513040304184
ASV_1312_16S_022_3	OTU_3220_18S_022_3	0.738270455853141
OTU_1112_18S_022_3	OTU_3228_18S_022_3	0.669075936839747
