ASV	BL.20130417	BL.20130507	BL.20130604	BL.20130709	BL.20130801	BL.20130917	BL.20131015	BL.20140114	BL.20140211	BL.20140310	BL.20141007	BL.20141111	BL.20150113	BL.20150210	BL.20150916	BL.20151006	BL.20151110	BL.20151215	BL.20160119	BL.20160210	BL.20160308	BL.20160405	BL.20160504
ASV_74_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	3.75829573647625	2.74717108971554	5.16530567148771	0.304548221291347	-3.14061842026867	0.993920808310272	5.70753418529577	5.46008434047809	-3.14061842026867	-0.943393842932451	4.83281250423825	5.39634933574728	4.29326768548771	0.213650455125501	-0.145930880848498	-3.14061842026867	-3.14061842026867	-3.14061842026867	1.88244491524056
ASV_75_16S_022_3	2.34266835314181	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	2.00523374498616	3.0675895095644	4.99339088300355	3.81344345384139	4.4855680928945	2.14715677540135	3.50904597505586	3.80764774067808	4.0841349854993	3.26129382666644	3.72056668313211	2.7558032726787	3.50205234264231	3.43294767805111	3.5609473960729	3.99648244802656	3.51313636798407	2.01378091730164
ASV_78_16S_022_3	2.17081809621515	-3.14061842026867	-3.14061842026867	-3.14061842026867	2.23682659698811	3.86153173535178	2.28892015556629	4.18517437265882	3.79655893913938	3.81767781712445	3.38297018558295	3.35959716326248	3.13647946683691	2.80218095485803	4.76666237920634	4.50450596352159	4.41930840638307	3.78224374336494	4.241635934201	3.2825332305519	2.95167286535143	3.30634195467139	3.89383299367538
ASV_80_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	1.20672604876839	-3.14061842026867	2.81192772693141	1.5884393123981	2.75177872586265	1.7118387041435	2.4799405645681	2.59437254368983	1.95313178053809	0.598705999640991	0.177539106030739	-3.14061842026867	1.00210781548977	1.33314521372236	1.29133232231642	1.53639096735829	1.98120201670483	2.01378091730164
ASV_81_16S_022_3	2.61710519884357	1.67551930501729	1.25258735711449	-3.14061842026867	-3.14061842026867	-3.14061842026867	1.1539402227273	2.99424928372536	3.9242684639713	3.42753416371072	-3.14061842026867	1.87619997172374	3.18423389813281	4.28115737337598	2.49582598452687	2.57543437882911	3.04348534513048	3.11140232031929	3.79349109876776	4.1197647807723	4.75173113739418	4.50625246498845	3.66833926501621
ASV_83_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	2.33691005554509	3.41622071869642	4.94567706228095	3.97507853673709	2.99908270252827	2.83764001646904	4.58180159040846	4.59037174856678	2.17003895127729	2.16764927713253	4.31024347764751	4.53424793272033	4.78541244061066	3.97485057081906	3.15605985073021	2.13476170592571	2.64475943097176	3.37593524647059	3.00987764244416
ASV_84_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	0.343010006510974	1.89563699505725	-3.14061842026867	4.61666045991966	4.56359562591189	2.18985753057879	2.0804267925876	2.86079645769248	2.02582235528114	1.22736123052942	3.03301404526318	2.08031123252667	1.60808826039671	3.74419961835981	0.407925715540496	1.91099775803158	1.30512955020573
ASV_85_16S_022_3	-3.14061842026867	-3.14061842026867	2.1398905521154	-3.14061842026867	2.7581235206214	3.60462132156676	2.0477580987494	2.30110210316542	0.0338096364589906	2.66539411166382	2.76393097717672	4.32425152912259	2.90515033093626	1.58676939844367	2.90958989544973	-3.14061842026867	-3.14061842026867	1.03196077863945	1.30750278310902	3.12715178133851	2.54799187903677	1.85490829138054	1.89983665795243
ASV_88_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	3.42834207922877	2.69438526367445	-3.14061842026867	-3.14061842026867	-3.14061842026867	1.75629046671434	1.07182715605357	-3.14061842026867	-3.14061842026867	1.44600386002819	1.32267141033374	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867
ASV_89_16S_022_3	-3.14061842026867	-3.14061842026867	4.06026739916554	4.18713173306127	3.09905010759199	3.16838455479184	4.01931067841805	3.42410584495768	1.93092962134487	2.88099045734265	4.41685400155056	3.79350950594584	2.41018007896007	1.4443490584019	4.28549994726391	4.28136241220738	3.69407291127163	2.56819528705026	2.22119273328312	1.44161452536576	1.46001798857371	2.73994647975059	4.26101591521252
ASV_91_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	3.39148087525085	3.24256011794282	0.966066146951352	-0.943393842932451	3.78368027283351	2.82674880711002	2.0054976782788	-3.14061842026867	0.182573186123538	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867
ASV_92_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	4.61229204335298	3.5282949525447	4.08859302971917	0.923381343779235	2.29905682254378	3.75635444629053	4.19436345860314	1.72471726249722	2.32597351919753	1.97564471512912	2.97787092769477	3.26814616367732	3.83527250368862	4.2444411684605	4.05852266681553	1.64605613717633
