ASV	BL.20130417	BL.20130507	BL.20130604	BL.20130709	BL.20130801	BL.20130917	BL.20131015	BL.20140114	BL.20140211	BL.20140310	BL.20141007	BL.20141111	BL.20150113	BL.20150210	BL.20150916	BL.20151006	BL.20151110	BL.20151215	BL.20160119	BL.20160210	BL.20160308	BL.20160405	BL.20160504
ASV_44_16S_3.200	234	250	76	0	0	0	40	45	353	179	50	19	0	64	24	40	231	129	72	96	313	660	10
ASV_45_16S_3.200	0	0	26	0	13	0	0	22	395	42	0	43	15	154	0	0	27	114	27	20	56	34	13
ASV_47_16S_3.200	0	0	0	0	0	0	0	16	1762	59	0	5	164	1237	0	0	0	39	65	166	107	61	0
ASV_49_16S_3.200	0	0	0	66	101	140	69	0	0	0	84	0	0	0	108	31	0	0	0	0	0	0	0
ASV_50_16S_3.200	64	0	0	0	0	10	0	0	1796	45	0	0	10	87	0	0	0	5	16	177	46	156	0
ASV_51_16S_3.200	1980	1682	309	0	0	113	272	19	61	109	32	27	0	34	0	40	101	35	96	22	55	82	36
ASV_54_16S_3.200	196	340	59	23	0	0	0	0	263	68	19	12	0	21	131	55	12	0	0	12	32	63	40
ASV_57_16S_3.200	21	0	0	0	0	0	7	42	1073	28	0	7	54	818	0	10	0	81	29	6	80	9	0
ASV_58_16S_3.200	0	43	1048	159	190	138	245	32	62	1042	64	18	9	16	5	54	13	0	20	19	0	0	0
ASV_59_16S_3.200	9	149	60	135	9	48	26	0	170	15	28	26	14	4	126	90	13	3	5	56	61	44	25
ASV_60_16S_3.200	0	0	294	369	71	60	432	0	0	0	47	24	14	0	84	32	19	0	0	0	0	0	170
ASV_61_16S_3.200	72	0	43	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	69	410	897	47
ASV_63_16S_3.200	95	204	1217	419	38	0	0	0	0	22	13	7	0	0	0	11	17	0	7	0	16	18	285
ASV_64_16S_3.200	92	90	51	0	9	44	26	0	41	9	0	0	0	0	15	14	18	18	36	22	8	0	19
ASV_65_16S_3.200	11	26	18	0	0	15	28	11	251	15	0	0	23	176	0	0	17	45	0	9	33	12	0
ASV_66_16S_3.200	1271	384	50	0	0	0	0	157	228	1158	0	0	65	109	0	0	0	30	106	58	363	1528	156
ASV_67_16S_3.200	0	0	0	0	13	53	35	0	26	5	0	35	12	62	0	48	4	0	0	0	0	0	0
ASV_68_16S_3.200	0	0	0	0	0	0	0	0	295	0	0	0	0	196	0	40	0	131	40	0	0	0	0
ASV_72_16S_3.200	0	0	14	0	13	32	45	0	0	0	13	0	9	24	14	0	0	0	0	0	0	0	0
ASV_74_16S_3.200	0	0	0	0	97	84	346	0	0	0	133	251	0	0	89	74	104	4	0	9	0	0	0
ASV_75_16S_3.200	0	0	0	0	0	0	55	49	423	89	15	16	35	351	0	38	43	40	42	46	68	0	0
ASV_78_16S_3.200	0	0	0	0	0	0	0	68	621	40	10	49	41	130	20	154	0	152	99	43	11	22	0
ASV_80_16S_3.200	0	0	0	0	0	0	0	0	48	0	0	6	0	37	0	11	0	0	0	0	0	0	0
ASV_81_16S_3.200	0	0	0	0	0	0	0	12	413	10	0	0	48	343	0	10	0	47	41	33	61	28	4
ASV_83_16S_3.200	0	0	0	0	0	28	83	0	209	39	20	64	0	53	28	46	85	118	0	0	0	0	0
ASV_84_16S_3.200	0	0	0	0	0	0	11	13	4	726	177	153	33	780	18	47	223	41	18	106	77	102	26
ASV_85_16S_3.200	0	3	201	0	69	396	110	37	13	197	63	573	175	140	26	6	0	25	59	96	123	37	36
ASV_89_16S_3.200	30	54	91	0	0	54	0	20	56	28	39	45	13	24	49	51	57	27	36	0	0	0	52
ASV_91_16S_3.200	0	37	0	0	0	0	45	0	0	0	80	66	0	0	147	0	33	0	14	0	0	0	0
ASV_92_16S_3.200	0	28	0	0	0	0	0	44	460	47	0	0	42	373	0	0	0	48	70	0	103	42	0
ASV_93_16S_3.200	41	55	49	0	0	0	0	24	432	70	0	0	8	142	8	0	28	47	33	26	101	32	0
ASV_94_16S_3.200	0	0	0	0	0	0	0	12	1196	9	0	0	47	701	0	0	0	0	17	14	10	35	0
ASV_95_16S_3.200	14	0	0	0	0	0	0	0	200	15	0	0	14	59	0	0	0	17	0	0	0	0	0
ASV_96_16S_3.200	0	0	0	0	0	0	0	10	0	0	0	23	0	0	0	0	43	13	15	0	0	0	0
ASV_97_16S_3.200	0	0	0	0	45	38	0	0	0	0	17	48	0	0	71	93	14	37	0	0	0	0	0
ASV_99_16S_3.200	0	6	0	0	0	0	0	5	187	0	0	4	21	153	0	0	0	28	13	14	10	0	0
ASV_101_16S_3.200	0	0	0	0	0	126	45	0	0	16	0	0	0	0	126	0	0	0	0	0	0	0	0
ASV_102_16S_3.200	0	0	108	488	73	0	335	0	0	0	0	40	0	0	80	0	0	0	0	0	0	0	63
ASV_103_16S_3.200	0	0	0	0	0	0	0	13	155	0	0	50	0	106	0	0	0	0	0	0	0	0	0
ASV_104_16S_3.200	0	0	0	0	0	0	0	50	162	41	0	34	44	125	0	61	0	67	52	23	39	0	13
ASV_105_16S_3.200	0	0	13	0	0	0	0	0	136	0	0	0	0	51	0	0	0	51	0	16	18	17	88
ASV_106_16S_3.200	0	28	0	0	0	112	82	0	39	0	35	16	0	0	61	20	31	20	0	0	0	6	0
ASV_109_16S_3.200	0	201	0	299	25	0	51	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	24
ASV_110_16S_3.200	0	0	0	0	0	0	39	0	109	32	0	0	0	87	0	0	0	46	0	0	0	0	0
ASV_111_16S_3.200	0	0	0	0	0	0	0	3	72	13	0	17	0	0	0	25	0	42	16	0	3	7	0
ASV_113_16S_3.200	781	143	40	0	0	66	219	177	122	261	28	31	30	150	0	42	114	98	115	0	80	57	0
ASV_115_16S_3.200	15	0	0	0	6	0	0	13	221	31	0	7	10	99	9	18	11	67	0	15	25	4	14
ASV_119_16S_3.200	0	0	0	0	0	0	0	0	7	0	55	0	0	0	38	0	0	0	0	0	0	0	5
ASV_121_16S_3.200	70	0	0	0	0	0	0	15	16	138	0	0	0	21	0	0	0	17	26	0	8	0	42
ASV_122_16S_3.200	0	8	89	120	24	57	38	0	8	0	14	25	7	0	18	8	0	0	0	0	0	0	8
ASV_123_16S_3.200	5	0	0	0	0	0	0	0	411	27	0	10	23	538	0	0	0	67	20	0	15	12	0
ASV_124_16S_3.200	0	195	0	0	0	0	0	0	588	0	0	0	0	0	0	0	0	0	0	43	104	51	0
ASV_126_16S_3.200	0	0	0	0	0	0	0	6	45	16	0	0	10	10	0	12	5	29	12	0	7	0	0
ASV_128_16S_3.200	0	0	0	0	0	0	0	0	52	0	0	19	0	51	0	0	0	20	8	0	0	0	0
ASV_129_16S_3.200	20	0	0	0	0	13	0	0	118	51	0	8	55	152	24	0	0	0	55	66	99	0	0
ASV_130_16S_3.200	0	0	0	0	0	0	0	0	0	0	57	0	0	0	109	18	17	0	0	0	0	29	0
ASV_131_16S_3.200	0	0	0	0	0	41	0	15	113	14	0	16	0	48	17	0	12	85	24	13	0	0	0
ASV_132_16S_3.200	0	0	0	0	0	0	0	0	255	0	0	0	53	137	0	11	0	120	50	42	0	5	0
ASV_133_16S_3.200	1211	385	55	0	0	22	24	6	28	81	22	14	0	12	0	11	100	5	73	0	80	131	14
ASV_134_16S_3.200	867	551	53	0	0	0	0	48	85	383	0	0	0	54	0	0	0	0	68	33	321	653	93
ASV_135_16S_3.200	0	0	8	0	0	0	0	7	85	11	2	6	22	70	0	18	12	21	30	16	35	14	16
ASV_136_16S_3.200	87	207	0	0	0	0	0	0	64	47	0	0	0	0	0	0	0	0	0	0	87	1212	19
ASV_137_16S_3.200	0	0	0	206	0	54	560	0	0	39	35	96	0	0	44	55	0	0	0	0	0	0	0
ASV_138_16S_3.200	0	0	0	0	0	0	0	17	707	15	0	0	46	461	0	0	0	41	28	15	20	0	0
ASV_139_16S_3.200	382	341	75	0	0	0	0	95	200	273	0	0	0	91	0	0	0	0	63	0	158	672	63
ASV_140_16S_3.200	0	0	0	0	0	0	46	162	50	1898	153	256	52	110	96	117	30	73	69	72	133	64	55
ASV_144_16S_3.200	0	0	0	0	0	0	0	0	0	0	0	315	65	73	47	14	161	1016	41	140	405	129	82
ASV_145_16S_3.200	0	0	0	0	0	0	0	20	792	0	0	7	100	306	0	0	0	73	45	29	7	9	0
ASV_148_16S_3.200	0	0	0	0	0	0	0	21	425	16	0	118	0	72	0	6	8	124	9	0	4	0	0
ASV_149_16S_3.200	0	0	0	0	0	0	14	0	18	0	0	0	0	0	0	24	4	41	0	0	0	0	0
ASV_152_16S_3.200	432	963	497	0	7	237	211	5	11	14	74	31	0	5	59	98	69	40	7	3	15	156	20
ASV_153_16S_3.200	21	106	60	301	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
ASV_154_16S_3.200	0	0	0	0	0	0	0	0	318	11	0	0	24	188	0	0	0	72	36	67	21	6	0
ASV_156_16S_3.200	61	11	0	0	0	0	0	0	132	19	0	0	17	66	0	0	0	22	8	8	20	18	38
ASV_157_16S_3.200	0	0	59	1341	77	0	95	0	0	0	29	0	0	0	33	0	0	0	0	0	0	0	14
ASV_158_16S_3.200	16	64	13	0	0	0	0	0	185	37	0	0	0	47	0	0	0	0	0	17	64	29	0
ASV_161_16S_3.200	0	0	0	0	0	0	0	0	0	0	69	143	24	470	9	20	76	39	10	63	125	97	51
ASV_162_16S_3.200	0	19	24	52	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_163_16S_3.200	0	0	0	0	0	0	0	16	111	0	0	0	56	175	0	0	0	18	23	38	0	23	0
ASV_164_16S_3.200	9	0	0	0	0	0	0	10	228	18	0	4	18	168	0	5	0	27	26	6	13	12	0
ASV_166_16S_3.200	211	460	50	46	26	27	82	0	0	9	7	19	0	0	30	24	32	0	0	10	0	34	74
ASV_168_16S_3.200	0	66	25	0	0	0	0	0	66	16	0	25	0	0	72	0	0	0	0	0	84	206	41
ASV_169_16S_3.200	0	0	19	0	17	7	12	0	10	0	16	24	0	9	35	21	11	13	0	0	0	0	0
ASV_170_16S_3.200	0	52	0	9	0	0	0	0	57	0	0	0	0	0	27	0	0	0	0	37	35	83	0
ASV_175_16S_3.200	0	0	0	0	0	0	0	0	70	0	0	0	18	60	0	0	0	25	0	0	0	0	0
ASV_176_16S_3.200	13	172	182	2160	119	127	174	33	0	136	0	0	0	10	0	14	18	0	5	20	26	32	15
ASV_179_16S_3.200	0	0	0	0	0	0	0	0	0	0	0	36	0	0	30	64	39	37	0	0	0	0	0
ASV_180_16S_3.200	0	10	0	0	0	0	0	0	0	4	0	0	0	0	802	0	456	72	139	41	181	243	141
ASV_181_16S_3.200	23	0	0	0	0	0	0	0	235	0	0	0	45	107	22	0	0	0	17	59	29	0	0
ASV_184_16S_3.200	0	0	0	0	0	71	0	0	0	0	41	25	0	0	61	0	0	0	0	0	0	0	0
ASV_187_16S_3.200	14	0	0	0	0	0	0	36	324	21	0	31	40	221	0	8	0	86	39	12	14	0	0
ASV_189_16S_3.200	13	0	0	0	0	0	0	0	253	0	0	0	0	64	0	0	0	0	0	16	0	9	0
ASV_192_16S_3.200	0	0	47	0	201	134	229	0	0	0	122	85	0	0	157	72	116	0	0	0	0	0	56
ASV_193_16S_3.200	0	0	0	0	0	0	0	0	123	0	0	0	0	118	0	0	0	30	10	0	15	13	2
ASV_196_16S_3.200	95	80	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	47	567	26
ASV_199_16S_3.200	0	0	50	113	16	0	90	0	0	17	12	11	0	0	8	22	18	0	0	0	0	0	20
ASV_204_16S_3.200	0	0	0	0	0	0	0	0	99	0	0	8	10	61	0	4	0	37	25	8	3	0	0
ASV_206_16S_3.200	0	0	0	0	0	0	0	0	61	13	0	31	0	0	0	0	14	0	9	0	0	0	0
ASV_207_16S_3.200	172	38	65	0	0	0	0	8	30	39	0	0	0	38	5	10	0	11	18	0	8	20	43
ASV_210_16S_3.200	0	0	0	0	14	0	41	7	8	556	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_211_16S_3.200	0	0	0	0	0	0	0	0	58	0	0	0	0	43	0	0	0	47	0	0	0	0	7
ASV_212_16S_3.200	0	0	0	0	0	0	0	0	230	0	15	48	38	98	0	40	0	44	30	0	11	0	0
ASV_214_16S_3.200	0	0	0	77	22	0	51	13	28	0	0	0	0	0	0	0	10	24	12	0	0	0	0
ASV_215_16S_3.200	0	0	112	385	55	12	242	66	5	199	0	14	14	117	6	26	24	18	6	55	22	26	12
ASV_216_16S_3.200	0	0	0	0	0	0	0	11	22	10	25	10	92	26	17	21	21	0	39	59	25	32	37
ASV_217_16S_3.200	0	0	0	0	0	29	53	0	15	0	5	11	0	7	0	19	0	8	0	0	0	0	3
ASV_218_16S_3.200	28	21	0	0	0	0	0	0	115	17	10	0	0	45	0	0	0	0	0	0	0	0	32
ASV_221_16S_3.200	12	99	90	0	0	0	0	0	31	10	0	0	18	205	19	39	0	23	59	48	38	173	0
ASV_222_16S_3.200	0	0	0	0	0	0	0	12	335	29	0	0	11	182	0	0	0	8	0	9	16	13	0
ASV_223_16S_3.200	0	38	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	56	32	0
ASV_225_16S_3.200	0	0	0	0	0	28	33	0	0	0	0	23	0	0	0	21	0	0	6	0	0	0	0
ASV_226_16S_3.200	16	37	16	0	0	0	0	0	135	21	0	0	0	39	0	0	0	0	1	6	35	51	10
ASV_227_16S_3.200	12	11	0	0	0	0	0	0	160	19	0	0	42	235	0	0	0	24	126	149	79	326	0
ASV_229_16S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	14	0	79	0	0	19	35	0	12	9	0
ASV_234_16S_3.200	0	0	0	0	0	0	0	44	111	59	0	16	0	80	0	9	9	32	69	0	67	28	10
ASV_235_16S_3.200	0	0	0	0	0	0	0	0	0	46	35	5	27	17	34	57	44	51	15	38	19	29	24
ASV_237_16S_3.200	4	5	272	130	102	160	131	3	2	8	10	4	10	3	14	12	18	1	1	1	1	3	3
ASV_246_16S_3.200	32	21	0	0	0	0	0	0	36	0	0	0	0	32	0	0	0	0	26	0	0	0	0
ASV_248_16S_3.200	0	0	0	0	2	22	65	0	0	15	30	40	0	12	0	40	17	0	0	0	0	0	0
ASV_249_16S_3.200	2	7	152	65	49	45	62	43	22	46	25	63	0	12	44	37	52	5	34	0	7	6	51
ASV_253_16S_3.200	0	0	0	0	0	0	0	11	5	55	55	51	8	56	13	37	33	21	14	73	97	165	19
ASV_255_16S_3.200	0	0	15	0	0	0	0	9	7	416	17	43	0	12	7	0	12	0	0	0	0	7	0
ASV_259_16S_3.200	0	24	0	0	0	0	0	0	120	15	0	0	0	0	0	0	0	0	0	0	13	0	0
ASV_260_16S_3.200	0	0	0	0	0	0	0	0	48	0	0	0	0	29	0	0	0	16	11	0	0	0	0
ASV_262_16S_3.200	0	0	0	0	0	0	0	0	382	0	0	0	35	274	0	0	0	0	14	8	0	10	0
ASV_263_16S_3.200	6	0	0	0	0	0	0	3	90	3	0	5	9	38	6	9	0	21	12	8	11	7	1
ASV_264_16S_3.200	0	0	0	0	0	15	0	0	0	0	0	27	0	16	30	30	16	62	0	0	0	19	0
ASV_267_16S_3.200	41	177	12	183	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	47	75	20
ASV_268_16S_3.200	0	12	0	0	0	0	0	0	136	11	0	0	0	21	0	0	0	0	0	0	16	15	0
ASV_269_16S_3.200	0	0	0	0	0	0	0	38	131	12	0	0	5	106	0	0	0	189	36	9	6	0	0
ASV_271_16S_3.200	0	0	0	0	0	0	0	0	0	21	0	0	0	0	43	25	0	0	0	0	0	86	0
ASV_273_16S_3.200	0	0	41	0	0	0	0	7	29	0	5	15	0	0	0	10	0	24	0	0	7	0	0
ASV_274_16S_3.200	0	0	0	0	0	0	0	11	0	0	0	9	10	18	51	33	28	32	11	20	11	41	44
ASV_277_16S_3.200	0	0	0	61	12	0	41	0	0	0	30	24	0	0	0	0	14	0	0	0	0	0	0
ASV_278_16S_3.200	0	0	0	0	0	0	0	0	130	0	0	0	13	103	0	0	0	0	16	17	18	0	0
ASV_281_16S_3.200	23	18	8	0	0	0	0	0	103	55	0	0	17	69	0	0	0	0	0	0	0	0	0
ASV_283_16S_3.200	0	864	0	0	423	0	15	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0
ASV_286_16S_3.200	48	66	220	1247	459	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_289_16S_3.200	27	120	103	80	66	89	97	39	18	16	6	121	21	42	39	27	127	20	36	9	100	66	0
ASV_290_16S_3.200	0	0	0	0	16	28	0	0	52	0	0	0	0	0	27	31	0	19	0	0	0	0	0
ASV_291_16S_3.200	0	0	0	0	0	59	0	39	0	59	0	183	0	0	45	0	57	0	0	0	0	0	0
ASV_294_16S_3.200	115	0	17	0	0	0	0	113	244	230	0	0	0	223	0	0	0	71	273	28	110	14	0
ASV_295_16S_3.200	0	0	264	0	0	0	42	0	0	0	16	7	0	0	51	0	0	0	0	0	0	0	28
ASV_297_16S_3.200	0	0	0	0	175	92	210	0	22	23	31	41	0	1	59	44	0	0	1	0	0	0	0
ASV_298_16S_3.200	741	290	95	30	0	4	11	1	4	6	0	1	0	0	1	0	1	0	1	0	2	16	5
ASV_300_16S_3.200	0	0	0	0	71	122	318	0	0	10	205	213	0	0	45	40	38	0	0	0	0	0	0
ASV_301_16S_3.200	0	0	0	0	0	0	0	4	81	6	0	11	8	80	0	0	0	66	7	0	7	0	0
ASV_307_16S_3.200	780	328	19	0	0	0	0	1	1	22	0	0	0	0	0	0	0	0	1	1	8	32	15
ASV_308_16S_3.200	0	0	0	0	0	0	0	31	220	15	0	0	26	135	0	0	0	51	29	0	17	0	0
ASV_309_16S_3.200	0	0	41	0	0	0	0	0	0	0	13	11	0	0	23	16	6	0	0	0	0	0	0
ASV_310_16S_3.200	0	0	0	0	0	0	0	0	171	0	0	0	0	84	0	0	0	0	0	0	101	235	0
ASV_311_16S_3.200	0	0	0	0	0	0	0	0	169	0	0	0	23	129	0	0	0	56	26	24	4	0	0
ASV_316_16S_3.200	0	0	0	0	0	0	0	0	119	0	0	0	51	141	0	0	0	46	24	0	0	0	0
ASV_320_16S_3.200	0	0	0	0	0	0	0	0	0	0	55	44	52	44	0	0	7	14	15	34	65	14	43
ASV_321_16S_3.200	0	0	0	0	0	0	0	0	0	0	0	44	0	140	0	32	59	17	22	68	104	221	88
ASV_324_16S_3.200	42	26	23	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_327_16S_3.200	0	0	0	0	0	0	0	0	228	0	0	0	21	203	0	0	0	7	7	14	11	0	0
ASV_328_16S_3.200	73	81	106	45	0	0	38	7	21	64	0	11	5	0	14	15	25	10	6	0	9	46	14
ASV_332_16S_3.200	16	0	0	0	0	0	0	101	119	35	0	0	64	98	0	0	16	0	40	0	20	0	0
ASV_334_16S_3.200	0	0	0	0	0	0	0	4	185	0	0	0	0	70	0	0	0	29	0	11	7	0	0
ASV_335_16S_3.200	0	0	0	0	0	9	31	0	15	24	9	18	0	20	19	24	9	31	14	0	0	0	0
ASV_337_16S_3.200	10	8	1	0	0	0	0	6	6	0	0	0	3	29	0	0	0	24	0	2	12	5	0
ASV_339_16S_3.200	0	0	0	0	0	0	0	0	147	27	0	0	17	258	0	0	0	0	0	0	16	128	0
ASV_340_16S_3.200	0	0	0	0	0	79	65	0	27	17	24	29	0	0	0	0	0	0	0	0	0	0	0
ASV_343_16S_3.200	11	67	13	0	0	0	0	0	33	9	0	0	0	13	0	10	22	0	10	7	83	70	11
ASV_344_16S_3.200	0	26	0	0	0	0	0	0	17	0	82	0	0	0	32	0	0	0	0	0	0	0	0
ASV_345_16S_3.200	0	0	0	0	0	0	0	0	10	4	0	8	36	15	12	18	35	0	10	19	0	27	36
ASV_347_16S_3.200	0	0	0	0	0	0	0	30	184	0	0	0	31	206	0	0	0	0	0	0	0	58	0
ASV_348_16S_3.200	0	0	6	0	0	82	0	16	0	0	36	11	0	0	31	46	23	0	0	0	0	21	7
ASV_351_16S_3.200	22	0	0	0	0	0	0	0	80	12	0	0	23	147	0	0	0	0	7	12	0	0	0
ASV_357_16S_3.200	56	104	0	0	0	0	0	0	21	39	0	0	0	53	0	0	9	0	17	20	44	112	0
ASV_358_16S_3.200	0	0	0	0	0	0	0	0	63	45	0	0	0	0	0	16	0	28	0	0	0	0	0
ASV_360_16S_3.200	24	0	0	0	0	17	0	0	0	0	28	23	9	0	0	0	0	0	9	13	8	11	22
ASV_364_16S_3.200	24	396	22	6	23	0	38	24	4	52	0	8	9	7	0	0	5	0	17	24	15	7	8
ASV_365_16S_3.200	0	0	0	0	0	0	0	11	0	21	0	15	21	28	16	22	14	6	8	31	6	6	20
ASV_369_16S_3.200	0	0	0	0	0	0	0	0	75	0	0	0	0	59	0	0	0	0	0	14	24	0	0
ASV_370_16S_3.200	0	0	0	0	0	0	0	0	115	0	0	0	0	82	0	0	0	19	6	0	0	0	0
ASV_377_16S_3.200	121	7	19	0	51	27	26	0	0	0	14	0	0	0	17	0	0	0	0	0	0	27	79
ASV_379_16S_3.200	145	309	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	26	65	0
ASV_382_16S_3.200	0	0	0	0	0	0	0	0	75	2	0	0	12	63	0	0	0	62	16	0	0	0	0
ASV_383_16S_3.200	159	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	94	52	0
ASV_384_16S_3.200	0	0	0	0	0	0	0	10	47	0	0	0	28	39	0	0	0	23	0	0	0	0	0
ASV_386_16S_3.200	0	0	0	0	0	0	0	0	0	0	52	93	217	56	0	9	8	0	0	18	10	7	0
ASV_388_16S_3.200	8	0	0	0	0	0	0	0	69	0	0	0	0	33	0	0	0	0	0	6	0	0	0
ASV_390_16S_3.200	146	0	0	0	0	0	0	28	110	184	0	3	0	185	0	2	5	9	119	0	42	24	0
ASV_392_16S_3.200	0	0	0	0	0	0	0	0	0	0	11	112	65	10	6	16	10	0	0	38	122	41	15
ASV_397_16S_3.200	0	0	49	0	0	0	0	0	24	11	0	0	0	9	0	25	12	0	25	12	103	0	23
ASV_400_16S_3.200	0	0	0	0	0	0	0	0	10	0	0	10	26	7	39	31	5	7	0	7	4	27	33
ASV_402_16S_3.200	0	0	0	0	0	0	0	0	43	0	0	10	6	13	2	6	0	27	0	0	0	0	0
ASV_401_16S_3.200	0	0	11	0	12	13	0	0	0	0	9	12	8	0	11	10	0	37	0	0	0	0	0
ASV_405_16S_3.200	0	0	0	0	0	0	0	8	8	4	0	15	8	14	12	14	30	16	13	7	3	18	19
ASV_406_16S_3.200	0	0	0	0	0	0	0	5	141	0	0	0	35	169	0	0	0	0	0	0	11	0	0
ASV_407_16S_3.200	0	0	0	0	13	0	14	0	0	0	5	36	0	0	11	16	6	0	0	0	0	0	0
ASV_411_16S_3.200	0	0	0	0	0	0	0	9	135	9	0	0	6	55	0	0	0	94	18	0	0	0	0
ASV_412_16S_3.200	77	0	0	0	0	7	14	0	155	210	0	13	0	72	0	11	31	0	54	0	108	50	0
ASV_413_16S_3.200	0	0	77	294	39	0	90	43	0	90	21	21	0	16	0	0	0	0	0	0	24	0	23
ASV_414_16S_3.200	0	0	14	42	262	51	86	0	0	0	29	0	0	0	7	8	0	0	0	0	0	0	0
