ASV	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
OTU_29_18S_3.200	983	59	5495	5411	2488	493	697	444	21	0	0	86	420	5975	1163	1097	0	377	173	1013	129	940
OTU_30_18S_3.200	0	0	0	4786	524	10429	2543	68	0	2526	173	59	159	279	0	7401	2760	0	0	0	0	5364
OTU_32_18S_3.200	6563	548	903	25962	4934	1364	53	156	186	1534	103	234	373	30	273	187	521	262	47	0	0	85
OTU_33_18S_3.200	1240	21	1378	5938	571	172	31	0	470	273	0	83	389	539	1568	1915	629	31	18	339	0	321
OTU_34_18S_3.200	1886	676	18033	8647	2190	3230	1784	633	511	97	0	0	151	1715	2607	3900	0	369	2650	560	332	446
OTU_36_18S_3.200	0	162	1136	20	71	337	738	0	5868	69	20481	4678	2003	613	234	158	109	562	599	6474	1098	288
OTU_37_18S_3.200	226	79	15	724	373	253	22	28	16946	239	1600	4756	44	15	136	113	3422	90	84	115	1775	308
OTU_39_18S_3.200	4400	855	1197	3959	3564	4682	508	516	0	1482	0	0	225	97	274	702	1002	210	967	0	376	427
OTU_38_18S_3.200	16836	1768	3192	12747	3113	4125	0	0	0	449	0	17	151	0	0	0	436	0	885	0	0	0
OTU_44_18S_3.200	4005	41	7675	428	354	643	95	6	34	96	41	0	77	16	0	223	154	216	0	0	0	0
OTU_46_18S_3.200	2665	565	3814	5539	1661	605	259	984	141	947	0	0	155	377	421	765	1419	266	0	0	93	351
OTU_48_18S_3.200	0	347	3968	0	0	0	0	0	0	0	0	0	0	3777	2933	15	0	0	0	0	0	0
OTU_55_18S_3.200	1268	93	2676	6826	531	1064	62	32	0	0	0	0	0	67	0	39	21	48	44	60	108	14
OTU_59_18S_3.200	667	42	105	7293	874	96	0	20	101	0	0	0	55	6	37	133	107	81	91	0	0	17
OTU_61_18S_3.200	1400	407	5426	4884	109	2062	0	352	0	472	60	0	589	529	100	187	146	40	45	579	92	103
OTU_60_18S_3.200	0	1158	29	217	0	0	0	0	0	19	0	0	0	0	27	44	0	0	0	0	0	0
OTU_58_18S_3.200	0	10	129	23	0	0	0	28	0	0	0	0	7	156	10	0	0	0	0	0	0	0
OTU_67_18S_3.200	26	13	38	189	256	148	96	0	0	0	0	0	0	27	15	0	0	0	0	0	0	0
OTU_68_18S_3.200	0	0	105	357	0	735	0	0	0	108	345	0	504	250	206	1709	0	0	223	46	142	130
OTU_70_18S_3.200	838	57	109	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0
OTU_71_18S_3.200	647	48	945	774	389	479	629	261	0	274	39	0	400	0	2117	0	480	47	35	0	74	222
OTU_72_18S_3.200	0	81	0	0	0	227	0	0	107	0	128	0	103	0	10	0	0	0	0	0	265	0
OTU_74_18S_3.200	1182	38	797	8087	100	268	42	137	0	195	0	0	0	0	61	104	130	412	161	18	153	0
OTU_76_18S_3.200	19	51	5038	42	76	857	486	673	209	0	204	0	40	5206	253	496	18	292	0	929	0	551
OTU_78_18S_3.200	1389	82	1918	836	137	1178	214	513	0	102	0	0	290	192	0	653	0	298	102	80	262	207
OTU_79_18S_3.200	314	114	3850	2867	410	919	747	167	0	71	0	0	371	1746	766	937	0	210	1062	436	335	557
OTU_82_18S_3.200	4850	18	113	3846	1677	604	507	275	50	162	0	0	13	445	239	460	153	335	172	84	49	239
OTU_84_18S_3.200	4341	4517	675	14625	4930	1343	0	0	0	1644	0	0	0	0	0	0	1123	252	900	0	188	0
OTU_85_18S_3.200	30	25	45	142	117	77	41	31	13282	0	509	235	89	296	492	52	107	0	0	62	189	314
OTU_86_18S_3.200	688	197	796	732	362	225	59	286	0	96	0	0	59	32	67	517	187	224	36	40	47	140
OTU_90_18S_3.200	1344	7049	394	3602	9604	6160	0	0	0	3339	798	0	0	0	0	454	0	401	424	0	0	0
OTU_91_18S_3.200	95	351	1451	47	14	856	131	304	396	1672	118	0	141	736	217	820	11998	1127	214	223	157	299
OTU_92_18S_3.200	78	0	172	2414	1046	99	46	0	0	0	0	0	0	191	0	78	105	55	0	17	0	13
OTU_93_18S_3.200	372	190	1100	343	537	261	375	824	250	193	0	0	376	171	280	171	107	284	72	407	229	110
OTU_94_18S_3.200	2142	249	4979	2988	3044	2026	2001	348	602	649	483	117	688	1343	1195	78	73	431	575	400	1107	697
OTU_98_18S_3.200	4763	1055	508	4404	5227	2067	250	245	0	1147	0	79	37	0	0	244	99	88	383	0	483	44
OTU_97_18S_3.200	734	579	570	4983	188	551	124	154	0	236	0	0	59	8	0	440	58	96	263	94	30	32
OTU_100_18S_3.200	417	27	436	1391	257	149	553	80	79	0	0	36	27	119	88	151	11	304	39	174	226	214
OTU_99_18S_3.200	216	68	5564	24797	1450	0	0	0	77	0	0	0	0	38	153	0	0	54	0	0	0	0
OTU_103_18S_3.200	0	71	62	81	457	246	152	0	51	86	55	80	240	0	0	0	2042	442	267	0	618	39
OTU_104_18S_3.200	128	0	61	229	851	238	46	0	0	0	0	63	0	26	0	47	0	64	24	57	0	0
OTU_107_18S_3.200	0	37	0	1725	767	850	25	0	0	0	0	0	0	92	109	289	0	0	0	0	0	101
OTU_101_18S_3.200	0	0	2679	101	0	0	0	165	0	0	0	0	0	3578	165	0	0	0	0	760	264	221
OTU_105_18S_3.200	133	16	3221	492	34	149	535	671	0	0	0	0	144	1423	402	533	0	55	72	333	179	241
OTU_96_18S_3.200	85	0	0	53	1009	17	0	0	0	2102	1713	2147	0	0	0	159	1351	166	0	0	110	46
OTU_109_18S_3.200	1901	1523	3132	661	1590	38	27	0	319	846	0	93	0	0	442	76	99	204	219	0	0	5901
OTU_106_18S_3.200	0	64	247	900	484	0	0	33	0	113	0	0	0	0	0	0	0	0	0	0	0	0
OTU_113_18S_3.200	95	28	0	526	655	206	0	0	0	70	0	0	0	30	12	16	160	23	41	98	0	9
OTU_111_18S_3.200	2114	1522	2344	4608	1473	7798	505	341	0	417	533	0	0	0	113	352	585	48	2353	0	99	65
OTU_114_18S_3.200	136	41	400	186	54	9	68	68	0	0	59	0	79	175	111	52	0	262	51	228	35	100
OTU_117_18S_3.200	186	0	68	3327	431	557	0	0	0	0	0	17	0	0	0	0	69	0	0	0	0	0
OTU_118_18S_3.200	1234	1958	266	2596	1871	1490	344	178	0	841	0	0	319	0	84	2927	180	562	2345	0	279	66
OTU_119_18S_3.200	167	52	153	389	47	250	120	45	0	16	0	0	47	29	42	31	7	200	32	205	17	49
OTU_121_18S_3.200	215	14	623	1613	129	207	572	53	0	43	0	71	0	71	133	161	21	139	13	261	130	309
OTU_116_18S_3.200	0	0	725	1686	642	517	0	0	0	0	0	0	0	0	390	541	0	0	0	0	0	189
OTU_123_18S_3.200	0	0	0	22371	0	0	0	0	0	1926	0	0	0	0	1396	0	0	0	0	0	0	322
OTU_124_18S_3.200	2739	544	952	7110	4184	1354	0	0	146	79	0	0	24	0	132	0	1960	67	116	0	0	503
OTU_126_18S_3.200	109	13	494	60	49	129	8	28	5287	0	0	1202	531	872	1400	213	388	0	55	955	80	201
OTU_127_18S_3.200	0	6	370	568	4	96	29	454	88	0	0	0	67	342	101	136	0	74	68	293	114	202
OTU_130_18S_3.200	230	252	1004	12791	75	7897	0	0	0	0	0	0	0	0	16	0	371	0	32	0	319	21
OTU_131_18S_3.200	0	0	0	51	415	0	0	0	1368	230	257	0	0	0	0	115	172	0	0	0	0	0
OTU_132_18S_3.200	560	0	168	732	0	893	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0
OTU_133_18S_3.200	213	0	45	101	38	48	0	0	0	0	0	52	0	0	0	0	0	18	0	0	0	17
OTU_136_18S_3.200	1974	943	1159	1520	795	3196	150	65	40	131	70	75	124	15	49	238	399	79	344	65	414	91
OTU_139_18S_3.200	2088	0	505	30	434	267	59	114	59	0	0	0	0	0	0	0	0	5	57	0	64	11
OTU_138_18S_3.200	0	631	782	0	0	0	0	0	0	0	75	0	1975	5169	1805	0	0	921	0	688	2753	68
OTU_140_18S_3.200	1410	94	1029	5238	12948	363	609	76	0	802	93	0	209	76	36	54	106	44	89	27	0	0
OTU_129_18S_3.200	122	79	339	135	41	59	35	0	0	0	0	0	42	36	0	91	0	0	74	0	0	0
OTU_142_18S_3.200	259	0	745	0	74	20	0	0	0	9402	0	0	252	0	0	0	0	0	0	0	55	0
OTU_143_18S_3.200	246	25	775	827	871	147	39	76	0	0	0	0	0	254	205	167	0	38	0	35	0	93
OTU_137_18S_3.200	485	186	299	886	205	559	0	0	0	446	0	0	0	0	0	232	330	0	219	0	127	128
OTU_145_18S_3.200	577	85	1055	821	79	255	398	113	106	152	0	0	104	508	81	247	79	50	60	393	100	181
OTU_146_18S_3.200	774	26	148	2461	466	264	40	44	0	58	0	43	15	97	94	85	0	108	0	39	140	72
OTU_147_18S_3.200	111	0	747	337	117	534	159	133	0	0	0	0	0	261	55	196	0	138	0	313	0	22
OTU_148_18S_3.200	0	0	77	42	0	62	190	0	0	0	0	0	1446	98	119	45	0	0	488	145	355	106
OTU_149_18S_3.200	257	179	1291	1426	7882	260	863	467	240	175	37	0	301	918	175	1050	203	773	817	130	129	41
OTU_153_18S_3.200	0	8	3	70	62	24	14	13	3211	71	6080	1095	81	71	146	117	0	40	332	225	828	213
OTU_141_18S_3.200	4155	1949	199	1572	3179	317	0	0	0	253	0	0	0	0	376	783	732	0	69	0	0	242
OTU_154_18S_3.200	0	0	858	1360	621	278	195	135	31	0	0	0	78	25	0	86	0	11	0	50	0	151
OTU_155_18S_3.200	0	0	27	46	26	22	50	0	0	0	1286	5462	0	28	0	0	1390	950	1411	123	147	22
OTU_152_18S_3.200	572	61	1058	1615	49	429	1797	120	166	83	0	0	27	115	172	48	15	601	203	21	552	187
OTU_156_18S_3.200	33	69	2096	3240	260	90	422	265	130	116	0	0	178	96	162	228	168	253	85	32	247	570
OTU_151_18S_3.200	43	71	269	567	195	523	24	58	0	251	0	57	20	0	57	104	0	67	78	304	925	242
OTU_157_18S_3.200	663	0	851	3607	298	340	0	253	389	219	0	0	51	252	259	306	68	6	73	28	0	95
OTU_161_18S_3.200	214	40	267	1063	121	130	90	58	0	18	0	0	25	37	26	78	0	56	0	17	0	165
OTU_163_18S_3.200	0	0	328	384	372	0	0	208	147	0	0	0	0	1148	148	241	0	0	90	194	32	220
OTU_164_18S_3.200	59	91	49	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0
OTU_165_18S_3.200	277	34	3713	3171	4939	1512	803	906	142	470	167	0	146	589	102	95	78	0	111	61	67	29
OTU_167_18S_3.200	26	28	616	324	58	71	65	174	0	0	0	0	276	1181	1327	1658	18	162	63	679	0	539
OTU_168_18S_3.200	304	101	537	529	209	29	53	47	0	0	0	0	45	80	40	36	0	0	0	83	0	166
OTU_169_18S_3.200	792	180	310	233	393	828	0	102	0	0	0	0	0	0	90	0	80	0	246	0	0	0
OTU_166_18S_3.200	210	329	536	172	114	53	0	0	103	87	0	115	305	208	313	52	0	0	0	0	0	62
OTU_160_18S_3.200	251	877	279	2653	1846	366	12	33	0	140	0	0	0	0	0	13	42	80	367	14	155	0
OTU_170_18S_3.200	57	0	87	926	47	0	0	527	0	0	0	0	0	609	339	93	0	0	19	0	0	116
OTU_171_18S_3.200	4	2	321	9704	6420	0	277	104	86	9	0	0	46	398	0	897	31	1	44	0	198	0
OTU_172_18S_3.200	676	0	568	99	0	149	105	291	0	54	0	0	89	0	17	273	0	387	0	0	0	30
OTU_173_18S_3.200	834	166	417	146	85	845	142	88	0	25	0	0	28	107	41	37	41	0	55	83	35	65
OTU_178_18S_3.200	811	40	0	15708	2077	0	0	149	0	182	0	0	0	0	0	136	0	0	0	0	0	0
OTU_179_18S_3.200	1821	240	230	2409	2889	861	32	240	26	1494	0	0	122	0	23	396	215	0	222	35	382	0
OTU_177_18S_3.200	1515	156	646	427	517	537	0	0	0	238	0	0	0	0	149	0	0	0	191	0	85	0
OTU_180_18S_3.200	1090	17	247	285	1354	902	1837	412	0	873	0	0	133	193	52	270	151	1249	893	220	72	195
OTU_183_18S_3.200	59	0	0	0	69	91	29	0	0	85	0	0	0	0	0	0	0	0	0	0	58	0
OTU_184_18S_3.200	588	778	215	2764	975	342	187	75	0	544	0	0	0	0	0	0	0	88	31	52	197	49
OTU_182_18S_3.200	0	0	625	548	119	0	0	0	0	0	0	0	0	96	0	0	0	76	0	0	0	0
OTU_190_18S_3.200	33	266	158	31	28	40	24	0	61	177	101	0	0	0	0	0	0	0	0	0	0	0
OTU_189_18S_3.200	0	50	25	22	58	28	0	0	0	0	31	0	46	0	0	0	0	38	0	0	36	0
OTU_192_18S_3.200	2804	696	0	11945	468	234	46	8	0	54	0	0	0	0	0	0	60	971	0	0	0	0
OTU_191_18S_3.200	710	294	198	69	0	505	408	22	0	822	167	0	54	0	340	31	56	0	255	0	0	0
OTU_188_18S_3.200	310	118	162	758	502	109	33	86	72	113	0	0	28	0	27	0	0	58	0	0	142	33
OTU_195_18S_3.200	0	0	291	0	0	0	0	107	0	0	0	0	0	117	0	0	105	0	105	302	0	0
OTU_197_18S_3.200	0	0	613	498	15	75	32	503	201	50	0	0	55	1033	406	349	0	254	30	323	19	161
OTU_199_18S_3.200	101	38	413	17	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
OTU_201_18S_3.200	6	0	843	0	0	0	0	64	330	0	0	0	42	85	80	86	0	0	0	17	129	116
OTU_203_18S_3.200	9	154	637	686	231	0	95	512	120	0	0	0	33	18	96	385	66	57	0	75	374	153
OTU_198_18S_3.200	0	211	0	0	0	10440	201	0	0	0	0	0	104	0	0	0	0	0	0	0	2524	0
OTU_174_18S_3.200	35	0	0	439	257	0	0	0	0	0	0	0	0	0	0	0	0	0	760	0	0	0
OTU_206_18S_3.200	414	70	330	935	388	361	20	164	330	151	0	0	87	0	30	245	113	363	116	147	424	126
OTU_181_18S_3.200	556	473	115	949	1236	616	187	87	0	3570	0	0	0	0	171	1881	242	228	1749	0	618	130
OTU_215_18S_3.200	745	929	195	1818	471	1794	0	87	0	301	0	0	0	0	0	419	0	297	147	0	206	0
OTU_216_18S_3.200	0	25	1597	332	155	63	573	0	125	0	0	0	64	1227	125	274	0	0	0	529	0	314
OTU_217_18S_3.200	388	734	420	1459	1619	1092	223	143	89	119	0	0	67	0	0	133	91	0	408	58	410	36
OTU_219_18S_3.200	142	0	0	483	504	16	0	76	0	99	0	0	0	0	0	0	59	0	0	0	0	0
OTU_212_18S_3.200	15	55	223	0	29	12	0	0	0	156	0	0	116	0	35	0	47	198	0	97	231	39
OTU_220_18S_3.200	0	0	0	12546	20	0	0	0	91	1179	0	0	0	0	985	0	0	0	0	0	0	267
OTU_222_18S_3.200	0	82	0	0	0	601	21	0	0	0	0	237	17	0	0	0	0	94	0	0	0	0
OTU_224_18S_3.200	46	68	928	200	0	3926	203	0	0	0	1149	0	0	262	24	31	0	0	0	116	68	89
OTU_225_18S_3.200	55	68	157	3701	1657	66	14	78	0	52	0	0	0	0	0	0	46	47	0	5	1268	66
OTU_226_18S_3.200	0	0	157	234	77	410	523	183	748	0	0	0	1881	360	541	5490	322	229	657	589	561	308
OTU_227_18S_3.200	212	106	486	2073	827	458	0	0	0	0	0	0	0	27	0	0	0	34	0	0	0	0
OTU_205_18S_3.200	0	0	864	0	0	0	0	0	0	0	0	0	23	0	5542	0	0	0	0	0	13	113
OTU_229_18S_3.200	0	12	892	1230	45	128	40	0	412	16	5	7	75	0	132	1109	0	0	0	0	0	431
OTU_234_18S_3.200	25	32	78	60	396	16	0	0	0	0	0	11	0	0	0	0	27	0	0	7	0	0
OTU_235_18S_3.200	243	999	64	0	0	4551	79	0	0	1790	0	224	153	0	0	0	0	0	375	0	246	0
OTU_236_18S_3.200	837	280	973	448	0	299	168	0	0	119	0	0	131	166	78	187	35	101	148	148	71	123
OTU_239_18S_3.200	841	8	72	0	0	27	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
OTU_241_18S_3.200	40	5	171	109	88	88	23	0	0	0	0	0	0	37	31	45	0	0	0	0	0	17
OTU_243_18S_3.200	35	4	108	0	41	16	18	13	0	0	0	0	8	47	0	0	0	0	0	37	0	6
OTU_249_18S_3.200	72	808	251	1867	672	878	0	0	0	0	297	0	123	0	0	600	108	363	396	108	764	65
OTU_250_18S_3.200	47	43	174	13	38	13105	208	0	0	0	134	0	0	4	0	0	0	0	14	0	0	0
OTU_251_18S_3.200	1127	112	70	2296	295	733	0	56	0	102	0	0	0	0	0	0	231	0	56	0	86	32
OTU_252_18S_3.200	7	11953	75	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_253_18S_3.200	198	76	2339	4215	2093	63	94	175	0	0	0	0	40	167	0	25	0	1436	312	20	132	172
OTU_254_18S_3.200	0	0	0	0	0	0	0	0	6851	132	286	0	0	166	204	0	235	0	0	0	0	67
OTU_255_18S_3.200	130	9	1845	214	58	22	1305	222	12	0	15	0	558	431	67	231	0	117	43	100	18	64
OTU_228_18S_3.200	0	1971	2714	0	0	0	0	0	0	0	0	80	0	0	748	20	0	0	14	0	0	788
OTU_256_18S_3.200	0	0	81	252	1093	241	80	275	0	0	0	0	0	119	17	145	134	145	115	0	47	282
OTU_258_18S_3.200	0	56	742	0	0	0	0	0	0	0	0	0	0	262	260	0	0	0	0	0	0	71
OTU_259_18S_3.200	435	269	281	0	0	0	0	0	161	0	0	0	959	0	1920	0	0	0	0	0	0	0
OTU_260_18S_3.200	6472	445	171	833	662	818	0	0	0	235	0	0	0	0	0	0	0	0	203	0	0	0
OTU_261_18S_3.200	544	681	0	612	1094	5772	101	0	0	305	0	0	0	0	0	0	320	32	829	0	0	0
OTU_262_18S_3.200	232	7	127	103	32	126	126	36	0	0	17	0	32	0	0	0	0	84	89	147	0	0
OTU_263_18S_3.200	0	135	289	1697	136	0	0	0	0	23	0	0	5	27	0	0	0	0	27	0	0	0
OTU_264_18S_3.200	1081	33	47	126	123	856	250	54	0	399	15	0	17	14	0	29	43	80	295	0	62	19
OTU_269_18S_3.200	0	0	120	52	22	49	0	15	35	0	0	0	0	73	90	0	0	38	0	0	39	28
OTU_265_18S_3.200	169	17	643	352	259	430	0	15	0	0	0	0	0	0	0	0	0	30	0	33	0	0
OTU_271_18S_3.200	0	28	6	93	504	40	0	0	2477	78	0	7	0	0	0	0	68	0	0	0	219	93
OTU_270_18S_3.200	365	0	106	941	182	115	0	0	0	0	0	0	0	0	56	0	0	69	0	92	0	73
OTU_272_18S_3.200	1126	159	76	759	1844	443	76	97	0	867	0	0	0	0	107	115	172	0	340	0	0	0
OTU_273_18S_3.200	0	431	852	0	0	0	0	0	0	196	0	0	0	0	131	0	0	0	0	0	0	8660
OTU_268_18S_3.200	15	72	240	958	265	84	22	0	0	59	0	0	0	0	53	10	53	0	0	10	45	0
OTU_274_18S_3.200	74	5699	298	276	20	399	18	27	0	0	0	446	0	24	0	147	0	0	0	0	0	27
OTU_276_18S_3.200	0	0	11	47	6618	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0
OTU_277_18S_3.200	297	97	82	2178	136	393	0	19	186	0	1072	83	121	0	112	92	0	111	0	0	172	0
OTU_279_18S_3.200	985	24	190	85	12	39	248	976	111	0	0	0	69	0	94	338	0	410	282	20	0	279
OTU_282_18S_3.200	61	11	1636	630	223	120	249	58	0	0	19	0	44	634	21	345	18	565	80	878	72	480
OTU_287_18S_3.200	30	40	136	600	301	33	0	70	99	0	0	0	0	0	0	23	22	0	0	0	32	0
OTU_284_18S_3.200	45	0	1515	30	17	10	0	43	0	0	0	0	72	111	91	0	0	0	37	0	0	0
OTU_245_18S_3.200	162	1030	106	693	789	603	0	0	0	232	0	0	0	0	282	0	205	0	705	0	0	445
OTU_292_18S_3.200	9909	84	90	0	63	9	0	0	0	226	0	36	0	0	0	0	0	0	0	0	0	74
OTU_294_18S_3.200	0	131	187	0	0	0	61	18	176	0	0	0	0	658	461	1080	0	64	60	23	0	146
OTU_295_18S_3.200	338	123	0	153	0	458	69	0	0	0	0	0	0	0	0	0	0	57	0	0	0	65
OTU_296_18S_3.200	1477	415	167	1833	684	2599	191	155	0	155	0	0	103	0	76	106	181	154	510	47	128	78
OTU_297_18S_3.200	0	0	0	0	0	0	30	0	0	0	0	235	217	3423	0	0	0	0	0	0	2593	0
OTU_299_18S_3.200	234	23	128	609	126	82	65	31	0	0	0	0	0	33	52	445	39	0	62	75	0	127
OTU_301_18S_3.200	0	64	315	264	82	13	15	57	85	0	0	0	0	311	814	22	0	0	0	19	0	0
OTU_291_18S_3.200	1287	378	788	0	0	1001	140	82	0	644	0	0	95	0	48	82	0	90	1166	138	0	22
OTU_302_18S_3.200	36	17	171	1721	185	74	82	0	161	0	0	0	0	94	35	0	0	0	0	60	110	49
OTU_305_18S_3.200	0	84	1342	2273	1219	1117	45	126	0	48	0	0	0	172	407	810	0	0	201	99	79	95
OTU_306_18S_3.200	468	398	286	2098	2210	900	0	0	0	243	0	0	0	0	48	0	3	0	223	0	0	0
OTU_309_18S_3.200	258	75	142	469	147	153	59	61	0	138	0	0	37	103	56	114	99	61	318	58	19	0
OTU_310_18S_3.200	36	0	46	634	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0
OTU_311_18S_3.200	299	43	448	421	2941	515	0	0	0	414	0	0	330	8	15	55	0	0	450	0	0	0
OTU_312_18S_3.200	38	23	87	14	0	272	11	244	0	0	0	0	11	38	181	40	0	48	0	58	30	221
OTU_313_18S_3.200	402	0	145	369	144	252	58	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0
OTU_316_18S_3.200	245	0	458	731	69	0	35	147	109	88	0	0	0	50	0	55	0	25	15	166	0	0
OTU_317_18S_3.200	361	0	876	928	1110	402	448	123	196	539	209	0	321	619	408	49	0	0	403	213	417	456
OTU_321_18S_3.200	137	0	0	0	627	101	60	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0
OTU_323_18S_3.200	1430	13	0	825	0	367	0	0	0	27	0	27	42	0	0	0	0	0	0	0	0	0
OTU_324_18S_3.200	1599	219	779	968	1748	982	2171	29	0	0	0	0	49	710	0	96	0	0	101	23	89	0
OTU_322_18S_3.200	18	92	0	3233	3244	362	0	0	0	920	0	0	0	0	0	247	0	0	153	0	0	277
OTU_328_18S_3.200	523	0	0	0	2283	526	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0
OTU_331_18S_3.200	8829	1300	53	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_330_18S_3.200	103	352	239	734	431	351	96	82	0	395	0	0	94	0	50	127	0	81	578	0	101	63
OTU_327_18S_3.200	349	425	0	7871	557	0	0	0	0	0	0	0	0	0	112	165	19	84	0	0	111	0
OTU_325_18S_3.200	240	24	850	81	39	195	84	142	30	18	0	86	46	73	106	236	0	58	86	86	29	33
OTU_333_18S_3.200	127	0	57	311	323	113	281	0	0	117	0	0	29	313	0	0	0	173	389	45	45	0
OTU_329_18S_3.200	61	9	392	386	41	77	88	19	0	0	0	0	23	316	53	66	0	22	0	329	24	40
OTU_336_18S_3.200	71	25	236	120	0	115	0	429	92	71	0	0	56	820	511	786	53	107	0	174	37	393
OTU_337_18S_3.200	223	54	0	321	145	83	9	19	805	0	964	88	38	0	0	0	82	281	207	0	619	37
OTU_338_18S_3.200	0	0	13	587	165	47	0	0	0	15	0	0	49	0	0	56	0	0	82	0	0	0
OTU_332_18S_3.200	0	0	615	79	67	0	0	0	0	0	0	0	208	60	0	0	0	0	0	0	0	0
OTU_339_18S_3.200	59	2517	843	51	47	11	0	141	0	0	0	0	12	30	124	78	0	0	0	0	0	2369
OTU_340_18S_3.200	311	105	146	981	423	616	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	11
OTU_341_18S_3.200	75	0	353	1279	61	32	241	52	0	0	0	0	0	48	56	98	0	0	0	88	0	93
OTU_346_18S_3.200	75	58	237	444	51	76	251	98	0	0	0	0	54	132	80	0	142	63	12	0	31	162
OTU_342_18S_3.200	114	0	16	529	38	125	0	0	0	15	0	0	0	0	0	0	0	15	0	0	12	0
OTU_348_18S_3.200	0	88	102	125	71	19	0	0	164	13	97	0	0	0	0	120	0	0	28	0	70	0
OTU_349_18S_3.200	0	0	0	146	0	139	0	0	0	211	272	0	0	0	0	0	0	0	0	0	702	0
OTU_354_18S_3.200	9	0	283	1058	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
OTU_353_18S_3.200	275	58	261	1267	1539	267	285	75	0	56	0	0	128	347	34	74	22	90	39	209	173	0
OTU_364_18S_3.200	407	159	33	1102	381	1335	0	0	0	606	0	0	0	0	0	0	22	405	15	9	73	0
OTU_365_18S_3.200	212	64	62	2370	0	185	31	0	0	157	0	0	0	0	0	0	0	0	0	105	261	0
OTU_366_18S_3.200	195	101	386	782	0	219	0	125	0	0	0	0	0	0	0	0	0	0	0	52	127	0
OTU_367_18S_3.200	280	58	1160	431	968	337	20	36	0	0	0	0	26	10	50	0	65	15	0	0	0	60
OTU_370_18S_3.200	84	48	436	612	60	48	77	166	0	37	24	0	59	148	51	48	0	44	70	32	0	46
OTU_356_18S_3.200	1316	37	200	542	39	100	132	86	0	251	0	0	0	0	18	189	22	0	0	0	0	29
