ASV	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
OTU_3_18S	6.72860236021597	6.50538973343572	4.05117513554932	4.76338281381016	5.54120578639638	6.18494645600579	4.66002314371687	4.09913626236953	4.86353980084952	4.8689198162663	6.12189386605391	3.9138087707766	7.96395195037319	4.93845239780226	8.43486468025203	7.28538688184532	7.73913241556194	4.69742996812378	5.85502624112034	4.10122756880221	6.23705851846129	6.3124272737909
OTU_4_18S	-2.70656015345298	2.78033908301696	0.353361352701614	0.231586082199576	7.21429171934691	4.4309412401068	2.66921767475367	4.73040803921139	7.83741328059102	4.64669834892706	6.53858049890604	5.77339083634342	5.84902698611709	8.31696329860888	8.055902479411	7.30784363061752	8.05568247201457	4.64363979353764	4.21020639184013	8.01961581520157	5.46302181842346	8.73582112335787
OTU_10_18S	3.37108208989605	2.30230328207396	3.83262710773359	6.19876558290454	2.0132289217031	5.39239500123438	6.577304371646	-1.1991811041785	-0.693288260850014	-1.83181129328151	4.45483787532681	-0.41692456950973	3.36496244164201	5.88364473374907	6.21508514423169	-1.73596979046335	4.94662151315358	4.47178953661098	4.55648262855796	5.17955518629881	4.58931364490459	2.43808654287834
OTU_11_18S	-2.70656015345298	-2.2302962110793	1.54961211093364	-3.97310653719139	-3.28508844484493	-2.79962191330249	-1.35613401598148	-1.1991811041785	-0.693288260850014	-1.83181129328151	-0.52189586709376	-0.41692456950973	2.74013450505954	-1.33819109153938	-1.42263128843311	-1.73596979046335	-1.06953564654477	-1.29653145918279	-1.35431401548257	1.76182850268545	1.90987397784365	-1.53220537067378
OTU_12_18S	2.37484421153148	-2.2302962110793	-3.31020029342803	-3.97310653719139	-3.28508844484493	5.73678549703755	8.61281350802643	-1.1991811041785	-0.693288260850014	5.27233279970601	-0.52189586709376	5.78358460453296	4.37564465780342	-1.33819109153938	-1.42263128843311	3.44581375982873	9.41123920045676	7.40048015880928	7.51480285044692	-1.01076021955433	-1.34822256017783	-1.53220537067378
OTU_16_18S	6.46139450202676	7.01105821442605	1.08424886124441	6.5635127634947	4.71559633966981	7.23725952240417	5.7422416226093	-1.1991811041785	7.33484079858174	5.78397977875432	5.72227103356998	4.63932123583858	2.35336152996353	-1.33819109153938	7.75094135935086	6.91662803795909	8.08793123582434	-1.29653145918279	6.54186659313293	-1.01076021955433	-1.34822256017783	5.84179648867638
OTU_21_18S	5.9507427459479	3.72294712320848	2.29191852745167	1.48647897695277	2.94144822444253	1.61921869449411	7.07550128707311	-1.1991811041785	-0.693288260850014	5.39367017950078	10.409566894511	2.14802478795181	7.62821122781544	4.35890239496602	4.74068351560154	5.05187519184623	-1.06953564654477	7.80622370211345	7.61012581805679	8.10020170844157	3.60053733020033	8.12083166601589
OTU_28_18S	3.59605882229192	1.72094750750213	5.20978898529021	3.89476495320493	1.92439770799649	3.17418769856677	5.94095698917893	5.30210856636189	4.21936662488604	-1.83181129328151	-0.52189586709376	-0.41692456950973	3.80679519392105	6.39242297452436	4.66641358701374	4.40175726362288	-1.06953564654477	4.5670997164153	3.01513383698446	5.40597206295799	3.91446762872705	5.06766512853906
OTU_30_18S	-2.70656015345298	-2.2302962110793	-3.31020029342803	4.50055265220112	2.97830981774669	6.45281963469233	6.48535890847853	3.03492540041876	-0.693288260850014	6.00297681410668	4.63715943212077	3.67741999271237	3.84501640674125	4.29659851162987	-1.42263128843311	7.17353572248275	6.85381256538538	-1.29653145918279	-1.35431401548257	-1.01076021955433	-1.34822256017783	7.05544628439102
OTU_32_18S	6.082795298757	4.07780223043023	3.49662906696414	6.19132118935351	5.21901950702265	4.41928779431657	2.63285003058279	3.8570647011698	4.53782035600457	5.50447436673978	4.12249503204761	5.04266094463443	4.69409838892195	2.09579611294576	4.19049681795496	3.5004721723666	5.18813194133786	4.27562257299497	2.51688699542533	-1.01076021955433	-1.34822256017783	2.92214192557973
