ASV	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
ASV_1_16S	7.36179047700576	6.78789379422413	6.0255193616842	7.64912057556166	7.15721257875511	6.69742285352864	6.53177147850347	7.07784686872925	6.9287822766741	6.95252796710736	6.75948176793157	7.29590003101735	6.87405658141266	6.44032133526863	6.97923265133744	6.95490099189928	7.84750796359818	6.70825236671521	7.02409790251869	6.27389562772729	7.53268768702792	6.96908652145273
ASV_3_16S	4.49258353030164	5.24515989899322	5.0062806605576	5.00430286135443	5.50435422697628	4.90258171776318	4.05322559527728	4.4729077865624	5.04209872803261	4.3926937103126	4.5222840410906	4.25830282872724	4.36472116178554	5.20485887082318	5.17908246330584	4.4116021218224	5.69845562797443	4.93499202687989	4.62888272928677	5.51024745747858	5.06909607814901	4.43322372517499
ASV_4_16S	-1.45283707830494	-2.44283726739979	-3.07612159336865	0.320437028417997	-2.2376136728444	1.27461101673624	-1.16171016233171	-0.305569085123433	1.08446521135242	-0.885420948917922	-2.25763786638165	-3.02032611359344	1.39519126062557	1.82587611389479	1.50126395655133	1.43528793412551	2.43955252988772	-1.03371553310547	-2.26375891188532	-3.12987108077495	0.58352876453429	-2.19216864283297
ASV_7_16S	4.24089506049776	5.25564552048115	4.9285779171809	4.74976462370984	4.83055832754364	5.30750991310677	3.95628365008505	4.59341816188396	5.15292200262239	4.3240652039235	4.86844940691747	5.12115492786398	4.58087871582859	5.14911195408724	5.48504932820636	4.59283376025233	4.81883963021253	4.44274801882604	4.24649942863783	4.55307208910334	4.32336054582215	4.7879072977288
ASV_8_16S	4.31235402447991	4.16110655720068	4.01562052172651	5.05773136733313	5.25737256110613	4.11846275899751	3.52963771989743	4.20444475538107	4.11941819805969	4.34032572479528	4.23308566812085	3.56169902529938	3.55864639540844	4.12846120688884	4.21992433676555	4.23942501410022	5.51489707960101	4.42160558225223	4.0479758972676	4.3656708631093	4.03207226679364	3.7765389171524
ASV_9_16S	1.31975164393484	2.01151002885371	2.64419018323877	2.62302212141204	1.61253392886566	-0.0246719673940228	1.5463400387705	1.56029835625834	1.98733292289443	1.82262925218429	1.00045867163983	2.33626016107857	1.37193439846131	2.27579298457379	2.40952251672822	2.17844553526012	1.50205959036296	2.26212133289886	0.680680067281121	1.81888880960322	3.62805120225771	1.79681540373131
ASV_10_16S	4.68920032728242	4.49058575833092	3.71285014962352	4.62618988573589	5.12693334141124	4.61436273254682	4.00307581159181	3.6690675130327	3.77909239212248	4.39778277982007	4.20850685785596	4.2423024873808	3.78889804562519	3.7554192854859	3.40038194409988	3.89640967889007	4.79126073195189	4.19203114060773	4.46486970119938	4.808217646122	4.29931567156815	3.84091757896584
ASV_11_16S	5.76313792434653	4.65553837119099	4.22704845786815	2.08044779933147	5.49519385757762	4.8462754556578	3.24500908493254	3.36780618245454	6.18433163917661	5.09092996038001	4.69317690206093	3.82235716864498	3.22823238882693	4.11703251106522	4.45617423558506	5.23508933351589	5.79056016702602	2.7039540851779	3.20430122924981	3.71707205881043	3.57926103808828	5.32535220777007
ASV_13_16S	5.15381310789328	4.93179174781915	4.69198878515734	4.93741225985585	4.54344395309178	4.72507944740518	4.39897146868382	5.04409926645571	4.73944311379067	4.1897528663159	5.04553218485515	5.15606548304035	4.88855910208739	4.6854762131242	4.89038875697921	5.36711356684984	5.09249897166364	4.40436377581772	4.77414705156186	4.29905611402732	4.2330056707822	5.41967375674745
ASV_14_16S	4.47940810914307	4.45889993925678	4.05557691709827	4.34801837448042	5.40154749881477	4.65848753745576	4.42927681817915	4.48448347852029	5.44628913870878	4.93466198143444	3.92030624766895	5.16530277755416	4.80288093165653	4.77746649421886	5.21092594984779	4.50987878259182	5.13067708010658	4.49173740602631	4.81962893573998	4.78438119796749	4.92260044973777	4.52805151230233
ASV_15_16S	5.09967080872965	4.19179609046189	4.04270465569343	5.27008305088782	4.43946978840273	4.15822599216952	3.93815626549249	4.88310510397478	4.51845241583756	4.22656683943862	4.92090761738205	4.92381137752067	5.05016916306383	4.32582064104733	4.84483222537684	4.96390834670911	5.37177139771938	3.93609776647053	4.78809671107057	4.49474790538445	4.70182656777888	4.85795387743609
ASV_16_16S	-1.45283707830494	3.62327082270395	2.49982750977767	0.112797663639753	-0.0403890955081829	1.2120906597549	1.72866159556446	3.11593356269947	2.72022043210389	-0.885420948917922	-2.25763786638165	3.19428198482875	0.821103440081618	2.26119418515264	2.8673556103537	2.87767176189645	-2.52329210037219	-1.03371553310547	3.23340931340788	-0.239499322878789	3.0531679421915	1.36317941865645
ASV_19_16S	3.87988171496043	3.38020862808323	3.60347759247574	5.22432195256737	4.51231752094417	2.8900912436263	3.94423531156887	4.60934568858006	4.36787955735819	4.3240652039235	5.3679572057508	3.59439948661032	4.49455842386992	4.17073669003708	4.6419620003555	4.71966335661084	4.88341862980545	4.04145828212835	4.99112589819202	3.79670595244777	3.77288215013617	4.11956616631995
ASV_22_16S	4.19965210196371	4.15703323181304	4.15226685820496	5.08261096321575	5.4058692342328	4.19320041444135	3.39216672926883	4.49782124372641	4.91744500944011	4.50820659743444	4.54141799567714	4.31726162994515	3.94409749324654	5.12507432760183	5.19014341066526	3.92019458391351	5.20247934121576	4.2990032601599	4.44065544307879	4.42236620678585	4.3125026758501	5.49169533742346
ASV_23_16S	3.78360488452501	2.85548009914824	3.42516807717174	4.74153412457333	3.58246925750796	3.98467938199469	2.70949084857618	3.65010268497373	5.00709839589258	5.45317312928526	5.3708797601934	4.71072703041368	4.24383597429507	3.8100074757703	2.98286849747554	3.15622135078495	4.07248841358912	3.6106753660359	3.41982085545336	5.3419062471108	4.10721191137973	4.96322765906377
ASV_24_16S	2.91661077416208	3.46795937664073	3.96529007042616	3.81883673803652	3.14688138994469	3.7645554605542	4.43300121727013	4.514091940592	4.25973739873848	3.34868555567934	4.6339880306706	3.95134249113235	4.52467042082496	4.99918385085348	4.78817219181135	4.90262511829221	3.80106686200912	4.36896184876681	4.11466727176627	5.20867379921363	4.96555539920817	5.36791182218886
ASV_26_16S	4.62938183207151	3.76776280962486	3.60849013429928	4.25103641941908	4.20333286778852	4.17002056866236	3.70582428812387	4.18565684151544	4.32183561885678	4.04183273623928	4.43444587612497	4.97295621450815	4.16490228303774	3.63267346048739	4.06621331401286	4.05399303489187	4.45957065109675	4.14243419946836	4.47439358271064	4.27501649484117	4.73385259449829	3.7967927740569
ASV_27_16S	1.76603874656326	2.56110903854567	2.09436240166951	-2.45215169382178	1.47595839385991	1.82115472310431	1.61087855990807	1.92527210301177	2.87622468058047	3.0848709646342	1.73134618018262	2.41775319532975	2.43867147859897	2.41113433244355	2.78219780201339	1.62187388970592	1.14026954575746	-1.03371553310547	2.05372920165099	2.2361049342469	3.04544589609759	1.86827436771345
ASV_29_16S	-1.45283707830494	1.29483235088358	5.15658441649233	6.95021301040974	6.1278259633443	1.07394032127409	-1.16171016233171	-2.87051844258497	-1.6235849897498	-0.885420948917922	-2.25763786638165	-3.02032611359344	-3.07071685802901	-1.95831352002347	-1.71761186831687	-2.22827371200413	-2.52329210037219	-1.03371553310547	-2.26375891188532	-3.12987108077495	-1.81436650826408	-2.19216864283297
ASV_31_16S	4.65641050445943	3.92363318033165	3.19486683848965	4.86771323598719	4.45198559633456	4.06223761634056	3.8011344679282	4.20105492162656	4.34512257023557	4.3349348761604	4.81563185107806	4.58705531204635	4.20514774251752	3.82242999576886	3.98283170507381	3.84246401599836	4.638329902567	4.63271115500696	4.94632071628547	3.75256639022289	4.24709041066394	4.05973524033292
ASV_35_16S	1.31975164393484	0.390376076656424	0.479226468120768	1.33203794009648	1.22812222995532	0.668475213165922	0.224584198788182	1.53620080467928	1.01547233986546	2.69809798953819	1.54902462338867	0.563192824862666	1.32373229664343	2.10212949052295	1.50126395655133	1.20571349248101	1.68140051901878	1.96201674044852	1.68748480669611	0.801954551949373	1.48147035774025	1.10366822317136
ASV_38_16S	4.08842646685349	4.30709392638878	4.03457452961018	4.5176389760798	3.41487550742425	4.57269003614626	4.50817076064881	3.51298819229904	3.97112638985204	3.3042337931085	4.62889377614886	4.0306633334746	4.43202135272584	3.92779051142669	4.06004045490578	4.62818827259045	4.40720266557944	3.71987465800089	3.9016589423461	4.37231540582797	3.98775186711298	5.17301148318805
ASV_39_16S	3.79943634974169	2.66915052095675	3.39776910298363	5.03670126191168	3.55539993553974	3.83254280153913	2.91582728157401	3.21625628432734	4.30334103622062	2.96472665279214	3.75362930802251	3.74355879496899	4.8005943452944	3.388794010694	4.39828025716616	4.23319446434958	5.40186541185251	4.9272898065178	4.79069074624762	4.61556452949943	2.88611385752834	4.01642138326366
ASV_40_16S	-1.45283707830494	-2.44283726739979	-3.07612159336865	-2.45215169382178	0.80690876487902	0.996979280137958	-1.16171016233171	0.958122953904126	2.22656261196026	1.3118036284183	-2.25763786638165	-0.0245938400394534	1.10367041186663	1.53819404144301	-1.71761186831687	0.0743113809899119	1.94261601828239	-1.03371553310547	-2.26375891188532	-3.12987108077495	-1.81436650826408	-2.19216864283297
ASV_41_16S	-1.45283707830494	0.265212933702418	2.39614908030283	-2.45215169382178	-2.2376136728444	-2.22189654473024	-1.16171016233171	2.49077372312446	-1.6235849897498	-0.885420948917922	-2.25763786638165	-3.02032611359344	0.800484152878882	3.69066071813774	4.01896042916232	2.62375655191548	-2.52329210037219	-1.03371553310547	-2.26375891188532	-3.12987108077495	-1.81436650826408	-2.19216864283297
ASV_43_16S	3.91780094982273	3.21664494835983	3.59591135209242	4.72486707208812	4.72841051426171	3.38390552156576	-1.16171016233171	4.2393610204873	4.52488330616785	4.15800416800132	3.5916869135652	3.35128573363841	3.71374020460863	5.1158032961739	4.47065225476572	3.80000480822656	4.83298777617856	3.8260968712562	4.29017449214049	3.97673505695235	3.15544679131192	4.99548852128199
ASV_46_16S	3.21060201580713	2.20155363174158	2.97125058567763	3.36495946614142	2.56640737188885	2.80198397611603	3.48268073680966	3.98278065060111	3.0949138815453	3.24171343612717	3.92444704033498	4.02719110776385	3.424548697908	4.81819347234872	3.71173376063757	4.84584310419323	2.1952067709229	3.33573231936155	3.60553800124846	3.9254417625648	3.4326575638964	3.39508001556728
ASV_48_16S	4.11931695387283	3.61160207886958	4.26859746078103	4.35909268477951	3.56147898161612	4.57380923044327	3.75094472340434	4.29342824175758	4.0497382774217	3.13993074181723	3.54145478807887	3.28777232791609	3.74820720724651	4.40298895754953	3.77955635697633	4.64902235949329	4.74003751710465	3.68478333818962	3.1434128595748	4.53588235108675	4.1845700536826	3.33328429629882
ASV_49_16S	3.67112690109832	3.81099154417568	3.48490907252793	2.55848360027447	1.22812222995532	3.58323842418625	3.1557779512046	3.66327039534837	3.25921693283658	1.41716414407612	4.62991470528296	4.11695232366694	4.0529559271756	3.89675840217896	4.4435954533782	4.93257219466017	2.7700127243523	3.22896434393584	3.44666810548955	3.58065202867747	2.93922368284228	4.80907697923651
ASV_53_16S	3.8354299523896	4.80139024820356	4.89461879663845	1.1854344659046	-0.0403890955081829	3.74425019439345	3.44346002365638	3.64715283032731	2.77086416492264	0.906338520310133	1.1435595152805	3.79201898058403	4.61498620320554	3.97922268505896	3.17273725990488	1.64292729890376	0.567750352986127	-1.03371553310547	3.19156220347238	3.09666558851251	3.32143192878618	3.57615235296081
ASV_55_16S	3.96769792096735	3.22012321273615	3.76442493592004	3.501091640466	1.75137037371987	3.45485725753804	2.57595945595166	4.3864842645071	3.48236048415079	3.0464046838064	2.73957440738246	3.75503997734295	4.95545333691742	4.57256410770242	3.24523276194303	4.16865594321201	3.60793438911095	2.99163615762968	4.22392510659929	3.60353081106241	4.32767089732327	4.46327170753468
ASV_56_16S	2.90387174838465	3.09449699961874	3.63804893654083	2.7948723783387	2.46286669294801	2.69808438109788	3.46326265095256	2.88205419624066	3.13858894504796	-0.885420948917922	3.64225948720084	3.43014430855073	4.23043094782702	3.71500974714803	4.40048532972447	3.73273162761914	2.64719189466596	2.9552685134588	3.97846435356985	4.23277418964287	4.78414252035043	3.70223419143189
ASV_58_16S	-1.45283707830494	-2.44283726739979	-3.07612159336865	-0.0542564210234135	0.940440157503543	1.38902136791398	1.03551441500451	0.740399470059255	-1.6235849897498	3.80592693331122	3.76580972657938	2.92509449501313	2.69760413776476	-1.95831352002347	-1.71761186831687	-2.22827371200413	-2.52329210037219	-1.03371553310547	-0.317848762830006	-3.12987108077495	-1.81436650826408	0.98588518751498
ASV_62_16S	4.43604088002794	3.4920569282198	3.54528405839549	3.72786495983079	3.29972059417413	3.84884118327225	3.57448828606279	4.20697961098426	3.41984012716945	3.24171343612717	3.67989833870077	4.1153612334347	3.9854584260714	3.22907228581729	3.63897440635514	3.93714414222729	3.92401376216902	3.54099544539791	4.05520920186112	3.72448342148007	3.95395448752969	3.41363342346303
ASV_67_16S	2.92918955636894	2.80943616064684	3.27998606732725	4.30011868231996	2.13183417962262	2.63013371918937	1.03551441500451	3.44302960369213	1.98733292289443	2.05901803024852	2.98938620577883	2.72267707421604	1.32373229664343	0.606635837438069	2.42552285807466	2.97573297507266	3.22928053845344	1.73887318913431	2.33136093824927	-3.12987108077495	2.32876821812745	1.5920209910853
ASV_68_16S	3.46714384752319	3.1629647988962	2.33105017809147	3.21427499429065	3.66774817521017	3.21618276419295	2.77011547039262	2.07112398002433	2.51954973664174	2.82815111778639	2.99985750564613	2.79975681675892	2.30456154965516	2.6266539586471	2.25268004523525	2.49022515929096	3.55892681000426	2.79492586338362	3.20851176178616	3.25700823858769	2.94780742653368	2.67536580762262
ASV_69_16S	3.3429534672918	3.01674824674437	2.92033049525038	3.97109526971174	3.67588933279387	3.17626615678751	3.70582428812387	4.0550767545255	4.03589722600983	3.1750220616285	4.12248467051811	3.35469870623465	4.07526760968538	3.92500886846481	3.1186700386346	3.21846365966218	4.15630708547219	3.21477970894389	3.61956347660296	3.87591793847855	3.2732298269683	4.39813240536372
