ASV	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
OTU_4_18S	2.98339533433547	5.08838184503814	2.84733878513583	2.20880174119964	9.39289248684036	5.97992045551271	4.51053149196124	7.44449194608568	6.64929429830224	6.21337390219152	5.67594582616383	4.79584835690961	6.20700688316257	7.92092482580661	7.18839858810619	7.06177525162454	8.56397523800915	6.16258601405437	4.34747147469094	8.89298594484657	7.04376321451844	8.46783574949675
OTU_7_18S	1.58383063629468	3.10936730009765	2.92408876675239	1.69909406053499	1.57878841662854	2.98885592167062	4.74330593633641	3.00652291439849	4.17729105335015	-1.553466634894	3.66539149798574	2.5799949597399	2.83658116016717	3.49552390093633	3.37283860065805	2.13055562169133	-0.942982170476391	2.54231130799927	-0.758473999209642	4.08247546348752	-1.31044034840333	3.97269081065715
OTU_9_18S	6.90138917933531	5.75661437170712	6.08797052642196	7.55908415632362	6.68989424108842	5.85754829225775	6.96125846463719	6.8437589841977	7.76416212049752	8.01244807557688	6.72556983278172	7.00806072521132	5.59678287314152	7.15408732173718	6.93715255927811	6.78143904634438	6.97855346165716	5.98606830408022	6.59716710376461	6.90351415598293	3.41694747030901	7.63194732434707
OTU_14_18S	2.79994319517123	6.12452152110153	7.49298902684789	3.39209233688024	2.39781584307748	4.49075229250054	9.06563852645588	4.99157297179107	4.06703456708011	-1.553466634894	6.11363825548214	3.81277946130438	7.62961308332483	6.32601021848662	5.56764479712999	4.54011283423755	2.14806028288193	5.17513808786389	4.64420338266264	8.02144637613741	8.1661796897642	7.59500525888984
OTU_15_18S	4.15871288290103	4.77906753547916	5.81431392932468	5.84964997126414	4.4691601745247	5.38719672800276	7.24117401609204	6.60222227141147	6.49514361847498	6.01749194827501	6.75481887696876	4.63016611911962	3.62366016056132	5.65179787465945	5.2071576843049	6.29946887941094	4.65172920912545	4.88537050892109	3.81623697929374	6.52407687933666	2.65985156514879	6.53844532114125
OTU_19_18S	2.4223661186029	8.38589613299921	1.79873691704238	1.07605644616207	1.95956091214633	0.761778381184724	-1.00289725420375	-1.21298479077762	-1.71986281428659	2.31773437601389	-1.46450721693733	-1.59439231015574	-1.35307358185926	-1.18660732618789	-1.14894997639099	-1.30343158279381	-0.942982170476391	-1.28633008848983	-0.758473999209642	-1.08231051043599	-1.31044034840333	-1.27958261738948
OTU_22_18S	1.5914352356799	4.74104600219035	7.12673147806557	3.55922547605153	1.90826761775878	4.75118321462666	9.11210651340561	5.0932904961704	3.36773352094579	-1.553466634894	6.05626919812547	3.89454541600095	7.1835300030768	6.53296666307169	5.92092415206758	4.71028357324899	2.42431365951008	5.44826157148312	4.85829709845693	7.69847695790294	8.49917598852273	7.38101803732148
OTU_23_18S	4.64636508835364	4.44521349681902	6.38792643104212	5.47755374944517	2.9951150648473	6.13668845504905	8.53868742684935	6.52985116465313	5.60198689950176	6.12347051092408	7.57480755798675	5.87126299997832	6.03339726697064	6.6390374060321	5.87302644668117	5.89250564368176	3.61089472112415	7.48193305688146	6.20660634639176	7.32260943849746	2.65985156514879	6.8080576703895
OTU_24_18S	3.80120702906821	2.50701727100763	3.71995445350732	3.93825732709154	2.56569671571664	1.31487948809895	-1.00289725420375	6.21534840341319	6.36284831995099	5.70775845707792	5.85270519142251	3.61509384268568	3.21127460960858	5.97733935815465	5.78933450762597	5.03692772093394	2.8856592260127	1.80471236486849	2.1859649799568	3.66262161792726	-1.31044034840333	6.21762460581383
OTU_28_18S	4.52746575689693	3.17290130080921	5.4320349055322	3.80404543086811	2.11371159197359	3.87579861340507	6.19078856419137	5.91711371934796	5.51719621183814	4.25166833402249	4.92573345012802	3.94687123500269	5.10055141703344	6.67550488547485	5.28880167334541	5.45929792413807	2.52275373232334	4.59420289791087	4.73458744413091	5.79292157684059	6.2496401166185	6.11183261728587
