ASV	BL.20130417	BL.20130507	BL.20130604	BL.20130709	BL.20130801	BL.20130917	BL.20131015	BL.20140114	BL.20140211	BL.20140310	BL.20141007	BL.20141111	BL.20150113	BL.20150210	BL.20150916	BL.20151006	BL.20151110	BL.20151215	BL.20160119	BL.20160210	BL.20160308	BL.20160405	BL.20160504
OTU_4_18S	-1.55997789798429	-1.28543573873824	-2.57850148304501	-1.46743577989439	-1.58074534494957	4.70718064506158	5.328409412036	4.97941782461623	-1.41901697443154	5.12703936163911	7.33691266552101	5.81493757418542	-0.778352162613043	3.87663743397928	7.27424537554133	5.11431169857395	4.71360251876841	4.23908552103785	3.21889830978444	-1.08064906429825	-2.13102099320075	-1.14714446126482	-1.19958772975651
OTU_6_18S	6.714379108772	10.0816659479982	5.13125538140915	2.72221896213204	-1.58074534494957	3.8859233146894	3.8287863656091	9.03193294056449	7.84495894671055	7.11127051893409	-1.34951684314053	5.82636627000904	7.3918334902666	9.91198777054161	4.69779079875129	7.87079104824315	6.28060011496967	7.72229172201817	8.26794305199556	7.8837907692411	4.71592214638463	5.51343068857486	3.57953576335502
OTU_7_18S	6.576540354131	7.66015753206866	4.17843090620254	2.61010166401133	-1.58074534494957	2.42418924596794	-1.18184892848715	8.4121784707345	9.29090180011787	8.2521527105868	3.9183413159228	5.76182774887147	7.25498185326702	9.77837209286499	5.97060849814149	5.87888915488538	6.18676124489619	7.17968015499167	8.66389444889417	9.54270062531539	5.16199668657203	5.39676738429997	-1.19958772975651
OTU_9_18S	-1.55997789798429	3.81443068908596	3.54179593590594	0.930459492903984	-1.58074534494957	-1.78050337342303	-1.18184892848715	5.53100144085439	3.93284115904452	-1.08956673944576	2.14699071832595	3.52520062366922	-0.778352162613043	3.6552047470687	4.70025385418369	5.30234808334646	3.56639604829309	3.83224395022097	2.45071594328158	-1.08064906429825	4.05106391351588	-1.14714446126482	2.20160965190564
OTU_15_18S	5.2633082243714	7.36873290770508	2.90213744029698	5.35910944366221	1.36369363421687	3.59477503426114	2.80713511807712	7.75437873100107	6.09250767395932	4.91924644599684	-1.34951684314053	6.93744784151796	5.09376562686237	7.41481345602099	5.98942211957882	6.69059366459762	2.53232228076255	3.13495597699499	4.30335464922241	4.98777652394586	2.40157849995251	-1.14714446126482	4.03685423307344
OTU_18_18S	9.44018673858544	-1.28543573873824	-2.57850148304501	2.93928346736987	3.84420467253183	-1.78050337342303	-1.18184892848715	7.07226905320598	6.31203616957558	7.90435740196564	5.24762885874613	5.61697712350701	4.58762385240881	7.28148112779446	5.65775027079723	2.92040938342971	4.23770148693798	5.92400597628884	5.4927615995531	8.57655424448202	-2.13102099320075	-1.14714446126482	-1.19958772975651
OTU_22_18S	-1.55997789798429	-1.28543573873824	-2.57850148304501	-1.46743577989439	-1.58074534494957	6.14030630586557	-1.18184892848715	5.40468556002057	5.35177244947744	-1.08956673944576	-1.34951684314053	-1.42355926670895	-0.778352162613043	5.37154045447952	3.01015803873214	5.81876466617931	3.52093367421633	3.60599641296917	3.74170012459714	-1.08064906429825	-2.13102099320075	-1.14714446126482	-1.19958772975651
OTU_24_18S	5.34175930867228	6.75178429239478	1.59588578685062	-1.46743577989439	-1.58074534494957	2.91997699236939	2.42906898415707	8.10538857509395	6.73289289850936	7.04343347913786	-1.34951684314053	6.29334686858944	6.48217043547681	7.36208362835925	3.93705894971831	5.6127480796579	4.29293024488577	4.92325163950386	5.47588092362269	7.55112203182542	-2.13102099320075	-1.14714446126482	-1.19958772975651
OTU_26_18S	4.18302528982519	-1.28543573873824	6.15975309348111	7.9866347770044	7.78445973758752	5.55968346189709	7.19585228411048	4.56390238065456	-1.41901697443154	-1.08956673944576	7.15762601242221	4.60712599355232	-0.778352162613043	-1.10696918772905	5.10530887411715	2.46129156182922	1.64004642509227	-2.34984095649566	-1.89308947857211	4.25688901540307	7.08520204193359	7.50998457044893	8.27434691914236
OTU_28_18S	7.88408981884575	7.98033934012605	3.56782777462389	4.26913651758481	-1.58074534494957	2.74128520362601	0.6099105407409	5.60214254087963	6.5920064047549	6.55630908573906	-1.34951684314053	4.71632528551731	4.27789364273526	5.96120281265899	3.78334792696562	4.30046542113691	4.31885980600945	5.07789788403723	6.23135737714374	6.33211495312831	6.05125874605827	-1.14714446126482	-1.19958772975651
OTU_29_18S	6.06317517049261	4.40492371558583	-2.57850148304501	-1.46743577989439	-1.58074534494957	0.92754682767918	-1.18184892848715	6.38942871235343	5.21166641121083	5.29899466609987	4.70257232578389	5.60994721757875	-0.778352162613043	3.27505744694483	2.55339963623642	3.49203520622266	3.50661983191106	4.19980978573814	4.60066436127958	2.9447026264369	-2.13102099320075	-1.14714446126482	-1.19958772975651
OTU_39_18S	-1.55997789798429	3.23635283831081	5.02389985262081	6.42202336951014	6.35305152986584	4.8514984039726	1.90919352487116	-1.23519027380596	-1.41901697443154	-1.08956673944576	-1.34951684314053	-1.42355926670895	-0.778352162613043	-1.10696918772905	2.91217763037193	3.28006495550658	2.10047041748119	3.29913328166554	-1.89308947857211	-1.08064906429825	4.47020912552813	3.79449796134448	5.76454788266173
OTU_41_18S	7.69896214382796	8.29135167432538	4.09353146241606	6.55873441505204	8.12739619966985	5.50568834127935	4.08600923057617	4.5789402580191	5.45103643736658	5.85355568337367	4.78388119985612	5.72635756942316	5.13244448142748	3.24973963896054	-2.00047725536412	3.67154382164	3.85592826003303	4.63302179497328	4.92910791204838	5.56444190520739	5.09736745837285	5.38518983095753	4.60554723915998
OTU_46_18S	-1.55997789798429	-1.28543573873824	-2.57850148304501	4.83151346696156	3.74226463418883	3.21670890034108	-1.18184892848715	-1.23519027380596	-1.41901697443154	-1.08956673944576	4.37079493346689	-1.42355926670895	-0.778352162613043	-1.10696918772905	-2.00047725536412	-2.38289552462937	0.60703141890997	-2.34984095649566	-1.89308947857211	-1.08064906429825	5.13020409877117	4.27780555621658	-1.19958772975651
OTU_50_18S	2.7967309287053	5.36613613485149	-2.57850148304501	-1.46743577989439	-1.58074534494957	-1.78050337342303	-1.18184892848715	6.86890878233762	7.58503696329685	5.93863469261225	4.53936111519236	6.85588422100372	6.80234758961152	6.97913334794005	4.59256727877832	4.54171687141919	4.70058201523089	6.17054712581709	6.26971187491996	5.78732534467204	2.96272920760601	-1.14714446126482	-1.19958772975651
OTU_61_18S	-1.55997789798429	3.73844478210804	4.43990031602419	5.91157234773392	5.4589150049125	4.54206186650425	5.12988588066576	3.62462213055571	-1.41901697443154	-1.08956673944576	-1.34951684314053	3.56004735499939	-0.778352162613043	-1.10696918772905	3.42005774390817	4.18798743771022	2.3074411095498	4.30043809209176	2.51362976869215	-1.08064906429825	2.07367162619022	6.44168541704299	4.40253109112319
OTU_60_18S	5.8594026849344	-1.28543573873824	-2.57850148304501	-1.46743577989439	-1.58074534494957	-1.78050337342303	-1.18184892848715	6.701112419396	4.95940920922004	6.13226908584269	-1.34951684314053	5.5127834691251	-0.778352162613043	5.28159221781658	4.14156015022324	4.8867212249788	4.76628645689547	4.67391799824278	3.84991370923737	4.21766830224978	-2.13102099320075	-1.14714446126482	-1.19958772975651
OTU_58_18S	5.69772977917575	4.98744126780793	4.15370922342219	-1.46743577989439	-1.58074534494957	2.48217650361829	1.59073979375263	6.65539226085057	5.91791993927607	5.1349916898296	5.01867034320997	5.42868330234293	3.7755247289875	6.34948536744716	5.34811027556347	5.97083711763383	5.69624314475723	6.06642631633061	5.57199325782744	5.96163710764149	3.22083714027532	-1.14714446126482	-1.19958772975651
OTU_67_18S	4.49211127094013	4.17839606628737	4.74400895095238	4.55358756945514	3.14664247376277	3.26935263382651	-1.18184892848715	-1.23519027380596	-1.41901697443154	-1.08956673944576	-1.34951684314053	2.88050582649522	-0.778352162613043	-1.10696918772905	4.20811277073251	2.02382372263488	1.87330810657206	1.05135642516649	-1.89308947857211	2.17744747372323	3.72405092900168	2.76487854416332	4.93597716132523
