ASV	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
OTU_338_18S_022.3	0	236	0	581	106	378	0	0	95	197	64	35	129	0	194	140	57	290	87	0	0	120
OTU_332_18S_022.3	43	104	437	75	26	40	0	0	0	0	0	67	121	0	0	0	0	0	0	0	76	0
OTU_339_18S_022.3	0	2276	37	36	0	0	0	148	68	0	0	20	0	0	39	21	0	15	0	0	0	329
OTU_340_18S_022.3	2003	1711	338	917	280	1992	0	28	0	0	24	43	0	0	0	0	42	0	0	0	0	0
OTU_341_18S_022.3	510	285	653	883	42	228	157	47	885	293	174	65	156	87	78	168	49	225	74	153	375	756
OTU_346_18S_022.3	538	402	226	612	22	468	296	214	33	108	663	142	157	400	226	133	632	171	31	170	354	221
OTU_342_18S_022.3	1161	112	51	1977	53	1284	22	30	0	288	169	86	14	0	0	0	49	197	88	0	132	0
OTU_348_18S_022.3	0	157	19	51	54	24	0	0	0	0	14	0	0	0	0	16	34	13	0	0	198	0
OTU_354_18S_022.3	118	11	336	5337	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
OTU_355_18S_022.3	105	144	0	4528	3029	17	0	0	448	0	0	0	0	0	47	0	261	0	0	0	57	202
OTU_353_18S_022.3	27	14	0	128	94	150	0	240	135	0	65	207	372	294	28	41	0	113	64	110	76	0
OTU_364_18S_022.3	179	1236	35	614	229	1415	0	0	56	471	24	130	32	0	0	34	0	290	0	0	0	18
OTU_365_18S_022.3	324	549	99	706	0	568	0	0	0	0	111	0	0	0	0	0	0	113	0	51	340	0
OTU_366_18S_022.3	214	944	120	293	0	1199	0	136	0	0	0	59	0	0	0	0	0	0	0	0	113	0
OTU_367_18S_022.3	266	211	699	132	288	810	0	109	143	63	107	319	85	29	120	158	53	113	0	0	0	79
OTU_370_18S_022.3	414	750	632	1116	28	176	0	250	244	236	259	86	70	165	162	125	0	70	69	43	241	117
OTU_356_18S_022.3	2076	273	138	1226	138	503	0	109	112	142	51	64	17	0	29	85	47	64	0	18	91	0
OTU_372_18S_022.3	1905	1618	45	434	109	805	0	128	283	455	95	129	46	0	0	95	198	58	82	31	307	45
OTU_374_18S_022.3	0	0	0	150	17	0	0	0	0	663	0	0	19	0	0	0	0	114	235	0	0	0
OTU_378_18S_022.3	534	1334	644	66	134	332	843	15	62	131	82	167	54	725	42	40	0	102	0	108	389	321
OTU_380_18S_022.3	0	0	0	0	0	0	0	0	218	0	0	0	0	0	364	228	94	0	212	0	0	0
OTU_381_18S_022.3	1425	1325	550	134	56	718	0	84	124	362	0	225	72	96	91	78	0	87	68	408	98	482
OTU_386_18S_022.3	244	92	0	440	271	731	0	0	0	67	0	344	0	0	0	0	296	39	0	0	213	0
OTU_384_18S_022.3	0	2016	0	0	0	7	0	122	33	0	0	0	7	0	0	0	40	0	0	0	185	0
OTU_389_18S_022.3	1381	1164	172	296	130	90	88	54	260	133	192	0	73	0	27	0	0	17	130	103	308	0
OTU_391_18S_022.3	20	5083	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	130	0
OTU_392_18S_022.3	139	0	20	1259	281	1018	0	102	240	776	275	9	116	0	22	0	168	0	0	0	147	0
OTU_397_18S_022.3	0	76	1062	26	0	0	0	0	70	0	0	0	131	1935	355	34	0	0	0	71	0	28
OTU_400_18S_022.3	0	0	326	67	0	57	81	308	0	57	0	147	1124	554	127	143	0	328	104	452	221	105
OTU_401_18S_022.3	0	33	17	51	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_404_18S_022.3	965	138	201	325	365	911	82	0	49	123	30	29	149	399	60	0	27	98	0	51	248	25
OTU_405_18S_022.3	675	1317	145	51	46	449	0	314	260	190	81	0	0	49	76	85	0	113	74	73	0	0
OTU_382_18S_022.3	0	30	0	74	20	0	0	0	0	104	0	21	52	0	0	0	0	0	0	0	35	0
OTU_407_18S_022.3	0	0	0	55	73	0	0	0	0	0	0	0	0	81	0	0	94	0	0	0	0	0
OTU_403_18S_022.3	0	15	0	229	14	0	0	22	33	0	12	148	0	0	11	0	0	169	182	0	0	0
OTU_408_18S_022.3	356	73	280	363	15	73	163	91	115	0	49	111	561	105	59	0	24	35	43	38	280	96
OTU_411_18S_022.3	0	0	185	13	0	290	0	123	109	0	0	0	50	725	79	82	0	0	0	0	0	0
OTU_414_18S_022.3	81	450	91	0	0	951	0	230	79	0	0	0	0	0	0	26	0	90	50	0	0	0
OTU_413_18S_022.3	347	1554	719	127	18	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
OTU_415_18S_022.3	0	196	1372	876	195	807	1022	0	549	127	84	432	0	0	0	0	27	138	14	197	635	0
OTU_417_18S_022.3	35	25	95	1092	51	225	23	0	79	172	0	67	65	0	0	61	0	19	14	0	0	0
OTU_418_18S_022.3	27	739	218	4916	0	0	0	85	0	0	0	0	0	0	0	25	0	0	0	0	0	0
OTU_420_18S_022.3	0	28	2796	117	101	33	0	0	726	0	0	0	125	0	0	0	0	0	0	0	397	831
OTU_423_18S_022.3	126	1426	28	174	196	1167	69	48	0	103	196	0	0	12	52	53	0	138	0	0	0	0
OTU_412_18S_022.3	81	34	6	0	0	0	0	0	21	59	16	4	23	0	0	0	19	193	37	0	0	0
OTU_424_18S_022.3	10	11	0	302	45	183	0	0	0	12	0	0	0	0	0	0	0	0	48	11	136	0
OTU_425_18S_022.3	837	517	530	245	0	580	1188	64	54	95	152	218	41	51	127	73	38	22	0	0	158	197
OTU_427_18S_022.3	2628	531	225	686	57	2937	0	7	0	0	41	14	15	0	5	0	0	28	0	12	0	0
OTU_419_18S_022.3	137	94	68	1525	97	615	179	0	132	172	85	13	0	24	113	31	24	93	33	51	82	37
OTU_421_18S_022.3	138	111	68	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	190
OTU_434_18S_022.3	206	109	46	567	147	349	0	34	75	0	0	14	0	0	0	64	0	81	0	0	0	0
OTU_438_18S_022.3	1289	818	166	494	20	523	0	59	125	219	152	64	45	65	49	109	133	33	105	141	0	123
OTU_439_18S_022.3	58	230	2694	643	19	0	0	48	25	0	0	0	53	67	51	0	0	0	0	0	0	67
OTU_440_18S_022.3	0	37	27	75	0	8	0	44	138	46	0	0	0	0	50	127	0	0	0	0	0	23
OTU_441_18S_022.3	0	23	33	161	31	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
OTU_443_18S_022.3	1203	599	189	270	178	1158	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_442_18S_022.3	1871	1192	425	545	41	332	10	20	0	33	72	0	8	0	0	0	11	0	0	0	0	0
OTU_445_18S_022.3	1680	286	286	675	68	353	0	0	191	102	126	104	61	190	53	146	0	118	0	132	51	261
OTU_446_18S_022.3	43	102	35	72	84	0	0	0	25	91	0	25	0	0	50	20	0	132	264	0	0	0
OTU_447_18S_022.3	849	69	229	143	65	781	17	83	97	402	0	106	713	0	0	76	0	87	57	0	0	262
OTU_448_18S_022.3	483	196	438	407	19	61	891	45	0	159	0	99	580	65	0	0	0	0	0	42	0	46
OTU_451_18S_022.3	211	26	45	4527	58	20	0	0	0	199	76	617	0	0	0	0	0	0	0	0	0	0
OTU_450_18S_022.3	1733	1507	843	0	0	685	0	107	42	0	64	241	38	0	0	47	0	0	0	0	170	0
OTU_452_18S_022.3	29	141	0	3882	195	415	0	69	0	0	0	0	0	0	0	0	175	0	0	0	0	0
OTU_444_18S_022.3	1350	0	164	0	0	264	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0
OTU_455_18S_022.3	0	0	0	61	26	263	0	0	0	27	18	0	0	0	0	0	0	0	0	0	0	0
OTU_457_18S_022.3	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	180	332	96	0	0
OTU_459_18S_022.3	41	0	0	0	0	173	0	0	0	0	74	0	0	0	0	0	0	0	33	0	0	0
OTU_460_18S_022.3	564	708	322	737	209	469	385	0	533	205	201	221	49	65	0	0	0	205	98	0	0	0
OTU_461_18S_022.3	53	3059	146	648	34	16	0	0	447	93	549	161	0	0	29	0	0	0	0	0	0	0
OTU_456_18S_022.3	0	56	182	0	0	0	0	163	363	0	0	0	53	0	71	0	0	47	0	19	162	38
OTU_465_18S_022.3	22	41	0	178	0	0	0	0	0	118	59	59	0	0	0	0	15	16	0	0	0	0
OTU_468_18S_022.3	282	175	17	231	22	153	0	0	16	0	0	0	0	0	0	0	123	0	0	0	0	0
OTU_467_18S_022.3	142	360	723	46	0	0	0	56	151	45	45	0	93	206	342	0	0	0	0	22	123	0
OTU_463_18S_022.3	119	358	862	0	0	9	0	14	0	0	0	43	226	162	104	18	0	0	27	34	469	0
OTU_472_18S_022.3	54	128	36	11	36	0	0	0	0	0	4	34	217	0	0	0	0	0	0	0	0	0
OTU_475_18S_022.3	1886	1201	772	279	29	1927	0	0	0	0	140	30	0	0	0	0	0	0	0	34	0	0
OTU_477_18S_022.3	0	38	37	48	0	62	29	0	320	0	311	0	0	1805	838	77	0	59	0	417	0	0
OTU_478_18S_022.3	16	93	52	545	97	369	0	0	53	0	0	39	0	33	0	107	0	153	24	0	0	0
OTU_466_18S_022.3	0	0	32	128	42	0	0	0	0	0	0	0	0	17	39	0	0	0	0	0	32	0
OTU_479_18S_022.3	0	0	0	10	13	0	0	65	97	53	60	167	245	463	104	126	0	31	58	250	0	18
OTU_482_18S_022.3	0	0	260	21	0	0	0	139	22	0	0	0	0	23	53	511	0	0	0	0	0	107
OTU_483_18S_022.3	264	195	10	466	344	708	0	51	0	208	0	16	0	0	53	0	120	58	0	0	0	0
OTU_484_18S_022.3	20	78	99	453	66	113	177	136	329	0	0	0	39	359	477	121	0	0	0	74	0	214
OTU_377_18S_022.3	0	0	0	0	0	63	0	0	0	0	0	0	0	0	68	0	44	327	133	0	0	0
OTU_486_18S_022.3	40	6800	12	0	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_487_18S_022.3	0	0	46	71	0	0	0	0	18	0	0	0	0	0	0	67	0	0	0	0	87	0
OTU_490_18S_022.3	0	0	0	40	0	0	0	0	0	0	2878	0	0	254	0	0	0	0	0	87	0	0
OTU_494_18S_022.3	1005	1310	31	52	611	149	0	0	0	0	24	41	0	0	0	0	0	0	57	0	67	0
OTU_492_18S_022.3	65	169	0	60	74	131	0	40	117	0	0	25	0	0	35	155	34	0	42	0	0	0
OTU_501_18S_022.3	542	473	45	54	0	597	0	41	66	46	0	148	0	0	0	55	83	0	90	0	76	0
OTU_502_18S_022.3	0	76	0	0	0	226	0	0	0	184	0	107	0	0	0	172	191	118	0	0	0	0
OTU_500_18S_022.3	0	0	16	392	14	0	0	23	0	0	0	0	176	60	0	0	0	0	0	0	0	16
OTU_503_18S_022.3	1169	33	199	1564	0	223	0	0	0	114	48	73	0	416	96	0	0	76	0	18	0	282
OTU_506_18S_022.3	365	93	10	116	0	12	0	33	0	73	0	0	0	0	186	0	16	115	0	0	0	169
OTU_508_18S_022.3	0	4388	0	47	1491	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_510_18S_022.3	0	4	90	0	9	11	0	0	0	0	3	0	2884	80	0	0	0	0	0	0	0	0
OTU_511_18S_022.3	196	365	97	39	0	455	0	27	0	0	0	0	0	0	0	89	0	0	0	0	0	0
OTU_513_18S_022.3	0	73	0	167	0	0	0	0	0	45	0	0	0	0	0	0	0	23	0	0	0	0
OTU_515_18S_022.3	0	0	1438	0	0	8	0	46	0	0	0	0	0	484	31	0	0	0	0	0	0	29
OTU_520_18S_022.3	261	709	446	108	8	776	50	29	184	134	273	148	66	31	121	48	24	45	40	191	58	140
OTU_522_18S_022.3	680	1361	0	50	0	1089	0	0	0	0	0	131	118	24	0	0	0	0	0	127	0	0
OTU_523_18S_022.3	1324	341	379	375	41	420	69	25	109	331	83	0	75	141	193	46	0	0	0	79	0	282
OTU_525_18S_022.3	35	41	12	392	47	357	8	0	0	67	0	38	0	0	0	0	25	0	44	172	321	0
OTU_526_18S_022.3	0	116	652	2210	524	965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_527_18S_022.3	1822	320	362	657	266	837	191	16	47	41	0	105	0	0	0	36	187	101	0	24	0	41
OTU_528_18S_022.3	0	483	0	109	0	503	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_531_18S_022.3	0	202	64	1212	0	879	0	241	195	0	0	17	241	0	0	0	0	10	0	0	1331	0
OTU_532_18S_022.3	0	0	0	10	0	15	0	58	132	0	0	0	112	75	121	128	0	0	0	27	0	0
OTU_533_18S_022.3	0	0	43	2951	1823	0	0	0	270	0	0	0	0	0	0	0	145	0	0	0	0	0
OTU_538_18S_022.3	0	155	30	36	0	21	0	0	0	0	0	0	0	78	57	0	0	0	0	0	0	266
OTU_536_18S_022.3	138	179	62	249	0	387	0	17	0	103	28	12	11	0	14	61	39	0	10	34	0	44
OTU_498_18S_022.3	5	4	27	3	1	19	0	0	2	0	10	4	29	0	64	3	2	3	0	0	0	20
OTU_541_18S_022.3	63	287	772	243	117	852	552	41	259	0	38	111	0	89	14	0	25	50	0	123	665	136
OTU_544_18S_022.3	514	198	30	186	52	337	0	20	34	90	0	31	19	0	0	41	154	0	0	14	49	0
OTU_545_18S_022.3	0	0	1237	0	0	289	327	0	300	0	0	0	0	354	0	0	0	0	0	661	0	0
OTU_534_18S_022.3	12	1488	19	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	11	0	0	0
OTU_539_18S_022.3	0	0	0	11	0	0	0	33	0	0	30	0	26	0	0	44	0	0	38	0	0	0
OTU_512_18S_022.3	19	350	47	153	0	136	0	0	13	255	26	25	119	0	29	23	0	0	0	0	0	14
OTU_553_18S_022.3	61	214	35	73	60	391	0	0	34	68	0	24	19	0	0	0	172	0	0	0	0	0
OTU_554_18S_022.3	216	2591	721	0	0	298	0	0	0	0	18	76	26	0	0	0	0	0	0	0	20	0
OTU_555_18S_022.3	0	339	254	19	0	0	0	0	0	0	0	39	0	0	68	0	0	0	0	0	0	120
OTU_558_18S_022.3	300	169	116	805	14	298	26	28	100	153	0	89	82	56	0	61	32	60	0	32	40	7
OTU_559_18S_022.3	0	66	90	113	0	3643	0	0	0	0	241	30	0	0	0	0	0	0	0	54	0	0
OTU_562_18S_022.3	168	15	0	41	0	28	0	24	130	0	0	29	0	0	148	0	273	235	0	0	0	0
OTU_560_18S_022.3	576	565	141	0	0	219	0	19	72	0	20	61	0	223	32	0	0	62	0	45	0	23
OTU_569_18S_022.3	775	61	18	938	145	0	0	67	307	0	182	136	0	0	164	42	0	103	0	0	0	83
OTU_571_18S_022.3	0	127	0	0	540	63	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0
OTU_572_18S_022.3	0	7	0	0	19	210	0	0	0	0	0	0	0	0	0	0	0	0	0	12	100	0
OTU_574_18S_022.3	64	32	0	69	0	94	0	166	422	127	0	0	0	0	0	0	0	0	0	0	0	100
OTU_568_18S_022.3	209	174	0	0	0	35	0	0	38	0	0	0	0	0	0	49	0	0	0	0	0	0
OTU_575_18S_022.3	547	219	88	168	27	1225	0	30	0	32	174	30	0	0	0	37	0	220	0	0	15	0
OTU_579_18S_022.3	894	1124	68	338	31	620	0	43	44	249	120	221	0	0	49	113	273	30	31	60	40	181
OTU_581_18S_022.3	818	806	322	267	10	241	0	13	355	131	88	191	14	217	90	64	19	114	15	85	57	158
OTU_583_18S_022.3	97	291	43	1545	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
OTU_584_18S_022.3	0	285	242	44	18	0	0	0	0	0	0	0	0	0	0	206	0	0	37	0	0	50
OTU_586_18S_022.3	393	46	232	15	145	288	65	22	0	0	0	0	0	69	0	87	0	159	0	0	0	0
OTU_585_18S_022.3	0	0	0	0	1	0	0	120	0	0	0	47	97	0	8	39	63	180	60	0	0	0
OTU_589_18S_022.3	0	97	0	0	0	1161	0	0	0	43	61	0	0	0	0	152	95	0	16	0	223	0
OTU_591_18S_022.3	0	1402	28	28	133	0	0	0	0	509	0	0	0	0	0	0	0	84	203	0	0	0
OTU_590_18S_022.3	231	105	17	122	126	130	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	49
OTU_580_18S_022.3	0	157	265	0	0	209	13	44	0	0	0	177	51	59	105	36	57	0	18	156	0	201
OTU_592_18S_022.3	0	0	0	566	0	0	0	0	190	0	0	0	0	0	0	289	11	0	0	0	0	183
OTU_593_18S_022.3	21	178	27	574	8	218	0	0	133	139	119	59	52	0	1712	21	188	33	0	0	0	232
OTU_595_18S_022.3	914	139	0	62	34	503	0	46	109	57	16	31	0	0	0	39	82	15	33	0	0	0
OTU_597_18S_022.3	3169	16	3	0	22	592	0	0	0	198	0	0	0	0	0	257	0	0	0	0	0	0
OTU_598_18S_022.3	0	0	0	78	26	0	0	0	182	63	0	0	0	0	0	169	157	0	0	0	0	0
OTU_599_18S_022.3	963	318	0	347	0	377	1149	286	0	0	127	122	0	0	116	191	0	111	0	89	0	0
OTU_600_18S_022.3	129	21	73	1958	26	578	0	0	93	103	0	0	0	0	68	113	30	46	16	0	604	158
OTU_602_18S_022.3	0	155	48	64	19	0	0	112	0	0	0	140	0	0	41	231	0	0	34	0	0	70
OTU_594_18S_022.3	0	133	5	131	15	9	0	0	35	24	0	0	0	0	0	29	0	107	0	0	0	0
OTU_608_18S_022.3	291	179	126	1041	210	227	34	35	15	131	82	48	0	0	34	47	114	58	0	0	114	144
OTU_609_18S_022.3	13	22	57	894	414	185	0	375	402	56	30	199	802	0	0	37	0	87	0	0	285	0
OTU_617_18S_022.3	176	18	47	2437	452	58	0	15	0	0	83	55	39	0	0	26	0	0	0	0	57	0
OTU_618_18S_022.3	0	17	0	183	0	0	15	0	0	0	0	0	0	8	0	0	0	44	0	0	0	0
OTU_620_18S_022.3	0	90	0	23	17	53	0	66	0	0	0	0	0	0	0	0	0	72	40	0	0	0
OTU_614_18S_022.3	0	141	296	1361	289	0	0	22	59	0	0	0	0	297	34	173	0	0	0	0	0	216
OTU_626_18S_022.3	21	0	0	101	122	23	0	64	138	0	0	0	221	74	26	25	41	0	0	0	0	0
OTU_628_18S_022.3	287	50	372	795	40	482	16	0	0	103	41	136	74	223	0	66	0	67	34	0	0	56
OTU_629_18S_022.3	0	376	95	173	51	47	74	183	57	119	47	80	126	31	0	230	56	27	0	33	0	229
OTU_630_18S_022.3	13	0	12	24	0	12	0	0	66	0	0	0	0	0	53	0	0	0	0	0	0	0
OTU_631_18S_022.3	290	333	78	264	33	694	249	0	0	193	230	175	103	0	64	51	68	96	81	94	168	207
OTU_634_18S_022.3	362	80	219	537	461	396	185	74	130	236	212	110	89	53	135	59	0	91	0	39	134	53
OTU_636_18S_022.3	283	0	5	86	64	1514	0	0	0	0	0	164	24	0	4	646	57	0	0	0	0	0
OTU_635_18S_022.3	0	0	0	0	0	0	0	0	149	65	88	0	92	0	21	0	0	0	0	0	0	0
OTU_637_18S_022.3	795	208	0	344	47	729	0	9	304	224	173	128	78	0	0	0	55	129	19	176	0	206
OTU_638_18S_022.3	736	558	149	217	31	688	131	35	338	84	102	92	60	0	0	114	48	105	0	103	140	92
OTU_639_18S_022.3	1755	490	184	0	22	806	0	0	97	124	195	127	83	0	0	0	35	68	63	91	32	111
OTU_625_18S_022.3	238	17	0	0	19	760	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0
OTU_641_18S_022.3	1136	853	382	210	49	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
OTU_644_18S_022.3	33	193	87	0	0	0	0	0	0	0	0	0	0	44	7	21	27	0	0	0	0	62
OTU_647_18S_022.3	0	383	11	19	0	0	0	0	0	8	0	0	0	0	0	15	0	23	15	10	0	0
OTU_649_18S_022.3	0	93	44	577	33	737	0	0	53	0	67	0	39	0	0	55	43	67	0	94	58	0
OTU_624_18S_022.3	0	23	148	27	34	253	0	0	0	0	0	0	0	32	0	0	0	0	0	26	0	0
OTU_654_18S_022.3	381	467	0	15	0	1461	0	0	116	95	119	24	67	0	0	0	124	0	0	41	418	0
OTU_658_18S_022.3	40	109	24	3182	0	0	0	176	0	45	0	0	0	0	75	44	4	0	0	0	0	59
OTU_657_18S_022.3	0	0	0	0	0	0	0	0	0	0	0	42	229	0	0	112	55	0	150	0	0	41
OTU_659_18S_022.3	575	742	154	1160	67	348	0	47	51	0	0	110	0	48	52	49	0	0	0	0	0	161
OTU_661_18S_022.3	245	1471	557	0	0	120	0	0	109	70	0	149	120	0	0	158	0	212	0	99	272	101
OTU_664_18S_022.3	0	0	0	0	42	73	0	0	0	223	10	61	29	0	0	0	0	0	0	0	0	0
OTU_665_18S_022.3	1249	137	545	110	0	555	0	0	65	144	96	88	0	0	0	0	0	48	0	0	39	105
OTU_667_18S_022.3	320	141	141	0	0	378	992	0	0	0	0	31	1113	116	43	31	0	72	312	306	0	87
OTU_655_18S_022.3	0	0	17	231	0	0	0	0	218	0	0	0	0	0	29	104	0	0	0	0	0	0
OTU_672_18S_022.3	3577	39	0	0	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_673_18S_022.3	747	561	481	214	42	59	169	46	246	40	34	39	216	65	90	32	9	84	69	49	30	335
OTU_678_18S_022.3	945	102	32	354	85	1299	120	0	0	0	294	218	14	0	0	0	0	398	57	0	0	0
OTU_679_18S_022.3	2422	0	0	682	0	43	0	0	0	60	19	0	0	0	0	0	0	0	0	0	0	0
OTU_680_18S_022.3	20	388	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73
OTU_684_18S_022.3	0	32	27	515	22	0	0	47	30	0	0	0	15	20	31	98	4	0	0	0	0	11
OTU_685_18S_022.3	521	577	684	16	0	322	0	154	256	0	183	0	0	0	17	0	0	0	0	0	74	0
OTU_686_18S_022.3	1003	660	328	282	70	273	252	0	190	60	75	57	65	0	0	106	0	192	0	37	76	168
OTU_643_18S_022.3	160	28	39	120	27	106	208	19	31	83	16	32	0	15	0	0	0	50	0	0	0	0
OTU_688_18S_022.3	0	34	46	8	0	0	0	234	395	0	0	367	220	56	0	127	0	0	0	0	0	0
OTU_693_18S_022.3	308	95	35	217	0	199	268	116	0	45	27	34	0	0	0	115	0	0	0	103	45	297
OTU_689_18S_022.3	337	556	197	378	251	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_701_18S_022.3	1579	111	320	77	170	203	72	0	34	0	19	0	31	0	0	46	71	0	0	0	0	0
OTU_694_18S_022.3	544	496	59	353	94	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_704_18S_022.3	968	45	0	633	120	292	0	0	0	0	0	65	0	0	0	0	22	45	0	0	33	0
OTU_706_18S_022.3	130	552	161	276	0	1242	0	0	0	0	0	217	144	0	64	0	0	0	91	163	135	0
OTU_708_18S_022.3	0	0	29	54	0	0	0	158	64	0	0	0	362	31	31	227	0	0	21	0	0	0
OTU_709_18S_022.3	0	23	46	8	0	622	0	62	31	0	16	0	41	51	691	103	0	45	0	115	0	71
OTU_710_18S_022.3	367	212	25	97	0	420	25	65	205	0	27	0	0	0	0	0	267	100	80	47	80	0
OTU_712_18S_022.3	0	49	0	589	81	21	0	0	108	138	0	0	0	0	50	17	84	0	0	0	0	37
OTU_717_18S_022.3	1163	527	282	51	22	1416	92	0	0	0	57	0	0	0	0	0	0	6	31	0	0	0
OTU_719_18S_022.3	15	0	0	328	12	607	0	56	83	0	11	0	0	0	11	0	0	0	0	7	0	0
OTU_721_18S_022.3	71	4	18	126	254	88	197	18	78	93	31	49	0	0	0	0	0	66	10	29	321	0
OTU_723_18S_022.3	22	3	0	0	0	0	0	104	27	0	0	0	0	0	28	37	0	0	458	0	0	0
OTU_726_18S_022.3	0	60	390	1482	12	0	0	0	0	0	0	0	0	20	0	83	0	0	15	0	0	13
OTU_728_18S_022.3	89	104	4	54	347	30	0	0	21	120	0	22	0	0	0	23	0	0	0	0	0	0
OTU_731_18S_022.3	39	0	0	124	91	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0
OTU_724_18S_022.3	202	36	0	17	6	52	0	67	0	36	0	20	0	0	143	0	63	66	0	0	0	0
OTU_725_18S_022.3	199	213	83	346	38	0	0	83	56	0	0	0	17	0	0	0	0	0	0	0	0	0
OTU_733_18S_022.3	1217	28	49	525	24	149	0	0	0	68	11	76	94	0	0	0	2	30	41	0	0	0
OTU_735_18S_022.3	0	208	96	0	0	806	0	18	141	19	0	109	30	0	0	0	0	52	27	0	53	14
OTU_736_18S_022.3	45	330	35	214	120	150	0	0	49	49	0	0	213	0	55	67	61	0	35	0	0	77
OTU_738_18S_022.3	22	0	0	765	413	117	0	41	294	77	0	0	169	0	0	58	0	0	0	0	61	0
OTU_729_18S_022.3	47	289	530	1186	0	23	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_739_18S_022.3	672	262	12	154	26	461	98	149	316	75	372	30	46	14	290	0	58	0	0	0	35	0
OTU_751_18S_022.3	0	72	48	0	0	111	0	0	4	106	0	0	31	56	0	35	19	38	0	0	0	59
OTU_752_18S_022.3	76	0	41	1828	37	7	0	77	0	532	80	0	0	0	0	88	28	0	0	0	0	55
OTU_755_18S_022.3	23	41	56	0	0	0	0	0	0	0	0	0	8	0	0	216	0	0	0	0	0	0
OTU_757_18S_022.3	66	0	64	122	0	123	0	0	47	0	0	0	37	150	32	101	0	48	0	0	0	20
OTU_758_18S_022.3	993	1155	305	140	62	653	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
OTU_759_18S_022.3	675	240	79	378	57	604	0	0	129	21	22	238	0	0	0	21	55	0	0	0	297	201
OTU_734_18S_022.3	69	16	11	64	81	0	0	0	33	0	0	13	0	0	0	0	0	0	0	0	0	0
OTU_762_18S_022.3	15	67	55	32	0	215	14	8	0	0	73	13	0	31	0	10	0	18	8	213	0	0
OTU_765_18S_022.3	44	14	12	265	559	28	63	0	0	0	0	0	0	0	18	322	0	42	13	280	62	0
OTU_774_18S_022.3	0	0	8	0	0	32	115	0	32	0	0	0	0	0	0	17	0	0	0	13	0	0
OTU_775_18S_022.3	0	0	535	0	0	838	0	46	0	0	0	0	55	35	0	0	0	87	42	32	0	0
OTU_776_18S_022.3	80	634	0	36	82	199	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
OTU_777_18S_022.3	8	22	406	1020	41	0	0	43	183	63	0	0	0	105	40	0	0	20	0	44	0	346
OTU_778_18S_022.3	0	0	0	82	0	39	0	33	0	0	0	0	0	0	0	126	0	22	0	0	0	0
OTU_780_18S_022.3	0	0	0	0	0	0	0	59	42	0	0	81	218	44	23	14	0	0	46	0	0	0
OTU_784_18S_022.3	25	0	0	66	89	0	0	0	147	0	0	0	0	0	0	0	46	0	0	0	0	0
OTU_785_18S_022.3	0	0	393	350	0	0	0	0	0	0	20	0	0	110	530	0	0	0	0	0	0	80
OTU_786_18S_022.3	0	0	1235	1335	0	0	0	81	0	0	0	0	0	92	0	0	0	0	0	0	0	52
OTU_698_18S_022.3	42	19	8	15	0	45	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	19
OTU_793_18S_022.3	168	77	643	0	572	0	0	0	0	0	0	0	0	91	169	25	0	0	0	0	0	0
OTU_796_18S_022.3	433	578	194	599	161	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_789_18S_022.3	0	107	0	203	49	0	0	0	0	103	0	0	54	0	0	14	53	0	0	0	49	59
