ASV	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
ASV_572_16S_022.3	0	32	146	61	0	58	0	101	0	0	50	29	79	0	26	52	30	0	61	221	60	42
ASV_573_16S_022.3	0	25	49	0	9	0	30	40	19	0	14	58	164	78	0	124	0	0	28	45	0	0
ASV_581_16S_022.3	0	66	59	0	0	0	0	0	18	0	0	0	116	123	36	26	0	0	56	87	0	41
ASV_588_16S_022.3	0	0	0	0	0	0	0	0	0	12	0	43	0	0	0	0	32	0	14	0	85	0
ASV_594_16S_022.3	34	208	30	0	59	227	0	81	0	0	0	128	0	7	0	0	181	0	19	0	0	0
ASV_595_16S_022.3	0	73	67	0	0	54	0	47	0	0	0	60	0	0	0	0	0	0	0	64	0	0
ASV_598_16S_022.3	0	47	62	95	136	0	0	53	0	0	0	0	36	28	38	59	154	0	0	111	0	0
ASV_600_16S_022.3	0	18	86	0	13	0	0	65	0	0	0	0	26	65	0	51	0	0	18	27	0	54
ASV_603_16S_022.3	0	0	10	0	2	73	35	55	0	18	87	89	98	12	0	3	18	0	127	234	0	30
ASV_604_16S_022.3	0	0	0	0	10	195	31	114	172	0	0	4	0	0	0	32	0	0	0	0	0	0
ASV_607_16S_022.3	36	110	31	55	110	42	12	138	0	0	23	106	103	13	0	0	0	0	12	118	21	0
ASV_608_16S_022.3	2	39	73	54	10	30	10	59	13	8	38	122	110	12	23	28	23	5	31	105	33	28
ASV_611_16S_022.3	0	20	32	19	16	0	0	88	6	0	0	155	58	52	111	67	0	0	5	19	0	50
ASV_614_16S_022.3	8	61	46	0	5	9	0	34	48	0	24	420	12	32	77	31	6	9	0	50	0	50
ASV_613_16S_022.3	0	20	91	36	37	0	0	60	16	0	0	0	0	21	0	0	0	0	0	0	0	9
ASV_618_16S_022.3	0	28	46	0	0	37	0	0	0	0	44	56	86	51	21	28	43	0	33	360	37	38
ASV_619_16S_022.3	0	26	134	10	5	30	7	32	11	0	147	41	5	89	29	57	0	6	10	159	24	30
ASV_620_16S_022.3	0	0	26	39	0	11	0	0	40	0	0	40	43	0	36	32	54	8	24	46	0	48
ASV_622_16S_022.3	0	83	68	23	5	12	24	21	32	16	51	1	30	0	23	3	22	57	74	32	0	0
ASV_623_16S_022.3	0	0	37	49	24	0	0	37	0	0	50	66	0	42	42	48	59	0	0	256	0	0
ASV_626_16S_022.3	0	15	21	0	0	0	0	38	16	0	0	23	33	35	0	47	0	0	50	62	0	33
ASV_628_16S_022.3	14	12	0	20	29	37	0	0	8	10	0	13	14	7	29	7	4	23	0	6	6	20
ASV_629_16S_022.3	0	0	0	55	33	0	0	122	0	0	36	15	5	46	0	14	0	12	19	527	7	7
ASV_631_16S_022.3	28	26	50	51	49	17	0	26	0	18	20	24	13	0	0	0	14	0	0	12	0	0
ASV_635_16S_022.3	0	0	0	69	63	0	0	111	0	0	0	169	110	0	0	0	0	0	0	0	0	0
ASV_639_16S_022.3	0	2	39	9	7	11	0	0	0	0	0	27	42	29	7	10	6	0	3	72	20	0
ASV_645_16S_022.3	0	346	357	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	36	0
ASV_649_16S_022.3	0	19	15	0	0	0	0	0	11	0	0	0	85	66	85	11	0	0	0	0	0	16
ASV_652_16S_022.3	1	7	5	24	24	9	0	7	9	0	13	0	14	0	7	6	20	0	2	29	8	4
ASV_653_16S_022.3	13	66	52	41	19	0	21	51	0	0	116	132	209	0	76	37	20	0	28	28	0	0
ASV_651_16S_022.3	0	6	0	297	149	3	9	9	5	0	0	0	34	0	0	0	0	0	8	0	0	0
ASV_659_16S_022.3	13	19	33	87	74	28	0	65	0	0	33	55	29	24	0	32	112	0	19	77	14	42
ASV_660_16S_022.3	8	0	24	0	6	37	17	14	17	12	17	33	0	0	4	6	0	0	0	0	0	17
ASV_661_16S_022.3	0	0	42	21	9	50	0	0	0	0	50	0	4	0	0	0	3	0	23	56	0	0
ASV_668_16S_022.3	0	15	80	0	7	85	8	0	0	12	232	88	78	30	0	0	0	0	0	15	0	0
ASV_669_16S_022.3	10	0	12	0	88	16	11	15	12	37	0	11	0	3	45	12	20	0	11	20	0	21
ASV_677_16S_022.3	0	0	52	0	55	0	0	138	41	0	74	84	0	0	0	83	172	0	0	71	0	0
ASV_678_16S_022.3	0	0	0	16	0	18	11	19	12	0	4	19	44	99	16	0	18	0	0	0	0	0
ASV_680_16S_022.3	0	0	0	15	15	0	16	0	7	0	0	18	0	0	0	0	0	8	0	23	0	9
ASV_681_16S_022.3	0	114	100	0	0	0	0	26	0	0	40	257	0	0	0	60	0	0	0	0	0	129
ASV_682_16S_022.3	0	0	0	0	0	0	0	39	29	0	0	220	0	0	0	33	0	0	0	0	0	98
ASV_684_16S_022.3	28	14	16	19	50	0	0	15	0	10	0	16	14	7	21	4	0	24	0	8	26	39
ASV_698_16S_022.3	0	39	87	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	330
ASV_700_16S_022.3	0	63	52	60	152	0	0	47	0	0	42	77	0	32	0	0	88	0	0	73	0	0
ASV_701_16S_022.3	0	0	58	74	103	58	0	39	0	0	87	97	0	0	0	30	0	0	0	46	0	0
ASV_712_16S_022.3	10	0	0	154	107	35	0	0	0	13	124	0	0	0	0	0	198	16	34	0	48	15
ASV_719_16S_022.3	0	36	40	72	0	0	6	56	10	0	0	43	67	25	36	43	0	0	0	191	0	0
ASV_724_16S_022.3	0	0	97	0	0	8	0	0	0	0	418	0	0	126	0	4	0	0	0	14	0	0
ASV_726_16S_022.3	0	45	79	0	0	0	0	83	48	0	0	0	95	85	0	0	0	0	0	0	0	26
ASV_727_16S_022.3	0	65	70	53	0	17	0	24	25	0	0	30	59	26	30	27	72	22	0	58	11	14
ASV_731_16S_022.3	44	130	93	23	13	24	4	0	0	8	12	43	36	5	0	3	177	9	6	145	15	2
ASV_733_16S_022.3	0	125	116	0	0	0	0	107	0	0	0	0	172	0	0	18	22	0	0	101	0	0
ASV_742_16S_022.3	0	115	112	0	0	0	0	180	0	0	0	0	196	0	0	51	0	0	0	58	0	0
ASV_745_16S_022.3	6	16	45	69	59	19	0	35	13	14	50	51	28	17	0	12	61	5	23	27	0	23
ASV_748_16S_022.3	0	40	62	0	0	0	0	46	0	0	69	177	103	0	0	127	0	0	63	68	0	63
ASV_753_16S_022.3	0	21	0	15	30	15	0	11	22	0	0	0	0	16	0	0	0	10	8	45	23	0
ASV_757_16S_022.3	9	20	0	9	0	0	13	0	0	0	0	0	0	10	0	0	0	6	0	0	51	11
ASV_760_16S_022.3	0	0	0	0	0	0	13	0	0	19	0	0	0	0	0	0	29	10	65	17	0	0
ASV_759_16S_022.3	22	0	0	66	137	0	0	18	0	0	16	16	12	0	0	13	118	0	0	0	0	0
ASV_766_16S_022.3	0	0	0	120	120	0	0	0	0	0	82	49	0	0	0	0	0	0	152	136	65	95
ASV_770_16S_022.3	0	0	0	0	0	0	0	422	182	0	0	0	0	0	0	85	0	0	10	0	0	0
ASV_772_16S_022.3	0	0	15	0	44	0	28	20	19	20	0	9	0	11	19	9	0	23	0	13	32	9
ASV_773_16S_022.3	39	0	0	284	0	0	0	48	0	0	0	0	0	0	0	45	243	6	42	0	0	19
ASV_777_16S_022.3	0	0	0	0	0	0	0	6	0	0	25	0	38	0	0	0	0	0	0	24	0	13
ASV_780_16S_022.3	25	0	0	16	14	13	5	22	21	0	10	23	19	23	9	10	0	34	14	21	8	20
ASV_783_16S_022.3	24	24	20	22	13	23	0	18	0	0	11	26	20	14	0	50	65	0	61	72	16	16
ASV_787_16S_022.3	20	0	0	28	40	0	0	13	0	33	0	0	0	21	0	0	0	0	0	0	24	0
ASV_788_16S_022.3	0	0	0	0	0	0	26	27	31	0	372	51	0	20	0	0	0	0	0	56	0	46
ASV_790_16S_022.3	48	50	41	26	0	0	0	92	0	0	0	154	65	0	12	0	0	0	0	144	0	0
ASV_791_16S_022.3	0	0	60	0	0	0	17	0	0	0	533	0	0	40	0	0	0	0	0	51	0	0
ASV_802_16S_022.3	0	18	0	0	0	136	0	0	0	0	398	0	0	40	0	0	45	0	24	82	0	0
ASV_807_16S_022.3	0	77	86	33	0	51	9	0	0	0	0	87	33	0	0	0	42	0	51	0	29	0
ASV_808_16S_022.3	0	0	25	0	14	0	0	9	0	0	0	86	0	0	12	12	0	0	0	0	0	24
ASV_813_16S_022.3	25	42	56	38	18	0	0	0	0	0	0	61	0	20	24	81	49	0	77	42	0	0
ASV_816_16S_022.3	0	0	0	0	0	0	32	131	48	0	0	0	27	75	31	0	0	35	88	56	39	59
ASV_822_16S_022.3	8	15	15	28	9	7	15	33	19	6	29	13	15	4	31	27	19	8	14	26	13	11
ASV_825_16S_022.3	0	10	0	0	0	0	0	0	10	0	21	0	0	18	13	47	24	0	0	0	0	76
ASV_826_16S_022.3	0	0	46	0	0	0	0	59	0	0	43	70	184	0	0	0	108	0	86	66	43	0
ASV_828_16S_022.3	0	13	0	0	0	34	22	0	28	31	28	11	8	0	28	0	0	0	0	15	0	18
ASV_830_16S_022.3	54	15	34	41	112	17	16	12	6	0	6	20	37	18	0	0	47	11	54	28	17	9
ASV_832_16S_022.3	7	7	0	15	28	8	3	4	11	0	0	6	5	8	0	0	0	22	3	0	0	31
ASV_835_16S_022.3	7	0	29	34	0	27	8	15	0	0	0	56	39	0	0	0	38	0	35	32	18	0
ASV_838_16S_022.3	0	24	40	0	24	0	0	0	0	0	20	98	129	57	28	35	37	0	45	49	21	19
ASV_839_16S_022.3	0	0	45	36	0	0	27	54	0	0	63	47	85	0	33	51	0	0	0	0	0	60
ASV_845_16S_022.3	15	4	7	0	7	0	15	6	3	0	0	14	0	16	7	0	0	0	6	15	35	16
ASV_849_16S_022.3	0	0	0	12	0	0	0	57	13	0	0	0	145	8	0	75	0	0	21	79	0	119
ASV_852_16S_022.3	0	71	0	0	0	37	0	0	0	0	38	269	87	0	0	0	27	0	0	42	0	0
ASV_854_16S_022.3	9	34	0	0	0	89	0	0	0	78	0	16	0	0	0	0	267	5	26	5	14	19
ASV_858_16S_022.3	16	0	0	0	18	0	11	0	0	5	32	26	0	0	7	0	0	7	0	0	0	27
ASV_860_16S_022.3	0	0	47	58	0	0	0	74	0	0	0	66	66	0	0	36	89	0	43	0	0	0
ASV_870_16S_022.3	0	14	61	187	11	9	0	4	13	8	0	31	33	0	13	56	18	10	6	34	6	10
ASV_874_16S_022.3	0	0	0	0	0	0	0	45	15	0	0	0	0	0	0	92	0	10	0	0	0	0
ASV_873_16S_022.3	11	0	0	13	18	13	0	0	11	18	7	12	0	9	15	0	4	30	0	5	4	15
ASV_881_16S_022.3	0	0	0	0	0	0	0	4	17	6	15	12	12	8	0	5	5	0	9	19	6	16
ASV_879_16S_022.3	0	0	0	128	159	0	0	47	0	0	0	0	0	0	0	0	145	0	0	0	0	0
ASV_880_16S_022.3	0	0	0	0	0	22	43	0	0	0	35	121	48	0	0	0	11	9	0	76	0	47
ASV_882_16S_022.3	0	0	67	0	0	104	0	0	0	0	285	0	0	37	0	0	0	0	0	0	0	0
ASV_886_16S_022.3	11	22	52	63	35	0	0	29	0	0	0	28	42	0	0	12	46	0	0	0	0	0
ASV_885_16S_022.3	0	0	0	0	0	7	3	0	0	0	0	0	20	0	0	0	7	0	25	82	0	0
ASV_888_16S_022.3	0	0	0	14	0	17	24	0	0	18	0	2	0	16	15	6	0	9	6	0	0	16
ASV_890_16S_022.3	5	35	35	20	11	11	0	17	8	0	3	25	17	5	5	6	12	0	4	3	1	0
ASV_894_16S_022.3	0	42	183	0	0	0	0	11	6	0	0	0	150	14	4	0	0	0	0	35	40	0
ASV_896_16S_022.3	0	0	0	86	95	44	0	88	0	0	0	40	0	0	0	0	106	0	0	42	0	0
ASV_895_16S_022.3	19	0	4	0	33	6	12	6	0	0	0	10	0	29	11	0	14	12	3	22	11	17
ASV_898_16S_022.3	0	4	18	0	0	9	4	0	0	0	13	212	38	6	0	0	5	0	14	19	13	3
ASV_903_16S_022.3	0	19	0	0	0	0	0	20	0	13	0	10	13	0	19	0	0	0	0	0	0	28
ASV_908_16S_022.3	0	0	3	0	0	0	0	0	0	0	3	9	47	17	16	7	0	0	0	0	12	78
ASV_911_16S_022.3	0	9	19	51	80	18	0	18	0	0	23	22	13	0	0	26	98	0	11	46	23	11
ASV_913_16S_022.3	0	257	86	0	0	0	0	61	0	0	0	0	58	53	0	0	0	0	0	0	44	0
ASV_914_16S_022.3	0	0	51	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	77	69	15
ASV_916_16S_022.3	0	99	55	0	15	15	9	0	24	0	10	84	31	0	0	19	0	0	14	0	0	22
ASV_922_16S_022.3	0	0	0	46	64	0	0	0	0	0	35	44	0	0	0	0	30	21	147	0	0	25
ASV_923_16S_022.3	0	0	0	125	59	0	0	56	0	0	39	0	0	0	0	0	119	38	46	0	0	0
ASV_925_16S_022.3	0	0	0	143	145	0	0	0	0	0	47	0	0	0	0	0	102	0	0	0	0	0
ASV_929_16S_022.3	0	80	95	34	64	0	0	0	0	0	0	0	0	0	0	0	99	0	40	106	0	0
ASV_934_16S_022.3	0	0	0	14	0	0	0	49	37	0	0	0	0	0	0	0	51	0	0	0	0	0
ASV_936_16S_022.3	0	0	0	0	0	33	15	0	0	20	7	127	128	0	0	0	0	0	0	21	9	0
ASV_935_16S_022.3	0	0	0	83	196	0	0	0	0	0	0	0	39	0	0	0	38	0	49	23	29	0
ASV_941_16S_022.3	0	0	0	79	62	0	0	0	0	0	0	0	0	0	0	0	0	0	145	136	0	46
ASV_944_16S_022.3	0	7	144	0	0	0	5	0	13	0	0	60	43	5	0	77	0	0	0	66	23	20
ASV_946_16S_022.3	0	14	59	103	0	0	0	141	0	0	0	0	86	0	0	73	105	0	0	0	0	0
ASV_948_16S_022.3	0	43	55	0	0	38	0	40	0	0	0	52	167	32	30	0	0	0	0	0	0	0
ASV_953_16S_022.3	39	11	0	30	0	0	0	36	0	0	51	108	88	0	0	0	0	12	0	72	52	0
ASV_958_16S_022.3	0	0	0	23	60	0	0	39	17	0	0	0	0	0	0	0	65	0	0	0	0	0
ASV_961_16S_022.3	0	0	0	0	0	54	0	34	0	0	0	279	18	0	0	0	0	0	18	92	0	0
ASV_960_16S_022.3	0	0	0	9	11	14	8	0	6	11	0	5	0	8	0	0	11	0	0	18	8	10
ASV_963_16S_022.3	6	0	81	35	42	18	0	54	22	0	0	39	0	0	14	10	56	4	19	7	10	6
ASV_967_16S_022.3	0	10	53	0	0	0	0	10	0	0	0	0	114	13	35	0	0	0	9	15	38	0
ASV_970_16S_022.3	0	34	37	34	64	13	0	12	0	0	14	36	48	0	0	6	18	0	16	56	0	1
ASV_972_16S_022.3	0	0	0	0	24	35	0	0	13	0	0	0	14	4	0	6	0	23	0	0	33	0
ASV_973_16S_022.3	0	0	14	0	14	0	0	0	0	5	0	9	0	10	40	141	16	5	0	29	0	37
ASV_982_16S_022.3	0	33	41	0	0	19	23	97	0	0	66	67	42	0	0	0	0	0	0	35	19	55
ASV_983_16S_022.3	0	0	0	0	0	0	0	12	10	0	0	16	9	25	25	29	0	0	0	17	0	5
ASV_988_16S_022.3	0	84	49	0	0	0	0	14	7	0	0	53	5	8	7	0	0	0	0	11	28	0
ASV_990_16S_022.3	0	0	0	0	0	8	0	8	0	0	0	12	10	13	26	80	0	0	0	0	12	17
ASV_995_16S_022.3	0	0	0	0	0	0	0	31	17	0	0	116	0	0	38	23	0	0	0	31	0	107
ASV_1001_16S_022.3	0	14	36	0	0	0	0	20	0	0	40	32	120	0	0	53	0	0	0	107	0	19
ASV_1000_16S_022.3	0	0	0	60	111	0	0	0	0	0	0	0	0	0	0	0	117	0	0	116	0	0
ASV_1003_16S_022.3	0	39	36	0	0	0	0	68	0	0	0	59	75	0	0	0	0	0	0	36	0	38
ASV_1004_16S_022.3	0	0	0	0	0	0	0	87	0	0	0	0	105	81	52	0	0	0	0	0	0	75
ASV_1006_16S_022.3	0	0	150	0	0	0	0	14	5	0	0	0	19	77	23	0	0	0	0	0	0	10
ASV_1008_16S_022.3	13	8	54	37	58	14	0	19	0	3	8	14	30	7	9	14	84	6	24	26	17	6
ASV_1011_16S_022.3	0	5	0	14	0	0	6	6	11	5	0	55	130	0	0	21	0	7	11	106	0	31
ASV_1013_16S_022.3	9	4	26	71	74	9	0	14	7	0	40	38	24	0	0	9	71	0	23	26	1	0
ASV_1014_16S_022.3	0	2	38	0	0	0	0	10	3	0	18	1	41	7	4	7	0	0	9	168	8	4
ASV_1015_16S_022.3	0	0	0	14	0	0	0	0	0	0	39	0	371	0	0	0	0	0	42	0	0	0
ASV_1018_16S_022.3	0	0	0	0	0	0	0	0	0	0	0	16	35	0	0	0	247	0	10	0	0	0
ASV_1019_16S_022.3	0	33	174	0	0	0	0	0	0	0	0	0	45	49	63	0	0	0	0	0	0	33
ASV_1020_16S_022.3	0	0	102	0	0	0	42	17	0	0	0	0	22	48	0	43	0	0	0	80	34	46
ASV_1025_16S_022.3	19	35	37	51	73	9	0	0	0	0	19	25	17	0	0	0	39	0	14	22	0	0
ASV_1026_16S_022.3	11	1	26	45	1	19	0	30	5	1	0	11	125	6	24	48	21	4	0	3	17	6
ASV_1031_16S_022.3	0	0	0	0	0	0	5	0	6	6	69	19	0	0	0	0	0	0	0	0	0	0
ASV_1032_16S_022.3	0	193	142	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	31	46	0
ASV_1033_16S_022.3	0	0	0	11	0	0	0	0	0	0	0	0	45	0	0	0	41	0	33	70	8	0
ASV_1035_16S_022.3	0	0	0	0	0	124	17	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0
ASV_1040_16S_022.3	0	0	19	0	0	0	0	120	0	0	0	0	89	41	0	14	4	0	0	0	0	29
ASV_1053_16S_022.3	0	22	132	7	0	0	0	12	0	0	0	0	8	88	19	0	0	0	0	0	11	0
ASV_1052_16S_022.3	11	0	3	4	20	0	6	0	5	0	0	5	5	10	33	0	13	3	0	0	0	0
ASV_1056_16S_022.3	0	0	0	0	0	0	0	0	0	0	0	0	0	39	18	0	0	0	106	82	0	0
ASV_1069_16S_022.3	3	412	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ASV_1070_16S_022.3	0	0	0	0	23	0	0	0	0	0	0	46	40	0	0	0	0	0	34	83	48	31
ASV_1073_16S_022.3	0	52	38	0	0	29	0	0	0	0	0	41	38	0	0	0	0	33	83	57	0	0
ASV_1074_16S_022.3	2	0	0	6	0	0	6	49	11	0	5	0	16	7	12	0	0	0	22	41	21	23
ASV_1077_16S_022.3	0	0	0	0	0	0	0	0	0	0	157	68	49	0	0	51	0	0	0	96	0	0
ASV_1080_16S_022.3	8	0	0	12	8	9	0	0	11	5	0	8	0	0	0	0	0	20	0	6	40	0
ASV_1086_16S_022.3	0	0	0	6	0	0	0	0	0	0	0	0	43	41	18	0	0	0	0	0	0	0
ASV_1090_16S_022.3	0	0	18	32	28	9	0	19	0	0	12	18	17	1	5	0	71	0	10	42	0	0
ASV_1089_16S_022.3	0	0	51	16	0	0	0	55	0	15	0	36	0	0	60	0	93	15	0	41	0	0
ASV_1093_16S_022.3	0	12	39	56	42	0	0	42	26	0	0	0	0	0	0	28	78	0	0	27	19	0
ASV_1096_16S_022.3	0	0	0	0	21	71	30	16	0	0	0	56	104	0	0	0	0	0	0	23	26	0
ASV_1095_16S_022.3	0	19	33	8	0	16	0	19	4	0	59	0	14	22	14	33	0	0	9	20	0	56
ASV_1100_16S_022.3	7	0	0	8	0	0	17	15	0	9	8	0	0	0	14	0	0	0	0	0	13	13
ASV_1102_16S_022.3	4	4	4	9	14	8	0	3	5	3	0	0	0	10	26	7	3	3	8	15	31	29
ASV_1109_16S_022.3	0	0	100	0	0	14	0	0	0	0	253	0	0	23	0	0	0	0	0	0	0	0
ASV_1113_16S_022.3	0	14	28	0	22	0	12	0	10	0	0	91	53	0	0	9	0	0	10	36	0	0
ASV_1112_16S_022.3	67	0	15	24	156	16	0	0	0	0	0	30	0	0	0	0	58	0	0	0	0	13
ASV_1118_16S_022.3	0	9	32	26	0	0	0	29	11	0	0	16	18	21	4	32	32	5	0	0	11	23
ASV_1121_16S_022.3	0	42	42	51	0	0	0	95	0	0	0	0	53	0	0	0	43	0	0	47	39	0
ASV_1122_16S_022.3	0	0	13	0	18	0	4	0	0	0	7	0	183	7	0	0	0	0	0	0	0	0
ASV_1123_16S_022.3	0	39	63	0	0	0	0	0	0	0	0	86	0	14	0	0	0	0	0	0	0	44
ASV_1132_16S_022.3	0	71	78	22	28	0	0	0	0	0	0	0	0	0	0	0	18	0	19	55	16	0
ASV_1130_16S_022.3	0	20	16	20	0	0	0	0	0	0	12	19	26	0	0	21	0	0	19	20	0	40
ASV_1129_16S_022.3	0	12	20	0	0	20	0	12	0	0	48	21	11	9	2	18	6	0	9	19	0	9
ASV_1133_16S_022.3	37	31	42	0	0	20	0	24	25	0	47	26	25	0	19	11	8	0	20	10	18	0
ASV_1134_16S_022.3	26	0	0	61	27	0	0	113	0	0	0	0	0	0	0	46	55	0	0	0	0	26
ASV_1151_16S_022.3	0	74	80	0	0	0	0	61	0	0	0	80	118	0	0	0	0	0	0	0	0	0
ASV_1156_16S_022.3	0	0	0	0	19	0	0	0	7	0	0	24	30	0	0	16	50	0	18	26	16	11
ASV_1162_16S_022.3	0	0	0	44	31	13	0	36	120	0	6	71	14	0	0	0	0	0	11	0	0	0
ASV_1160_16S_022.3	0	0	0	0	0	0	0	265	0	0	5	0	0	0	0	7	0	0	0	5	0	0
ASV_1161_16S_022.3	0	12	53	13	0	16	0	11	0	0	47	8	15	24	40	9	6	0	0	37	0	14
ASV_1166_16S_022.3	0	16	0	41	51	18	0	20	0	0	23	19	0	0	0	0	54	0	17	0	0	34
ASV_1167_16S_022.3	0	0	14	0	0	19	5	52	0	0	18	41	40	0	0	0	17	0	22	19	0	23
ASV_1165_16S_022.3	7	22	10	58	24	8	0	22	0	0	0	21	27	0	0	0	12	0	23	33	26	13
ASV_1170_16S_022.3	0	0	19	0	0	0	37	19	0	0	18	28	67	12	0	0	42	8	21	50	0	0
ASV_1195_16S_022.3	0	53	26	28	0	0	0	0	0	0	0	48	52	0	0	0	0	0	0	31	0	0
ASV_1207_16S_022.3	16	0	13	0	0	0	0	0	2	0	36	0	36	0	0	0	113	0	0	4	0	0
ASV_1211_16S_022.3	0	0	0	0	0	37	9	8	4	0	0	46	0	0	0	0	0	0	0	0	0	0
ASV_1218_16S_022.3	8	0	0	26	45	15	5	0	0	0	0	11	30	0	18	0	52	0	12	26	36	0
ASV_1221_16S_022.3	0	0	44	0	0	0	0	10	0	0	0	0	169	39	4	0	0	0	0	30	0	0
ASV_1225_16S_022.3	0	0	0	36	48	0	0	20	0	16	0	0	0	0	0	0	118	0	0	0	0	0
ASV_1230_16S_022.3	0	17	45	0	0	0	0	15	0	0	0	0	0	69	36	0	0	0	0	0	23	0
ASV_1231_16S_022.3	0	0	0	0	0	0	0	0	0	0	0	31	61	0	13	0	12	0	0	11	0	0
ASV_1234_16S_022.3	0	15	21	0	0	0	0	0	0	0	21	162	81	0	0	41	0	0	24	0	0	0
ASV_1237_16S_022.3	0	15	10	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	145	15	101	12
ASV_1239_16S_022.3	0	0	40	0	0	0	0	0	0	0	0	0	83	0	0	0	56	0	72	0	0	111
ASV_1238_16S_022.3	0	0	77	0	0	0	0	0	0	0	0	0	56	69	49	0	0	0	0	0	0	88
ASV_1252_16S_022.3	0	42	51	0	0	0	0	0	0	0	0	40	42	0	0	0	0	0	0	30	46	18
ASV_1253_16S_022.3	0	0	0	0	0	0	0	31	39	0	0	35	0	17	0	0	55	0	0	0	0	93
ASV_1272_16S_022.3	0	11	5	24	0	9	0	0	0	0	0	0	0	0	0	0	0	0	163	47	33	0
ASV_1273_16S_022.3	13	7	7	8	5	6	0	6	0	0	5	14	19	0	0	4	27	0	11	38	0	0
ASV_1277_16S_022.3	12	0	13	47	28	7	0	0	0	0	0	11	0	0	0	10	10	0	7	0	15	0
ASV_1285_16S_022.3	0	14	34	18	13	15	12	0	18	0	1	28	39	0	0	0	0	0	10	0	0	21
ASV_1292_16S_022.3	0	16	0	6	0	6	0	29	0	0	0	23	31	0	0	9	5	0	31	64	11	0
ASV_1312_16S_022.3	0	0	26	64	30	0	0	0	0	0	0	0	29	0	0	0	40	0	0	0	0	0
ASV_1313_16S_022.3	0	0	29	13	27	6	15	18	0	0	0	0	9	0	15	11	29	0	8	38	9	14
ASV_1315_16S_022.3	0	0	0	55	0	0	0	49	0	0	30	0	57	0	0	20	0	0	0	0	0	0
ASV_1318_16S_022.3	0	0	0	7	8	0	13	0	8	12	8	8	0	19	0	0	0	3	0	17	0	6
ASV_1319_16S_022.3	0	0	0	0	16	0	0	0	0	0	0	22	31	0	0	0	0	0	0	149	0	18
ASV_1324_16S_022.3	0	0	14	0	0	27	0	0	0	0	80	0	0	0	0	2	0	0	0	11	0	0
ASV_1329_16S_022.3	0	17	36	14	70	0	0	0	0	0	0	22	0	0	0	0	26	0	0	31	8	0
ASV_1330_16S_022.3	0	0	29	0	0	16	0	0	0	0	64	0	0	16	9	22	0	0	0	38	6	12
ASV_1336_16S_022.3	0	0	25	131	0	0	0	47	0	0	0	6	0	0	0	14	0	0	0	0	0	0
ASV_1342_16S_022.3	0	0	0	19	0	0	0	0	0	0	0	76	105	0	0	0	46	0	24	47	0	0
ASV_1341_16S_022.3	0	16	0	21	20	14	0	30	0	0	0	30	37	0	10	0	0	0	0	44	0	0
ASV_1347_16S_022.3	0	0	147	0	0	0	0	48	0	0	0	0	41	26	0	0	0	0	0	0	0	0
ASV_1346_16S_022.3	0	48	67	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	8	0
ASV_1358_16S_022.3	1	0	8	26	24	4	0	16	0	0	17	7	11	0	0	14	55	0	7	19	4	27
ASV_1359_16S_022.3	0	7	9	0	0	5	0	0	15	0	56	0	11	0	8	8	0	0	0	17	0	9
ASV_1376_16S_022.3	0	0	63	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	78	0	33
ASV_1378_16S_022.3	0	0	0	0	0	25	0	0	0	0	0	47	14	0	0	0	65	12	14	47	0	0
ASV_1389_16S_022.3	0	0	46	63	0	0	0	36	0	0	0	0	0	0	0	0	54	0	0	0	0	0
ASV_1388_16S_022.3	0	146	0	0	0	0	0	67	17	0	0	0	0	0	22	0	0	0	0	0	0	0
ASV_1392_16S_022.3	0	0	18	0	0	0	0	38	0	0	0	0	13	10	0	72	46	0	0	0	0	28
ASV_1398_16S_022.3	2	14	11	28	46	14	0	0	0	0	12	6	10	0	0	0	25	0	26	23	0	0
ASV_1404_16S_022.3	0	0	52	15	11	0	0	34	0	0	0	0	0	0	0	0	32	0	0	56	0	0
ASV_1413_16S_022.3	1	15	14	6	8	10	0	16	2	0	3	9	4	0	9	5	16	0	9	14	2	8
ASV_1419_16S_022.3	1	19	13	1	0	5	0	7	0	0	0	3	77	0	0	3	2	1	13	0	33	49
ASV_1423_16S_022.3	0	9	19	53	22	0	0	0	0	0	0	0	0	0	0	0	28	0	18	78	0	0
ASV_1422_16S_022.3	0	0	0	15	0	0	0	0	21	0	22	0	0	0	18	0	0	0	0	35	0	14
ASV_1424_16S_022.3	0	0	7	19	14	0	0	6	0	0	0	3	0	10	0	22	0	0	4	17	0	0
ASV_1428_16S_022.3	22	0	62	23	0	0	0	43	0	0	0	15	58	0	0	31	0	0	0	0	0	0
