ASV	BL.20130417	BL.20130507	BL.20130604	BL.20130709	BL.20130801	BL.20130917	BL.20131015	BL.20140114	BL.20140211	BL.20140310	BL.20141007	BL.20141111	BL.20150113	BL.20150210	BL.20150916	BL.20151006	BL.20151110	BL.20151215	BL.20160119	BL.20160210	BL.20160308	BL.20160405	BL.20160504
OTU_3_18S	2.98667636929297	6.26055926220794	9.3100075979882	8.33803729668243	8.21974319676809	6.71297673327077	6.86035537096556	5.47368270150053	5.12425818267826	5.48634415257189	6.5645079947315	6.00476876768268	4.87841806192265	6.10319848503722	7.60083643488076	5.01746659756198	5.8275852732178	5.10204673560167	6.11510728842053	5.73115791939601	10.7018936016467	10.3112109338075	9.12807355597572
OTU_10_18S	5.98839071452451	2.77624697383528	-0.210314353934532	-0.325504791068942	-0.170979330594199	-0.461747576565603	-0.423779435229645	7.4440972076022	8.04563353708288	8.03887287171306	3.48444358374168	6.52283133876477	7.49667734082341	9.53891665844363	1.56242324500335	2.54963193167263	4.74443880472528	5.49267677730589	7.35254634090873	6.5661935373168	2.77842089547428	-0.693302658620685	-0.6837920070131
OTU_11_18S	-0.23219945557523	2.67088645817745	2.27459229585347	8.07807167356033	6.17290110353213	1.48416257248971	3.0102077692555	-2.02960692917455	-1.7405895952926	-1.44317261819176	0.938912312137245	1.6110681160392	-2.55406574599447	-1.08370253537441	3.2420654161107	-2.30239833224699	-2.65128280387677	-2.90031281065104	-2.42208458950239	-1.47521937207625	5.19878902412471	5.19280137282947	7.02775697261605
OTU_12_18S	-0.23219945557523	-0.21948529971871	2.42874297568073	8.73876880477246	4.98231226390358	-0.461747576565603	-0.423779435229645	-2.02960692917455	-1.7405895952926	-1.44317261819176	3.83964685706896	-2.57858662598722	-2.55406574599447	-1.08370253537441	3.95617772513569	-2.30239833224699	-2.65128280387677	0.35778372737044	1.63835842104402	4.46758000305046	5.73104992861077	8.55616226803955	7.00237029647981
OTU_17_18S	-0.23219945557523	-0.21948529971871	3.37320458452158	9.48816745714482	7.03465584581616	3.29945253912796	4.00703736361367	-2.02960692917455	-1.7405895952926	-1.44317261819176	-1.83367641010254	-2.57858662598722	-2.55406574599447	-1.08370253537441	3.64186478668319	-2.30239833224699	-2.65128280387677	1.5883235590811	-2.42208458950239	3.41512975614551	6.24024289895287	8.3461307613768	7.64755341783262
OTU_18_18S	8.77308283263313	3.85805214418701	-0.210314353934532	-0.325504791068942	-0.170979330594199	-0.461747576565603	-0.423779435229645	5.44175615901254	5.3668358788181	7.1509816143606	4.63866988439837	3.60967749709537	3.95470339097721	8.04140669223911	4.74614281288698	0.788644121111325	3.03907665044729	3.62177998751911	4.91093842488409	8.89745897944859	-0.687315007325444	-0.693302658620685	-0.6837920070131
OTU_16_18S	-0.23219945557523	-0.21948529971871	-0.210314353934532	-0.325504791068942	-0.170979330594199	-0.461747576565603	-0.423779435229645	2.41304432731576	-1.7405895952926	-1.44317261819176	-1.83367641010254	4.68123298437596	-2.55406574599447	-1.08370253537441	-1.52861920835496	0.405651868855219	1.19886479783329	2.36754534841229	-2.42208458950239	-1.47521937207625	-0.687315007325444	-0.693302658620685	-0.6837920070131
OTU_29_18S	3.02589708244625	-0.21948529971871	-0.210314353934532	-0.325504791068942	-0.170979330594199	-0.461747576565603	-0.423779435229645	5.45644568868859	5.52484012796135	4.57054253785104	3.05667271811922	4.69311708090015	3.61972035790747	-1.08370253537441	-1.52861920835496	2.85089326225079	3.02547099839151	2.52463720683036	3.87318141193725	1.52051290147775	2.08527371491434	-0.693302658620685	-0.6837920070131
OTU_30_18S	-0.23219945557523	-0.21948529971871	-0.210314353934532	-0.325504791068942	-0.170979330594199	-0.461747576565603	-0.423779435229645	2.16004781285187	3.46341709178419	-1.44317261819176	-1.83367641010254	-2.57858662598722	-2.55406574599447	-1.08370253537441	5.68367526014538	1.74065293558756	-2.65128280387677	-2.90031281065104	-2.42208458950239	-1.47521937207625	-0.687315007325444	-0.693302658620685	2.97976963911655
OTU_32_18S	-0.23219945557523	-0.21948529971871	-0.210314353934532	-0.325504791068942	-0.170979330594199	-0.461747576565603	1.65566210645019	-2.02960692917455	-1.7405895952926	3.43962930439461	3.51343112061493	1.81586252868522	1.00128231549494	-1.08370253537441	-1.52861920835496	-2.30239833224699	-2.65128280387677	0.395524055353287	-2.42208458950239	-1.47521937207625	-0.687315007325444	-0.693302658620685	-0.6837920070131
