ASV	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
ASV_248_16S_3.200	18	125	86	10	0	14	20	7	37	15	24	0	44	137	128	142	0	0	0	44	0	193
ASV_251_16S_3.200	0	0	0	0	0	0	0	0	0	0	78	0	0	75	25	86	0	0	0	10	0	53
ASV_254_16S_3.200	0	0	6	14	0	13	28	18	0	0	0	0	0	209	42	18	6	24	0	9	0	8
ASV_259_16S_3.200	0	0	0	0	0	10	0	0	0	0	147	0	0	92	57	56	0	0	0	49	5	0
ASV_266_16S_3.200	0	0	0	8	0	0	0	9	0	0	0	0	0	15	0	9	0	21	9	31	7	0
ASV_270_16S_3.200	0	12	10	44	0	20	54	25	0	0	0	0	0	0	0	0	8	0	0	0	0	0
ASV_271_16S_3.200	0	0	0	0	0	0	0	8	0	0	0	26	0	42	78	146	0	0	17	40	0	0
ASV_274_16S_3.200	60	11	24	72	112	57	31	0	32	0	125	127	23	66	62	0	0	24	25	27	79	24
ASV_279_16S_3.200	0	0	0	0	0	0	20	0	0	0	0	0	0	0	21	0	11	0	0	27	22	0
ASV_280_16S_3.200	44	0	6	18	67	172	24	111	0	6	0	0	0	0	0	277	17	48	17	0	31	14
ASV_285_16S_3.200	15	16	0	0	0	0	15	28	0	0	0	0	10	50	0	0	0	0	0	13	0	0
ASV_292_16S_3.200	0	0	0	8	0	8	10	0	0	0	3	6	0	53	0	15	0	0	0	0	0	26
ASV_293_16S_3.200	0	8	8	0	0	9	0	0	56	8	0	12	14	101	56	31	5	51	0	0	88	45
ASV_302_16S_3.200	0	0	0	0	0	3	17	0	0	0	27	30	26	126	339	178	0	35	5	5	13	0
ASV_305_16S_3.200	6	0	0	0	9	16	61	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0
ASV_306_16S_3.200	0	18	0	0	0	0	10	0	0	0	14	0	0	113	19	71	0	0	12	43	0	107
ASV_313_16S_3.200	0	32	0	0	0	0	16	0	0	25	0	0	0	58	0	20	77	34	56	71	66	31
ASV_314_16S_3.200	0	0	0	0	0	30	19	0	0	0	0	0	0	56	0	0	0	0	0	0	0	47
ASV_319_16S_3.200	0	0	0	0	17	0	0	0	0	0	0	0	20	50	35	37	10	0	0	45	11	17
ASV_323_16S_3.200	0	0	0	0	0	51	46	0	0	0	0	0	0	0	0	43	0	0	44	0	0	0
ASV_329_16S_3.200	0	11	0	11	0	11	26	0	0	0	0	0	4	40	0	25	0	0	0	31	0	0
ASV_333_16S_3.200	0	8	0	0	24	0	18	0	535	6	712	12	40	0	40	0	48	0	52	29	41	0
ASV_337_16S_3.200	0	0	0	1	3	0	0	12	0	0	0	0	2	39	13	17	0	0	0	16	0	5
ASV_341_16S_3.200	15	83	27	27	110	21	8	8	2	43	7	42	27	109	200	67	175	62	0	24	29	113
ASV_342_16S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	0	125	192	40	0	0	0	72	54	96
ASV_345_16S_3.200	116	12	86	38	81	64	0	19	0	8	61	20	48	15	36	17	0	27	29	50	0	11
ASV_346_16S_3.200	0	18	0	0	0	0	0	0	0	0	0	0	13	0	0	42	0	51	0	55	0	0
ASV_348_16S_3.200	61	30	0	94	42	0	0	0	53	43	0	46	0	0	32	0	0	76	0	24	31	27
ASV_349_16S_3.200	0	0	0	0	0	16	0	0	0	0	52	0	0	0	0	0	23	51	76	0	16	0
ASV_353_16S_3.200	0	0	0	0	0	0	0	5	0	0	0	0	37	0	22	0	0	0	0	47	17	50
ASV_359_16S_3.200	0	10	15	26	5	20	72	14	138	103	180	52	131	64	141	112	159	29	93	217	183	150
ASV_365_16S_3.200	37	29	34	48	24	137	61	22	38	13	58	41	24	61	19	27	24	63	24	20	81	37
ASV_393_16S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	36	0	0	0	23	15	24
ASV_398_16S_3.200	0	34	61	4	0	0	21	5	29	0	0	12	159	166	160	0	0	0	42	192	257	227
ASV_400_16S_3.200	123	21	19	55	41	60	14	34	22	11	52	35	47	22	57	23	15	12	28	11	35	0
ASV_405_16S_3.200	34	12	22	41	71	18	12	20	51	48	59	56	18	12	32	36	9	0	37	29	47	17
ASV_409_16S_3.200	0	19	0	0	0	0	15	4	0	0	0	14	13	54	48	30	12	5	0	16	19	58
ASV_413_16S_3.200	0	0	0	0	0	58	13	0	19	19	13	45	0	0	0	9	15	0	0	0	0	0
ASV_417_16S_3.200	0	0	0	29	0	0	53	9	16	52	228	0	70	205	113	115	51	7	126	263	0	132
ASV_425_16S_3.200	9	32	2	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	73	0
ASV_431_16S_3.200	34	13	110	25	27	58	25	17	20	48	25	9	0	19	16	34	64	44	41	24	37	26
ASV_435_16S_3.200	0	29	0	0	0	0	81	0	0	50	0	35	0	91	118	0	51	41	0	115	366	58
ASV_437_16S_3.200	18	0	29	18	0	31	0	0	24	0	16	25	0	27	0	23	27	24	8	0	23	0
ASV_442_16S_3.200	0	0	0	9	0	0	0	0	0	0	0	0	18	0	50	144	22	17	0	13	0	0
ASV_448_16S_3.200	65	0	0	14	16	76	0	12	23	23	36	6	13	0	0	25	66	24	36	0	34	40
ASV_473_16S_3.200	64	13	36	21	43	89	15	24	15	22	24	17	11	12	25	57	11	20	16	26	28	39
ASV_483_16S_3.200	0	4	0	3	0	0	11	0	9	0	9	19	32	190	57	0	12	0	5	9	40	10
ASV_501_16S_3.200	0	0	0	0	13	88	11	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0
ASV_508_16S_3.200	3	6	0	114	0	8	56	0	0	59	0	0	0	6	4	134	0	0	51	63	11	7
ASV_515_16S_3.200	0	93	0	0	0	0	0	0	0	0	0	8	22	8	35	0	6	7	9	35	25	23
ASV_518_16S_3.200	0	155	36	0	0	0	15	0	0	0	0	0	0	29	2	5	0	0	0	0	0	0
ASV_520_16S_3.200	0	6	0	0	0	0	2	4	0	0	0	0	12	97	9	0	0	9	0	24	0	4
ASV_527_16S_3.200	39	4	8	4	7	15	24	0	0	63	18	8	15	37	78	20	240	0	0	40	22	46
ASV_528_16S_3.200	0	5	0	0	0	6	0	0	0	0	11	0	0	77	0	17	0	0	0	0	0	4
ASV_532_16S_3.200	7	42	67	0	7	19	39	0	26	0	0	30	0	99	325	9	25	12	29	78	141	65
ASV_536_16S_3.200	29	25	36	18	47	82	0	23	0	31	38	0	17	46	18	6	0	50	40	0	16	13
ASV_537_16S_3.200	13	22	51	45	54	47	23	0	9	18	62	43	6	9	19	11	18	17	46	17	0	0
ASV_544_16S_3.200	0	18	0	28	18	43	58	10	94	69	83	38	29	25	146	53	83	21	20	37	74	153
ASV_546_16S_3.200	0	0	0	0	0	9	6	6	0	12	0	0	12	119	5	0	0	0	0	0	0	0
ASV_567_16S_3.200	0	0	6	0	0	0	0	0	0	0	0	0	8	67	27	11	0	0	0	15	0	34
ASV_573_16S_3.200	0	0	0	0	0	0	28	0	8	0	0	0	26	108	25	95	0	0	20	41	0	0
ASV_581_16S_3.200	0	39	30	0	0	0	0	0	22	8	0	0	70	135	103	0	0	6	33	65	0	0
ASV_600_16S_3.200	0	30	59	0	10	0	0	0	0	0	0	0	17	152	71	35	0	0	0	26	0	48
ASV_604_16S_3.200	0	0	0	0	3	107	36	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0
ASV_611_16S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	0	55	50	27	0	0	0	9	0	36
ASV_614_16S_3.200	7	0	0	0	0	0	0	0	0	0	0	7	0	32	65	12	0	5	0	0	0	0
ASV_620_16S_3.200	0	0	12	5	0	0	17	0	0	0	0	0	46	0	38	0	0	18	21	25	0	22
ASV_626_16S_3.200	0	0	0	0	0	0	28	0	0	0	21	0	52	55	24	47	50	14	0	23	41	71
ASV_628_16S_3.200	17	0	3	12	38	46	9	0	5	28	42	8	17	21	5	9	13	0	0	5	33	20
ASV_639_16S_3.200	18	56	51	0	0	43	19	0	0	3	0	0	118	92	30	8	14	0	0	155	55	75
ASV_649_16S_3.200	0	0	7	0	0	0	0	0	0	0	0	0	22	99	442	0	8	0	0	0	0	0
ASV_660_16S_3.200	19	40	27	0	8	91	0	0	2	335	38	0	0	5	0	0	6	35	0	0	0	17
ASV_669_16S_3.200	25	14	18	23	49	17	0	0	26	19	23	0	0	0	0	0	22	8	11	0	0	0
ASV_678_16S_3.200	0	0	0	19	0	0	14	2	0	0	0	0	0	241	67	0	14	0	0	0	0	0
ASV_680_16S_3.200	0	0	0	0	0	13	11	11	0	33	0	19	0	7	0	5	0	8	0	13	21	0
ASV_684_16S_3.200	22	13	18	27	0	22	3	19	45	19	0	30	5	33	0	14	15	20	0	8	25	18
ASV_695_16S_3.200	0	0	0	0	14	293	31	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
ASV_721_16S_3.200	0	32	0	0	0	0	47	0	0	0	0	0	51	135	183	0	0	0	0	81	96	71
ASV_724_16S_3.200	0	0	0	0	0	0	0	0	0	0	134	0	0	76	0	0	0	0	0	7	0	4
ASV_753_16S_3.200	13	0	48	24	48	17	0	12	50	0	12	0	0	11	0	13	8	22	9	40	0	11
ASV_757_16S_3.200	0	19	69	24	31	31	0	0	33	0	13	15	0	21	0	0	0	0	0	0	45	12
ASV_760_16S_3.200	0	75	80	0	0	0	0	0	0	0	0	0	0	0	40	0	48	0	0	0	0	0
ASV_772_16S_3.200	29	0	22	22	0	21	19	0	27	15	0	17	0	17	14	31	28	17	13	0	43	0
ASV_780_16S_3.200	21	9	10	10	38	23	0	0	0	6	31	12	0	10	0	11	31	0	8	0	21	23
ASV_787_16S_3.200	47	0	0	0	20	0	0	55	0	0	4	28	0	0	17	0	43	0	30	20	0	0
ASV_794_16S_3.200	0	8	12	9	8	8	24	0	60	47	64	20	65	42	98	11	29	7	16	42	46	41
ASV_808_16S_3.200	0	0	16	0	0	0	0	0	0	0	0	0	0	20	26	26	0	0	0	0	0	22
ASV_812_16S_3.200	0	10	0	0	9	6	19	0	0	10	0	6	7	8	6	6	42	0	23	0	7	6
ASV_822_16S_3.200	0	4	27	27	0	20	0	0	0	19	0	0	0	37	0	11	0	5	0	6	0	0
ASV_825_16S_3.200	0	0	23	0	0	0	0	0	0	0	0	0	27	52	54	72	25	0	0	0	0	94
ASV_828_16S_3.200	31	0	4	33	0	0	9	0	38	15	0	0	5	0	0	23	21	0	0	0	46	36
ASV_832_16S_3.200	6	28	23	30	0	0	0	5	5	11	22	31	0	5	3	24	5	13	36	15	26	15
ASV_835_16S_3.200	0	31	0	11	0	13	66	0	0	5	0	0	0	0	30	0	52	39	19	0	0	0
ASV_845_16S_3.200	0	3	24	29	0	35	7	0	45	0	0	24	0	29	28	11	0	0	10	20	11	0
ASV_858_16S_3.200	25	0	0	0	11	8	13	9	13	8	0	8	12	12	0	0	7	24	0	17	0	7
ASV_874_16S_3.200	0	0	0	0	0	0	0	27	0	0	0	0	0	0	13	153	17	0	0	0	22	16
ASV_873_16S_3.200	16	0	15	0	22	17	21	0	9	10	16	0	5	0	11	35	0	22	7	6	21	54
ASV_881_16S_3.200	0	0	0	0	0	0	18	0	0	14	13	7	5	18	23	50	78	4	89	33	62	46
ASV_880_16S_3.200	0	0	0	0	0	15	16	0	8	0	0	0	14	0	0	14	5	12	0	14	0	39
ASV_885_16S_3.200	16	0	0	0	0	15	0	0	0	0	0	0	24	0	0	0	63	15	97	108	107	18
ASV_888_16S_3.200	31	13	18	0	15	14	0	0	22	0	16	10	0	0	0	0	9	6	0	1	0	16
ASV_892_16S_3.200	0	0	21	0	26	15	15	0	12	0	0	14	5	11	0	22	0	12	0	9	0	11
ASV_895_16S_3.200	0	0	12	28	47	13	0	11	30	0	0	0	0	19	0	4	0	8	10	9	33	0
ASV_898_16S_3.200	0	30	18	0	0	10	58	0	0	0	0	0	6	11	0	0	6	0	0	16	8	0
ASV_905_16S_3.200	37	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	69	0	46	0
ASV_960_16S_3.200	14	0	11	0	17	0	20	0	0	14	0	5	0	0	0	5	8	13	0	7	0	0
ASV_972_16S_3.200	31	24	0	17	0	0	0	22	0	0	0	0	0	28	6	0	0	0	0	0	0	11
ASV_973_16S_3.200	5	0	0	0	13	0	8	0	0	0	0	0	0	11	33	85	0	0	0	7	0	0
ASV_983_16S_3.200	0	9	0	0	0	0	0	0	0	0	0	0	25	85	135	68	0	0	0	17	10	0
ASV_990_16S_3.200	0	0	48	0	0	22	0	0	0	21	0	0	0	0	0	0	0	0	25	0	0	0
ASV_1014_16S_3.200	0	2	6	0	0	0	6	10	0	0	2	0	7	45	8	4	0	0	1	42	0	16
ASV_1033_16S_3.200	0	0	20	7	0	0	0	0	0	12	0	0	0	53	20	0	0	0	58	61	0	0
ASV_1048_16S_3.200	23	22	13	11	22	0	0	8	12	23	0	3	0	16	13	0	12	11	9	5	24	0
ASV_1052_16S_3.200	37	8	0	4	42	0	0	4	35	0	0	36	0	3	8	0	0	0	10	16	28	0
ASV_1056_16S_3.200	0	0	0	0	0	0	85	0	0	0	0	0	0	17	0	0	0	0	101	33	0	0
ASV_1080_16S_3.200	5	0	0	8	14	29	0	0	11	0	0	0	0	0	7	19	22	27	6	0	6	25
ASV_1091_16S_3.200	29	0	0	9	0	0	0	0	0	0	19	25	0	0	0	0	20	0	16	0	17	0
ASV_1100_16S_3.200	0	10	20	0	28	0	0	0	0	17	0	0	0	14	27	19	11	12	0	0	0	0
ASV_1101_16S_3.200	0	0	0	0	0	8	7	0	170	0	0	0	0	0	0	0	13	0	0	0	0	0
ASV_1118_16S_3.200	0	0	0	8	0	0	0	0	0	0	0	0	0	22	16	37	0	15	0	0	8	12
ASV_1148_16S_3.200	0	0	9	15	0	32	0	0	0	20	21	0	0	0	14	16	0	6	0	0	11	17
ASV_1156_16S_3.200	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	41	18	33	26	13	23
ASV_1160_16S_3.200	10	0	0	0	9	0	0	26	0	0	0	0	0	19	15	0	0	0	0	9	0	24
ASV_1174_16S_3.200	0	7	18	0	0	0	0	0	0	0	0	0	10	68	50	0	0	0	0	0	84	0
ASV_1187_16S_3.200	0	0	0	0	0	0	0	0	0	0	0	26	0	40	56	31	0	0	0	0	0	32
ASV_1188_16S_3.200	23	28	8	37	8	0	15	0	6	0	0	0	22	14	0	0	0	0	17	16	0	0
ASV_1222_16S_3.200	0	0	0	0	0	0	0	0	9	0	0	0	11	74	115	0	5	0	0	0	14	44
ASV_1231_16S_3.200	0	0	0	0	0	0	13	0	0	0	0	0	18	24	79	0	0	0	11	0	38	0
ASV_1262_16S_3.200	0	0	0	0	0	0	6	8	0	25	14	0	4	13	25	31	26	8	62	19	51	0
ASV_1279_16S_3.200	0	0	4	34	0	3	0	0	0	0	29	0	0	0	12	21	0	37	13	0	10	0
ASV_1281_16S_3.200	0	0	0	0	0	27	0	0	19	0	0	13	0	25	140	0	17	0	0	4	6	0
ASV_1309_16S_3.200	11	7	0	0	23	0	0	13	0	11	0	0	0	9	0	0	18	9	20	0	0	0
ASV_1318_16S_3.200	0	0	0	0	12	0	0	0	9	38	0	0	17	0	0	4	0	7	10	0	19	0
ASV_1350_16S_3.200	23	0	15	0	0	11	0	0	11	15	22	0	4	0	0	0	0	0	0	0	0	0
ASV_1352_16S_3.200	0	0	18	0	0	0	11	0	0	9	0	0	6	6	14	0	0	0	0	32	25	0
ASV_1359_16S_3.200	0	0	0	0	0	9	9	0	3	0	0	0	0	13	23	17	0	0	0	9	0	22
ASV_1360_16S_3.200	0	0	0	0	0	0	0	22	0	18	0	0	0	0	44	0	0	0	0	0	15	7
ASV_1408_16S_3.200	24	0	21	13	21	21	0	11	13	0	12	0	0	0	0	0	0	22	0	0	19	0
ASV_1422_16S_3.200	18	0	33	0	34	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1424_16S_3.200	0	0	0	0	6	0	11	0	0	10	0	0	0	71	0	55	2	0	0	22	0	0
ASV_1441_16S_3.200	0	44	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0
ASV_1467_16S_3.200	27	6	0	0	23	13	20	0	0	0	0	0	6	6	9	8	24	0	0	4	0	8
ASV_1479_16S_3.200	0	23	19	0	0	0	0	3	0	0	0	0	8	37	25	12	0	0	0	0	0	9
ASV_1502_16S_3.200	0	0	0	0	0	0	4	0	0	22	7	9	10	12	13	18	11	3	41	19	40	0
ASV_1514_16S_3.200	0	0	0	0	0	0	26	0	0	0	30	17	28	26	15	0	14	18	0	0	14	21
ASV_1515_16S_3.200	0	10	7	0	11	16	0	0	7	0	14	5	0	5	0	0	21	6	6	0	8	0
ASV_1519_16S_3.200	0	0	0	0	0	0	0	4	19	0	4	0	0	0	1	102	0	0	0	0	0	0
